 'frameRate': 120.02351312955166, 'expName': 'FT-RNGT_MRI',,,
25,random,102.3324551344,tap,b
26,random,102.4364079049,stimulus,
26,random,102.9724363469,tap,e
27,random,103.1865398913,stimulus,
27,random,103.8954362736,tap,e
28,random,103.9368843841,stimulus,
29,random,104.6870127483,stimulus,
29,random,104.6903871933,tap,e
29,random,105.4163794761,tap,b
30,random,105.4371178695,stimulus,
31,random,106.1872260093,stimulus,
31,random,106.1953830564,tap,b
32,random,106.9373540716,stimulus,
32,random,106.9603950205,tap,b
32,random,107.6573348978,tap,b
33,random,107.6874884729,stimulus,
33,random,108.4133585041,tap,b
34,random,108.4375866515,stimulus,
34,random,109.1453350764,tap,e
35,random,109.1876914709,stimulus,
35,random,109.9062716864,tap,e
36,random,109.9377999125,stimulus,
37,random,110.6879110709,stimulus,
37,random,110.724269894,tap,e
38,random,111.4380282664,stimulus,
38,random,111.6872270658,tap,b
39,random,112.1881560268,stimulus,
39,random,112.3792162075,tap,b
40,random,112.9382973707,stimulus,
40,random,113.0572408999,tap,b
41,random,113.6884704095,stimulus,
41,random,113.7572047678,tap,b
41,random,114.4352351954,tap,b
42,random,114.4385797568,stimulus,
43,random,115.1886927263,stimulus,
43,random,115.267129331,tap,b
43,random,115.9281495852,tap,e
44,random,115.9387999605,stimulus,
45,random,116.6889168541,stimulus,
45,random,116.7321398763,tap,e
46,random,117.4390274088,stimulus,
46,random,117.4711016919,tap,e
47,random,118.1891826381,stimulus,
47,random,118.2341558197,tap,e
47,random,118.9230406772,tap,e
48,random,118.9393167375,stimulus,
48,random,119.638084653,tap,b
49,random,119.6894064641,stimulus,
49,random,120.3740481357,tap,e
50,random,120.4395112835,stimulus,
50,random,121.16001432,tap,e
51,random,121.1896082547,stimulus,
51,random,121.9349848061,tap,b
52,random,121.9397133759,stimulus,
53,random,122.6898197046,stimulus,
53,random,122.8140031471,tap,e
54,random,123.4399577281,stimulus,
54,random,123.4401146931,tap,b
55,random,124.1900993739,stimulus,
55,random,124.2369090457,tap,b
56,random,124.9402491698,stimulus,
56,random,124.9999680033,tap,b
56,random,125.6899153929,tap,b
57,random,125.6903811562,stimulus,
57,random,126.2478802937,tap,b
58,random,126.44047692,stimulus,
58,random,127.0858912335,tap,b
59,random,127.1905760041,stimulus,
60,random,127.9406947089,stimulus,
60,random,128.1748583768,tap,b
61,random,128.690823073,stimulus,
61,random,128.7138628144,tap,b
61,random,129.3018028936,tap,e
62,random,129.4409384574,stimulus,
62,random,130.1098093751,tap,b
63,random,130.1910363341,stimulus,
63,random,130.8838794255,tap,e
64,random,130.94112757,stimulus,
64,random,131.6587620716,tap,b
65,random,131.6912236355,stimulus,
65,random,132.4027365032,tap,e
66,random,132.4413293605,stimulus,
66,random,133.0947244374,tap,b
67,random,133.191435991,stimulus,
67,random,133.9177624281,tap,b
68,random,133.9415383956,stimulus,
68,random,134.6487431784,tap,b
69,random,134.6916498558,stimulus,
69,random,135.33667387,tap,b
70,random,135.4417622216,stimulus,
70,random,136.1796775034,tap,b
71,random,136.1918739837,stimulus,
71,random,136.7856519525,tap,e
72,random,136.9419878588,stimulus,
72,random,137.5146383421,tap,b
73,random,137.6921041487,stimulus,
73,random,138.253635173,tap,b
74,random,138.4422352295,stimulus,
74,random,139.1815731573,tap,e
75,random,139.192350312,stimulus,
76,random,139.9424717335,stimulus,
76,random,139.9616413827,tap,b
77,random,140.6925985883,stimulus,
77,random,140.7355233771,tap,b
77,random,141.3935471096,tap,b
78,random,141.4427169912,stimulus,
79,random,142.1930940845,stimulus,
79,random,142.2335080374,tap,e
80,random,142.9432127893,stimulus,
80,random,142.9575249763,tap,e
80,random,149.7900044101,probe,1
0,random,154.3048235638,stimulus,
0,random,154.820215036,tap,b
1,random,155.0549561539,stimulus,
1,random,155.2622603983,tap,b
2,random,155.805078481,stimulus,
2,random,155.808212347,tap,b
2,random,156.5042059067,tap,e
3,random,156.5551908468,stimulus,
4,random,157.305302307,stimulus,
4,random,157.3652110077,tap,e
5,random,158.0554490843,stimulus,
5,random,158.062175939,tap,e
5,random,158.7371165715,tap,b
6,random,158.8055837875,stimulus,
6,random,159.5261284801,tap,b
7,random,159.5556816642,stimulus,
7,random,160.2240584441,tap,e
8,random,160.3061396548,stimulus,
8,random,160.9481079834,tap,b
9,random,161.0562755653,stimulus,
9,random,161.6490715975,tap,b
10,random,161.8063791773,stimulus,
10,random,162.3560333865,tap,e
11,random,162.5564951653,stimulus,
11,random,163.1100523689,tap,e
12,random,163.3065990792,stimulus,
12,random,163.7771082283,tap,b
13,random,164.056709332,stimulus,
13,random,164.7020690097,tap,e
14,random,164.8071733597,stimulus,
14,random,165.5390219452,tap,e
15,random,165.5572842162,stimulus,
16,random,166.3073935634,stimulus,
16,random,166.3099711094,tap,b
16,random,166.9709481982,tap,e
17,random,167.0575137774,stimulus,
17,random,167.7289048886,tap,e
18,random,167.8076071263,stimulus,
18,random,168.5449678992,tap,b
19,random,168.5577083235,stimulus,
19,random,169.29489402,tap,b
20,random,169.3078031816,stimulus,
20,random,169.9189031408,tap,e
21,random,170.0579031713,stimulus,
22,random,170.8080393837,stimulus,
22,random,170.828681787,tap,b
23,random,171.5581731813,stimulus,
23,random,171.5958544343,tap,b
23,random,172.2028020663,tap,e
24,random,172.3082822266,stimulus,
24,random,173.0257899489,tap,e
25,random,173.0583879516,stimulus,
25,random,173.7238469942,tap,b
26,random,173.8084870357,stimulus,
26,random,174.4837998564,tap,e
27,random,174.5586205314,stimulus,
27,random,175.2847755144,tap,e
28,random,175.3087404436,stimulus,
28,random,175.9957806608,tap,b
29,random,176.0588464704,stimulus,
29,random,176.7438207871,tap,b
30,random,176.8089479694,stimulus,
30,random,177.3397081236,tap,e
31,random,177.5590527888,stimulus,
31,random,178.2027118114,tap,e
32,random,178.3091612305,stimulus,
32,random,178.9307029827,tap,b
33,random,179.0592687666,stimulus,
33,random,179.7876248815,tap,b
34,random,179.809394414,stimulus,
34,random,180.5426756068,tap,b
35,random,180.559500139,stimulus,
35,random,181.1726174,tap,e
36,random,181.3096085807,stimulus,
36,random,182.0495804055,tap,e
37,random,182.0597209465,stimulus,
38,random,182.8098390475,stimulus,
38,random,182.819599854,tap,e
38,random,183.5126376424,tap,b
39,random,183.5599622801,stimulus,
40,random,184.3100960777,stimulus,
40,random,184.3215499929,tap,b
41,random,185.0602398364,stimulus,
41,random,185.0825949691,tap,b
41,random,185.6795306506,tap,e
42,random,185.810375747,stimulus,
42,random,186.5574855539,tap,b
43,random,186.5605554266,stimulus,
44,random,187.3106511903,stimulus,
44,random,187.365480263,tap,e
45,random,188.0607701969,stimulus,
45,random,188.1064669267,tap,b
45,random,188.7125286121,tap,e
46,random,188.8108952407,stimulus,
46,random,189.5064106608,tap,b
47,random,189.5610009656,stimulus,
47,random,190.2624146465,tap,b
48,random,190.3111006535,stimulus,
49,random,191.0612078877,stimulus,
49,random,191.0683676035,tap,b
50,random,191.8113350445,stimulus,
50,random,191.8333756434,tap,b
50,random,192.4573440138,tap,b
51,random,192.5614504288,stimulus,
51,random,193.2913490264,tap,b
52,random,193.3115492111,stimulus,
52,random,194.0053446574,tap,b
53,random,194.0616670103,stimulus,
53,random,194.7177573569,tap,e
54,random,194.8117633777,stimulus,
54,random,195.4352846997,tap,b
55,random,195.5618669897,stimulus,
55,random,196.2152961763,tap,e
56,random,196.3119760351,stimulus,
56,random,197.0312683283,tap,e
57,random,197.06208176,stimulus,
58,random,197.8122089168,stimulus,
58,random,197.8172628871,tap,e
59,random,198.5623662591,stimulus,
59,random,198.5902939501,tap,e
60,random,199.3125021696,stimulus,
60,random,199.3781760127,tap,e
61,random,200.0626269115,stimulus,
61,random,200.0831775506,tap,b
62,random,200.8127806315,stimulus,
62,random,200.8241940981,tap,b
63,random,201.5629237866,stimulus,
63,random,201.5791778114,tap,b
64,random,202.3130639231,stimulus,
64,random,202.4051226727,tap,b
65,random,203.0631814204,stimulus,
65,random,203.1141364768,tap,b
65,random,203.7091659394,tap,e
66,random,203.8133140105,stimulus,
66,random,204.4661080927,tap,e
67,random,204.5636563904,stimulus,
67,random,205.2860390825,tap,e
68,random,205.3137829434,stimulus,
69,random,206.0639091946,stimulus,
69,random,206.1050472993,tap,e
70,random,206.8142986639,stimulus,
70,random,206.851036316,tap,e
70,random,207.4710262279,tap,b
71,random,207.5644007666,stimulus,
71,random,208.2349904508,tap,e
72,random,208.3145635423,stimulus,
72,random,209.017990299,tap,b
73,random,209.064661419,stimulus,
73,random,209.6519579418,tap,e
74,random,209.8147677477,stimulus,
74,random,210.4639389575,tap,e
75,random,210.5648740764,stimulus,
75,random,211.1699553344,tap,b
76,random,211.3149641048,stimulus,
76,random,211.9309118669,tap,b
77,random,212.0650668112,stimulus,
77,random,212.623866645,tap,e
78,random,212.8151631787,stimulus,
78,random,213.4638589658,tap,e
78,random,220.2887382763,probe,0
0,random,224.8036259513,stimulus,
0,random,225.2845937973,tap,b
1,random,225.5537506931,stimulus,
1,random,225.7015778904,tap,b
2,random,226.3038627571,stimulus,
2,random,226.3415790254,tap,b
3,random,227.0539826693,stimulus,
3,random,227.1295839432,tap,b
3,random,227.6795481582,tap,e
4,random,227.8041059019,stimulus,
4,random,228.3945254239,tap,b
5,random,228.5542753184,stimulus,
5,random,229.0605736889,tap,e
6,random,229.3043870805,stimulus,
6,random,229.8804923025,tap,b
7,random,230.0544828442,stimulus,
7,random,230.7434428637,tap,e
8,random,230.8046450162,stimulus,
8,random,231.4164470918,tap,e
9,random,231.5547576838,stimulus,
10,random,232.3048609939,stimulus,
10,random,232.3464035853,tap,e
11,random,233.0549809061,stimulus,
11,random,233.0894241529,tap,e
12,random,233.8051316076,stimulus,
12,random,233.8644713103,tap,e
12,random,234.4623844006,tap,b
13,random,234.5552524253,stimulus,
13,random,235.189419293,tap,b
14,random,235.3053560373,stimulus,
14,random,235.9203278998,tap,b
15,random,236.0554629697,stimulus,
15,random,236.7153645466,tap,b
16,random,236.8055551112,stimulus,
16,random,237.5383415624,tap,b
17,random,237.5556460452,stimulus,
17,random,237.9973533291,tap,e
18,random,238.3057424126,stimulus,
18,random,238.8643560014,tap,e
19,random,239.0558813417,stimulus,
19,random,239.6532399231,tap,e
20,random,239.8059867648,stimulus,
20,random,240.4962658938,tap,e
21,random,240.5560921879,stimulus,
21,random,241.1872450262,tap,e
22,random,241.3061991203,stimulus,
22,random,242.0132140359,tap,e
23,random,242.0563087694,stimulus,
24,random,242.806432002,stimulus,
24,random,242.8421991879,tap,b
24,random,243.5232786602,tap,b
25,random,243.5565368214,stimulus,
25,random,244.2901941264,tap,b
26,random,244.306632887,stimulus,
27,random,245.056763666,stimulus,
27,random,245.078199648,tap,b
28,random,245.8068926338,stimulus,
28,random,245.8511054409,tap,b
29,random,246.5570490706,stimulus,
29,random,246.5881109296,tap,e
29,random,247.2990786458,tap,e
30,random,247.307151777,stimulus,
31,random,248.0572707836,stimulus,
31,random,248.123084084,tap,e
31,random,248.6800223735,tap,b
32,random,248.8074350686,stimulus,
32,random,249.5000457311,tap,b
33,random,249.5575486418,stimulus,
33,random,250.2669944015,tap,b
34,random,250.3076422925,stimulus,
35,random,251.0579668629,stimulus,
35,random,251.1220369465,tap,b
36,random,251.8081048864,stimulus,
36,random,251.8701054473,tap,e
37,random,252.5582308357,stimulus,
37,random,252.5879557757,tap,e
37,random,253.2139498998,tap,b
38,random,253.3083425978,stimulus,
38,random,253.9539150838,tap,b
39,random,254.0584434931,stimulus,
40,random,254.808559783,stimulus,
40,random,254.8368952811,tap,e
40,random,255.4819790627,tap,b
41,random,255.558717729,stimulus,
41,random,256.208922191,tap,e
42,random,256.3088623933,stimulus,
43,random,257.0589765703,stimulus,
43,random,257.0668942458,tap,b
44,random,257.8091257625,stimulus,
44,random,257.8118669142,tap,e
44,random,258.5028252186,tap,b
45,random,258.5592408449,stimulus,
45,random,259.2827871908,tap,e
46,random,259.3093375142,stimulus,
46,random,259.9468848641,tap,b
47,random,260.0594453522,stimulus,
47,random,260.7637960892,tap,e
48,random,260.809549266,stimulus,
49,random,261.5596489539,stimulus,
49,random,261.6087454846,tap,e
49,random,262.2747418304,tap,b
50,random,262.3097694698,stimulus,
50,random,263.0086967651,tap,b
51,random,263.059878817,stimulus,
52,random,263.810003257,stimulus,
52,random,263.81072922,tap,e
53,random,264.5601482232,stimulus,
53,random,264.6037108331,tap,e
53,random,265.2336834155,tap,b
54,random,265.3102611927,stimulus,
54,random,265.9976482421,tap,b
55,random,266.0603747659,stimulus,
55,random,266.6325999346,tap,e
56,random,266.8104807928,stimulus,
56,random,267.3266444119,tap,e
57,random,267.5605853103,stimulus,
57,random,268.1776432977,tap,b
58,random,268.3106889223,stimulus,
58,random,268.9756553363,tap,b
59,random,269.0607795545,stimulus,
59,random,269.7626200593,tap,e
60,random,269.8108683755,stimulus,
60,random,270.4465363717,tap,e
61,random,270.5609674597,stimulus,
61,random,271.2335207153,tap,b
62,random,271.3110547714,stimulus,
62,random,271.8837366478,tap,b
63,random,272.0611478184,stimulus,
63,random,272.6655025098,tap,e
64,random,272.8119393596,stimulus,
64,random,273.4474944617,tap,e
65,random,273.5620517254,stimulus,
65,random,274.2134901735,tap,b
66,random,274.3121556392,stimulus,
66,random,274.9664786206,tap,b
67,random,275.0622716273,stimulus,
67,random,275.6974312984,tap,b
68,random,275.8123864079,stimulus,
68,random,276.5214101733,tap,b
69,random,276.5624815679,stimulus,
69,random,277.1494107324,tap,e
70,random,277.3125803502,stimulus,
70,random,277.8954175585,tap,b
71,random,278.0626866789,stimulus,
71,random,278.6993429507,tap,b
72,random,278.8128050818,stimulus,
72,random,279.4813050189,tap,e
73,random,279.5629307292,stimulus,
73,random,280.281330737,tap,e
74,random,280.3130249837,stimulus,
74,random,280.9452844251,tap,b
75,random,281.0631288975,stimulus,
76,random,281.8132343206,stimulus,
76,random,281.8482879196,tap,b
76,random,282.5612967842,tap,e
77,random,282.5633436679,stimulus,
77,random,283.3082224592,tap,b
78,random,283.3134662968,stimulus,
78,random,284.0242939519,tap,b
79,random,284.0635581364,stimulus,
79,random,284.5801793687,tap,e
80,random,284.8136705021,stimulus,
80,random,285.2092708343,tap,b
81,random,285.5638009793,stimulus,
81,random,286.0932142533,tap,e
81,random,292.5367918352,probe,1
0,alternating,297.0543403683,stimulus,
1,alternating,297.8047841717,stimulus,
1,alternating,298.1879824598,tap,e
2,alternating,298.5549128377,stimulus,
2,alternating,298.6689062349,tap,b
3,alternating,299.3050568983,stimulus,
3,alternating,299.3249398326,tap,e
3,alternating,300.0038854868,tap,b
4,alternating,300.0552565004,stimulus,
4,alternating,300.7258190176,tap,e
5,alternating,300.8053649421,stimulus,
5,alternating,301.4668243963,tap,b
6,alternating,301.5554658373,stimulus,
6,alternating,302.3017998751,tap,e
7,alternating,302.3055606955,stimulus,
8,alternating,303.0556833244,stimulus,
8,alternating,303.104813663,tap,b
8,alternating,303.7147898133,tap,e
9,alternating,303.8058122922,stimulus,
9,alternating,304.4857323367,tap,b
10,alternating,304.5559083578,stimulus,
11,alternating,305.3060216292,stimulus,
11,alternating,305.3360595936,tap,e
11,alternating,306.0246939108,tap,b
12,alternating,306.0561309764,stimulus,
12,alternating,306.8047053873,tap,e
13,alternating,306.8062309661,stimulus,
13,alternating,307.515693026,tap,b
14,alternating,307.5563360874,stimulus,
14,alternating,308.1437056593,tap,e
15,alternating,308.3064490569,stimulus,
16,alternating,309.0565940231,stimulus,
16,alternating,309.096742041,tap,b
16,alternating,309.7586147358,tap,e
17,alternating,309.806733254,stimulus,
18,alternating,310.5568507514,stimulus,
18,alternating,310.5636346568,tap,b
18,alternating,311.21763586,tap,e
19,alternating,311.3069658339,stimulus,
19,alternating,311.9795894219,tap,b
20,alternating,312.0570597864,stimulus,
20,alternating,312.664550155,tap,e
21,alternating,312.8071781894,stimulus,
21,alternating,313.4875483007,tap,b
22,alternating,313.5572872347,stimulus,
22,alternating,314.2575623158,tap,e
23,alternating,314.3073932616,stimulus,
24,alternating,315.0575007977,stimulus,
24,alternating,315.1634850571,tap,b
25,alternating,315.8076427453,stimulus,
25,alternating,315.8965090688,tap,e
26,alternating,316.5577895226,stimulus,
26,alternating,316.558468698,tap,b
26,alternating,317.1494454458,tap,e
27,alternating,317.3078946439,stimulus,
27,alternating,317.9954365452,tap,b
28,alternating,318.0580024819,stimulus,
28,alternating,318.7624147975,tap,e
29,alternating,318.808110018,stimulus,
29,alternating,319.5374640679,tap,b
30,alternating,319.5582181578,stimulus,
30,alternating,320.2683693543,tap,e
31,alternating,320.3083356551,stimulus,
32,alternating,321.0587589323,stimulus,
32,alternating,321.1183754367,tap,b
33,alternating,321.8088990688,stimulus,
33,alternating,321.8343693525,tap,e
33,alternating,322.4663444457,tap,b
34,alternating,322.5590005678,stimulus,
34,alternating,323.2093109811,tap,e
35,alternating,323.3090957278,stimulus,
35,alternating,323.927304691,tap,b
36,alternating,324.0593224969,stimulus,
36,alternating,324.6453189272,tap,e
37,alternating,324.8094197699,stimulus,
37,alternating,325.4443011301,tap,b
38,alternating,325.5595662454,stimulus,
38,alternating,326.2214950853,tap,e
39,alternating,326.3096924966,stimulus,
40,alternating,327.0600786455,stimulus,
40,alternating,327.0712313087,tap,b
40,alternating,327.7781909847,tap,e
41,alternating,327.8101825593,stimulus,
41,alternating,328.554209212,tap,b
42,alternating,328.5602747008,stimulus,
43,alternating,329.3103952167,stimulus,
43,alternating,329.3412285709,tap,e
44,alternating,330.0605229771,stimulus,
44,alternating,330.1271440434,tap,b
45,alternating,330.8106818287,stimulus,
45,alternating,330.8151589527,tap,e
45,alternating,331.4801111795,tap,b
46,alternating,331.5608255875,stimulus,
46,alternating,332.2840906038,tap,e
47,alternating,332.3109228605,stimulus,
47,alternating,332.9522222769,tap,b
48,alternating,333.0610156056,stimulus,
48,alternating,333.7801252762,tap,e
49,alternating,333.8111158972,stimulus,
49,alternating,334.4170991001,tap,b
50,alternating,334.5612249426,stimulus,
51,alternating,335.3113219137,stimulus,
51,alternating,335.3890289332,tap,e
52,alternating,336.0614484667,stimulus,
52,alternating,336.2430336983,tap,b
53,alternating,336.8115861884,stimulus,
53,alternating,336.8659875315,tap,e
54,alternating,337.5616967431,stimulus,
54,alternating,337.5689708622,tap,b
55,alternating,338.3118308425,stimulus,
55,alternating,338.3789931361,tap,e
56,alternating,339.061962527,stimulus,
56,alternating,339.1159497241,tap,b
57,alternating,339.8121053802,stimulus,
57,alternating,339.8519449017,tap,e
58,alternating,340.5622509502,stimulus,
58,alternating,340.5939098798,tap,b
58,alternating,341.2948925107,tap,e
59,alternating,341.3123596937,stimulus,
59,alternating,341.974850589,tap,b
60,alternating,342.0624503259,stimulus,
60,alternating,342.6768731128,tap,e
61,alternating,342.8125590694,stimulus,
61,alternating,343.4748495325,tap,b
62,alternating,343.5626711333,stimulus,
63,alternating,344.3127952715,stimulus,
63,alternating,344.316915602,tap,e
63,alternating,344.9288335903,tap,b
64,alternating,345.0629073354,stimulus,
64,alternating,345.7368355439,tap,e
65,alternating,345.8130067214,stimulus,
65,alternating,346.4697798657,tap,b
66,alternating,346.5631058056,stimulus,
66,alternating,347.2327585296,tap,e
67,alternating,347.3132024749,stimulus,
67,alternating,347.9317117845,tap,b
68,alternating,348.0633097091,stimulus,
68,alternating,348.6087629922,tap,e
69,alternating,348.8134157359,stimulus,
69,alternating,349.2997786492,tap,b
70,alternating,349.5635492316,stimulus,
70,alternating,350.3007171186,tap,e
71,alternating,350.3136492213,stimulus,
72,alternating,351.0637377405,stimulus,
72,alternating,351.1346563267,tap,b
73,alternating,351.8138546341,stimulus,
