 'frameRate': 120.01546894074461, 'expName': 'FT-RNGT_MRI',,,
13,alternating,156.2716924384,tap,e
14,alternating,157.0070054041,stimulus,
14,alternating,157.0436627324,tap,b
14,alternating,157.7446510896,tap,e
15,alternating,157.7571097697,stimulus,
16,alternating,158.5072014576,stimulus,
16,alternating,158.5306068362,tap,b
17,alternating,159.257326953,stimulus,
17,alternating,159.2836376665,tap,e
17,alternating,159.9905960721,tap,b
18,alternating,160.0074409779,stimulus,
19,alternating,160.75756104,stimulus,
19,alternating,160.7835828802,tap,e
20,alternating,161.5076844224,stimulus,
20,alternating,161.5425381791,tap,b
21,alternating,162.2577978436,stimulus,
21,alternating,162.2595099538,tap,e
21,alternating,162.9724800634,tap,b
22,alternating,163.0079173019,stimulus,
23,alternating,163.7580319306,stimulus,
23,alternating,163.8484236181,tap,e
23,alternating,164.4434830091,tap,b
24,alternating,164.5081465593,stimulus,
25,alternating,165.2582925807,stimulus,
25,alternating,165.2614306443,tap,e
26,alternating,166.008428339,stimulus,
26,alternating,166.0213669654,tap,b
27,alternating,166.7585511177,stimulus,
27,alternating,167.0443633332,tap,e
28,alternating,167.5086741983,stimulus,
28,alternating,167.5693197834,tap,b
29,alternating,168.2587800732,stimulus,
29,alternating,168.2723115388,tap,e
30,alternating,169.008921265,stimulus,
30,alternating,169.0523174612,tap,b
31,alternating,169.7590687956,stimulus,
31,alternating,169.7773164123,tap,e
31,alternating,170.4612790537,tap,b
32,alternating,170.5091813113,stimulus,
33,alternating,171.2592784325,stimulus,
33,alternating,171.2642357641,tap,e
33,alternating,171.995187256,tap,b
34,alternating,172.009387326,stimulus,
35,alternating,172.7595010491,stimulus,
35,alternating,172.7781655247,tap,e
35,alternating,173.4181563363,tap,b
36,alternating,173.5096120555,stimulus,
36,alternating,174.1101180819,tap,e
37,alternating,174.2597091767,stimulus,
38,alternating,175.0098391999,stimulus,
38,alternating,175.0391847434,tap,b
39,alternating,175.7599903528,stimulus,
39,alternating,175.7850770525,tap,e
40,alternating,176.5101167537,stimulus,
40,alternating,176.6080460121,tap,b
40,alternating,177.2570133277,tap,e
41,alternating,177.2602174972,stimulus,
42,alternating,178.010329711,stimulus,
42,alternating,178.0440162023,tap,b
43,alternating,178.7604648657,stimulus,
43,alternating,178.8989610522,tap,e
43,alternating,179.40494242,tap,b
44,alternating,179.5105882481,stimulus,
45,alternating,180.2607185731,stimulus,
45,alternating,180.3229739401,tap,e
46,alternating,181.0108501055,stimulus,
46,alternating,181.0628880509,tap,b
47,alternating,181.7609798269,stimulus,
47,alternating,181.9118435339,tap,e
47,alternating,182.4878807536,tap,b
48,alternating,182.5110884185,stimulus,
49,alternating,183.2612048583,stimulus,
49,alternating,183.2798104725,tap,e
50,alternating,184.0113348814,stimulus,
50,alternating,184.0117870572,tap,b
51,alternating,184.7614549435,stimulus,
51,alternating,184.8488130084,tap,e
52,alternating,185.5115771185,stimulus,
52,alternating,185.5317351626,tap,b
53,alternating,186.261687823,stimulus,
53,alternating,186.2877335097,tap,e
54,alternating,187.0117924906,stimulus,
54,alternating,187.0766972212,tap,b
55,alternating,187.7619161748,stimulus,
55,alternating,187.7626946537,tap,e
56,alternating,188.5120492165,stimulus,
56,alternating,188.7226444978,tap,b
57,alternating,189.2621819564,stimulus,
57,alternating,189.2866226907,tap,e
57,alternating,189.9986431708,tap,b
58,alternating,190.0123041314,stimulus,
59,alternating,190.76269405,stimulus,
59,alternating,190.8195540967,tap,e
59,alternating,191.456554149,tap,b
60,alternating,191.512820149,stimulus,
61,alternating,192.2629214962,stimulus,
61,alternating,192.2995211706,tap,e
62,alternating,193.01321452,stimulus,
62,alternating,193.2695151728,tap,b
63,alternating,193.7634523047,stimulus,
63,alternating,193.9015102007,tap,e
64,alternating,194.5135575759,stimulus,
64,alternating,194.5484732125,tap,b
65,alternating,195.2636933343,stimulus,
65,alternating,195.3144942861,tap,e
66,alternating,196.0138254704,stimulus,
66,alternating,196.0864334893,tap,b
67,alternating,196.7639410046,stimulus,
67,alternating,196.7663742416,tap,e
68,alternating,197.5140646889,stimulus,
68,alternating,197.6443945448,tap,b
69,alternating,198.2642128233,stimulus,
69,alternating,198.5683233667,tap,e
70,alternating,199.0143286593,stimulus,
70,alternating,199.116308181,tap,b
71,alternating,199.7644586825,stimulus,
71,alternating,199.8582676476,tap,e
72,alternating,200.5146019872,stimulus,
72,alternating,200.527332335,tap,b
72,alternating,201.2632321029,tap,e
73,alternating,201.2647274826,stimulus,
73,alternating,201.9321914436,tap,b
74,alternating,202.0148206797,stimulus,
74,alternating,202.7232053406,tap,e
75,alternating,202.7649229324,stimulus,
75,alternating,203.365169667,tap,b
76,alternating,203.515031524,stimulus,
76,alternating,211.1727157502,probe,2
0,random,215.6868027762,stimulus,
0,random,216.3837435868,tap,b
1,random,216.4369267623,stimulus,
1,random,216.5037210927,tap,e
2,random,217.187051654,stimulus,
2,random,217.2357390312,tap,e
3,random,217.937163566,stimulus,
3,random,218.0246843297,tap,e
4,random,218.6872902688,stimulus,
4,random,218.7766707487,tap,e
5,random,219.4374353846,stimulus,
5,random,219.4696593981,tap,e
6,random,220.187556654,stimulus,
6,random,220.225619108,tap,b
6,random,220.92263508,tap,b
7,random,220.9376697734,stimulus,
8,random,221.6877726298,stimulus,
8,random,221.7165733287,tap,b
9,random,222.4378960123,stimulus,
9,random,222.5285940805,tap,b
9,random,223.1315034603,tap,e
10,random,223.1880405244,stimulus,
10,random,223.9174990514,tap,b
11,random,223.9381427771,stimulus,
11,random,224.6784770672,tap,b
12,random,224.6882540854,stimulus,
13,random,225.4383856178,stimulus,
13,random,225.4854701556,tap,b
14,random,226.1885210743,stimulus,
14,random,226.2704436726,tap,b
15,random,226.9386544179,stimulus,
15,random,227.0693869456,tap,b
16,random,227.6887781021,stimulus,
16,random,227.7084187703,tap,b
17,random,228.4390521092,stimulus,
17,random,228.4823831052,tap,b
18,random,229.1891914898,stimulus,
18,random,229.3273818993,tap,b
19,random,229.9393323797,stimulus,
19,random,230.0053289126,tap,b
20,random,230.6894645158,stimulus,
20,random,230.713295809,tap,b
21,random,231.4395882001,stimulus,
21,random,231.5093053729,tap,b
21,random,232.1881996009,tap,e
22,random,232.1896952824,stimulus,
22,random,232.917206254,tap,e
23,random,232.9400414323,stimulus,
24,random,233.6901620981,stimulus,
24,random,233.7012102192,tap,e
25,random,234.4402875935,stimulus,
25,random,234.5221697434,tap,e
26,random,235.190794631,stimulus,
26,random,235.2251624045,tap,b
27,random,235.9409074486,stimulus,
27,random,235.9650964375,tap,b
28,random,236.691026605,stimulus,
28,random,236.7731182409,tap,b
29,random,237.4418056121,stimulus,
29,random,237.6260264888,tap,b
30,random,238.1919401631,stimulus,
30,random,238.2031229106,tap,b
31,random,238.9421187846,stimulus,
31,random,238.9440759993,tap,e
32,random,239.6923061598,stimulus,
32,random,239.6939986495,tap,e
32,random,240.3489776692,tap,b
33,random,240.4424419182,stimulus,
33,random,241.0949967566,tap,b
34,random,241.1925674136,stimulus,
34,random,241.8579226296,tap,b
35,random,241.9426862682,stimulus,
36,random,242.6927888227,stimulus,
36,random,242.736909768,tap,b
37,random,243.4429200533,stimulus,
37,random,243.6008782111,tap,b
38,random,244.1930443413,stimulus,
38,random,244.2048440763,tap,b
38,random,244.8988083146,tap,e
39,random,244.9431580644,stimulus,
40,random,245.693301671,stimulus,
40,random,245.7378415882,tap,e
41,random,246.4434470886,stimulus,
41,random,246.4927873739,tap,e
42,random,247.193582847,stimulus,
42,random,247.2937512508,tap,e
43,random,247.9437140776,stimulus,
43,random,248.1277562573,tap,e
44,random,248.6938259896,stimulus,
44,random,248.7296957835,tap,e
44,random,249.406677471,tap,e
45,random,249.4439348831,stimulus,
46,random,250.1940480025,stimulus,
46,random,250.2626127006,tap,e
47,random,250.9441816479,stimulus,
47,random,251.085661953,tap,e
47,random,251.6796056955,tap,e
48,random,251.6942968803,stimulus,
48,random,252.4345798554,tap,e
49,random,252.4443813236,stimulus,
50,random,253.194504706,stimulus,
50,random,253.2612748882,tap,b
51,random,253.9446148069,stimulus,
51,random,253.947515916,tap,b
51,random,254.6465277398,tap,b
52,random,254.6947067966,stimulus,
52,random,255.3225072754,tap,b
53,random,255.4448250475,stimulus,
54,random,256.1949617115,stimulus,
54,random,256.2084989123,tap,e
55,random,256.9451077328,stimulus,
55,random,257.0654411234,tap,e
56,random,257.6952314171,stimulus,
56,random,257.7593975135,tap,b
56,random,258.4423779254,tap,b
57,random,258.4453321605,stimulus,
58,random,259.1954295836,stimulus,
58,random,259.220348453,tap,b
59,random,259.9455541734,stimulus,
59,random,260.0573973451,tap,b
60,random,260.6956965725,stimulus,
60,random,260.8764132379,tap,b
60,random,261.4333159969,tap,e
61,random,261.4458090883,stimulus,
61,random,262.0852755812,tap,e
62,random,262.1959107372,stimulus,
63,random,262.9460093677,stimulus,
63,random,262.9582163024,tap,e
63,random,263.5932428398,tap,b
64,random,263.6961113186,stimulus,
64,random,264.4381888096,tap,b
65,random,264.4462135712,stimulus,
66,random,265.1963411796,stimulus,
66,random,265.33420106,tap,b
67,random,265.9464998788,stimulus,
67,random,265.9512045594,tap,b
68,random,266.6966350335,stimulus,
68,random,266.8001223108,tap,b
69,random,267.4467659622,stimulus,
69,random,267.4931016028,tap,e
70,random,268.1968878354,stimulus,
70,random,268.1981033973,tap,e
71,random,268.9470006529,stimulus,
71,random,269.0100408377,tap,e
72,random,269.6971303742,stimulus,
72,random,269.9090290567,tap,e
73,random,270.4472474177,stimulus,
73,random,270.5209852723,tap,e
74,random,271.1973892132,stimulus,
74,random,271.266003717,tap,e
75,random,271.9475147085,stimulus,
75,random,271.9629472442,tap,e
76,random,272.6976248094,stimulus,
76,random,272.7669305566,tap,e
77,random,273.4477512104,stimulus,
77,random,273.4648949506,tap,e
78,random,274.1978767057,stimulus,
78,random,274.2758758189,tap,b
78,random,274.9168373897,tap,b
79,random,274.9479883159,stimulus,
79,random,275.5538784939,tap,b
80,random,275.698128602,stimulus,
80,random,276.412808407,tap,e
80,random,283.1951959494,probe,3
0,alternating,287.7098706832,stimulus,
0,alternating,288.0554123599,tap,b
1,alternating,288.4600079508,stimulus,
1,alternating,288.5024158804,tap,e
1,alternating,289.2054100507,tap,b
2,alternating,289.210125598,stimulus,
3,alternating,289.9602332841,stimulus,
3,alternating,289.991368212,tap,e
4,alternating,290.710359685,stimulus,
4,alternating,290.7374084291,tap,b
5,alternating,291.4604945378,stimulus,
5,alternating,291.4663532024,tap,e
5,alternating,292.1383183951,tap,b
6,alternating,292.2106046387,stimulus,
6,alternating,292.9432733722,tap,e
7,alternating,292.9607026655,stimulus,
8,alternating,293.7107997866,stimulus,
8,alternating,293.8812063615,tap,b
8,alternating,294.4222271257,tap,e
9,alternating,294.4609071708,stimulus,
9,alternating,295.1101875081,tap,b
10,alternating,295.2110027828,stimulus,
10,alternating,295.8522384361,tap,e
11,alternating,295.961122543,stimulus,
12,alternating,296.7112416994,stimulus,
12,alternating,296.7551890792,tap,b
12,alternating,297.4611214865,tap,e
13,alternating,297.4613548188,stimulus,
13,alternating,298.2041579645,tap,b
14,alternating,298.2114582789,stimulus,
14,alternating,298.9300467782,tap,e
15,alternating,298.9615448353,stimulus,
16,alternating,299.711657351,stimulus,
16,alternating,299.7790897985,tap,b
16,alternating,300.4600477954,tap,e
17,alternating,300.4617753,stimulus,
18,alternating,301.2118992861,stimulus,
18,alternating,301.2450967756,tap,b
18,alternating,301.9089765343,tap,e
19,alternating,301.9620169333,stimulus,
19,alternating,302.6109510452,tap,b
20,alternating,302.7121116397,stimulus,
20,alternating,303.3659064902,tap,e
21,alternating,303.4622214387,stimulus,
22,alternating,304.212347236,stimulus,
22,alternating,304.2218879033,tap,b
22,alternating,304.9438927746,tap,e
23,alternating,304.9624624684,stimulus,
23,alternating,305.6869289508,tap,b
24,alternating,305.7125852471,stimulus,
24,alternating,306.4460288372,tap,e
25,alternating,306.4626974609,stimulus,
25,alternating,307.2038250207,tap,b
26,alternating,307.2127969969,stimulus,
26,alternating,307.9067642537,tap,e
27,alternating,307.96289442,stimulus,
27,alternating,308.6557719875,tap,b
28,alternating,308.7129906356,stimulus,
28,alternating,309.3987471894,tap,e
29,alternating,309.4631001328,stimulus,
30,alternating,310.21323408,stimulus,
30,alternating,310.214720706,tap,b
30,alternating,310.962750738,tap,e
31,alternating,310.963350218,stimulus,
32,alternating,311.7134717893,stimulus,
32,alternating,311.8016834945,tap,b
33,alternating,312.4636081514,stimulus,
33,alternating,312.4866899436,tap,e
34,alternating,313.213724893,stimulus,
34,alternating,313.2465963812,tap,b
34,alternating,313.9465886236,tap,e
35,alternating,313.963828655,stimulus,
35,alternating,314.653590496,tap,b
36,alternating,314.7139263799,stimulus,
36,alternating,315.4195605564,tap,e
37,alternating,315.4640280289,stimulus,
37,alternating,316.1145791671,tap,b
38,alternating,316.2141474872,stimulus,
38,alternating,316.852480824,tap,e
39,alternating,316.9642784159,stimulus,
39,alternating,317.605502297,tap,b
40,alternating,317.7143701038,stimulus,
40,alternating,318.3274959997,tap,e
41,alternating,318.4644669231,stimulus,
41,alternating,319.107393255,tap,b
42,alternating,319.2145685721,stimulus,
42,alternating,319.7483874259,tap,e
43,alternating,319.9646759563,stimulus,
43,alternating,320.4563654908,tap,b
44,alternating,320.7147936035,stimulus,
44,alternating,321.3134048987,tap,e
45,alternating,321.4649317767,stimulus,
45,alternating,322.0743352216,tap,b
46,alternating,322.2152193671,stimulus,
46,alternating,322.9033421464,tap,e
47,alternating,322.9653116587,stimulus,
47,alternating,323.5552851288,tap,b
48,alternating,323.7154226651,stimulus,
48,alternating,324.3592506319,tap,e
49,alternating,324.4655170696,stimulus,
49,alternating,325.128239524,tap,b
50,alternating,325.2156196242,stimulus,
50,alternating,325.8141931877,tap,e
51,alternating,325.9657502511,stimulus,
51,alternating,326.6291929266,tap,b
52,alternating,326.7158639742,stimulus,
52,alternating,327.2331572826,tap,e
53,alternating,327.4659635102,stimulus,
53,alternating,328.1941530473,tap,b
54,alternating,328.2160624425,stimulus,
55,alternating,328.9661858249,stimulus,
55,alternating,329.0400782282,tap,e
55,alternating,329.6890911237,tap,b
56,alternating,329.7163104147,stimulus,
57,alternating,330.4664211193,stimulus,
57,alternating,330.4690744071,tap,e
57,alternating,331.1611016547,tap,b
58,alternating,331.216548124,stimulus,
58,alternating,331.9360415784,tap,e
59,alternating,331.9666549045,stimulus,
59,alternating,332.6980365369,tap,b
60,alternating,332.7167423664,stimulus,
60,alternating,333.438990833,tap,e
61,alternating,333.4668425061,stimulus,
61,alternating,334.0909851304,tap,b
62,alternating,334.2169465699,stimulus,
62,alternating,334.7849481613,tap,e
63,alternating,334.9670482189,stimulus,
63,alternating,335.7099392038,tap,b
64,alternating,335.7171616402,stimulus,
64,alternating,336.4479208517,tap,e
65,alternating,336.4672602706,stimulus,
65,alternating,337.1938524017,tap,b
66,alternating,337.2173628252,stimulus,
67,alternating,337.9674931502,stimulus,
67,alternating,337.9928484991,tap,e
67,alternating,338.6178127672,tap,b
68,alternating,338.7176092881,stimulus,
68,alternating,339.3627717469,tap,e
69,alternating,339.4677163705,stimulus,
69,alternating,340.1887607456,tap,b
70,alternating,340.2178575622,stimulus,
70,alternating,340.9217681582,tap,e
71,alternating,340.9679631353,stimulus,
72,alternating,341.7180753491,stimulus,
72,alternating,341.7760528557,tap,b
72,alternating,342.4606771589,tap,e
73,alternating,342.4681821296,stimulus,
73,alternating,343.1466803265,tap,b
74,alternating,343.2184298755,stimulus,
74,alternating,343.9676141932,tap,e
75,alternating,343.9685251856,stimulus,
75,alternating,344.7185987622,tap,b
76,alternating,344.7188160964,stimulus,
76,alternating,345.4615790956,tap,e
77,alternating,345.4689032564,stimulus,
77,alternating,346.1725874627,tap,b
77,alternating,352.8011060497,probe,2
0,random,357.3163358911,stimulus,
0,random,357.94938016,tap,e
1,random,358.0664556513,stimulus,
1,random,358.7221705886,tap,b
2,random,358.8165500558,stimulus,
2,random,359.4911419732,tap,b
3,random,359.5666477807,stimulus,
4,random,360.3167630131,stimulus,
4,random,360.3220964535,tap,b
5,random,361.0669189956,stimulus,
5,random,361.1301390848,tap,b
5,random,361.8150305279,tap,e
6,random,361.8170469058,stimulus,
7,random,362.5671648549,stimulus,
7,random,362.6370299357,tap,e
7,random,363.2890317794,tap,b
8,random,363.3172843132,stimulus,
8,random,364.0059582761,tap,e
9,random,364.0673838492,stimulus,
9,random,364.7139626022,tap,b
