 'frameRate': 120.00431064131578, 'expName': 'FT-RNGT_MRI',,,
31,alternating,29.7742449027,stimulus,
31,alternating,29.8875002226,tap,e
32,alternating,30.5243794544,stimulus,
32,alternating,30.5549482908,tap,b
32,alternating,31.2619867299,tap,e
33,alternating,31.2744904615,stimulus,
33,alternating,31.9889515103,tap,b
34,alternating,32.0245890926,stimulus,
35,alternating,32.7786664719,stimulus,
35,alternating,32.7968991059,tap,e
36,alternating,33.5287949866,stimulus,
36,alternating,33.5838937519,tap,b
37,alternating,34.278934368,stimulus,
37,alternating,34.3138779861,tap,e
37,alternating,35.0248580452,tap,b
38,alternating,35.0290526196,stimulus,
38,alternating,35.741813924,tap,e
39,alternating,35.7791500433,stimulus,
39,alternating,36.5088321207,tap,b
40,alternating,36.5292586355,stimulus,
41,alternating,37.2795284183,stimulus,
41,alternating,37.3347995428,tap,e
42,alternating,38.0296705164,stimulus,
42,alternating,38.0590832488,tap,b
43,alternating,38.7798041626,stimulus,
43,alternating,38.8507500035,tap,e
43,alternating,39.5227603052,tap,b
44,alternating,39.5299097364,stimulus,
45,alternating,40.2800125934,stimulus,
45,alternating,40.2992494984,tap,e
45,alternating,41.0006833993,tap,b
46,alternating,41.0301359765,stimulus,
46,alternating,41.7666614043,tap,e
47,alternating,41.7802539263,stimulus,
48,alternating,42.5303709705,stimulus,
48,alternating,42.617666777,tap,b
49,alternating,43.2804910333,stimulus,
49,alternating,43.3045817636,tap,e
49,alternating,44.0006052189,tap,b
50,alternating,44.0306083793,stimulus,
50,alternating,44.738664371,tap,e
51,alternating,44.7806967473,stimulus,
51,alternating,45.5065594559,tap,b
52,alternating,45.530787832,stimulus,
53,alternating,46.2809178559,stimulus,
53,alternating,46.3085982436,tap,e
54,alternating,47.0310530114,stimulus,
54,alternating,47.0675496725,tap,b
55,alternating,47.7811700556,stimulus,
55,alternating,47.8615298424,tap,e
56,alternating,48.5312979666,stimulus,
56,alternating,48.5674752653,tap,b
57,alternating,49.2814328203,stimulus,
57,alternating,49.310474875,tap,e
57,alternating,50.0124922612,tap,b
58,alternating,50.0315658628,stimulus,
58,alternating,50.7503965618,tap,e
59,alternating,50.7816644938,stimulus,
60,alternating,51.5317990456,stimulus,
60,alternating,51.5364805118,tap,b
61,alternating,52.2819320881,stimulus,
61,alternating,52.3343452513,tap,e
62,alternating,53.0320485286,stimulus,
62,alternating,53.0973225177,tap,b
62,alternating,53.7563600053,tap,e
63,alternating,53.782161045,stimulus,
64,alternating,54.5323064635,stimulus,
64,alternating,54.5324592021,tap,b
65,alternating,55.2824558062,stimulus,
65,alternating,55.2983557063,tap,e
65,alternating,55.9364770707,tap,b
66,alternating,56.0325918672,stimulus,
66,alternating,56.7453474364,tap,e
67,alternating,56.7834058942,stimulus,
68,alternating,57.5335244477,stimulus,
68,alternating,57.5722835105,tap,b
69,alternating,58.2836526605,stimulus,
69,alternating,58.3322428325,tap,e
70,alternating,59.0337817789,stimulus,
70,alternating,59.0452410929,tap,b
71,alternating,59.7839271975,stimulus,
71,alternating,59.84221687,tap,e
72,alternating,60.5340523917,stimulus,
72,alternating,60.6401646195,tap,b
73,alternating,61.2841821138,stimulus,
73,alternating,61.3191918381,tap,e
74,alternating,62.0343109304,stimulus,
74,alternating,62.0501359705,tap,b
74,alternating,62.7611000314,tap,e
75,alternating,62.7847192645,stimulus,
75,alternating,63.4730988505,tap,b
76,alternating,63.5348133677,stimulus,
77,alternating,64.2849246767,stimulus,
77,alternating,64.3080699977,tap,e
77,alternating,65.0310608597,tap,b
78,alternating,65.0352445673,stimulus,
78,alternating,65.7610303029,tap,e
78,alternating,72.0358739346,probe,0
0,random,76.5518011525,stimulus,
1,random,77.3019535138,stimulus,
1,random,77.3027857275,tap,e
2,random,78.0520983286,stimulus,
2,random,78.1157537722,tap,e
2,random,78.7787093353,tap,b
3,random,78.8022404268,stimulus,
3,random,79.5426612908,tap,b
4,random,79.5523414726,stimulus,
5,random,80.3024542909,stimulus,
5,random,80.3086610294,tap,e
5,random,81.0486016425,tap,b
6,random,81.052565298,stimulus,
7,random,81.8026793236,stimulus,
7,random,81.8056350859,tap,b
7,random,82.5126179837,tap,b
8,random,82.5528090457,stimulus,
9,random,83.3029324289,stimulus,
9,random,83.340543236,tap,b
10,random,84.0530506805,stimulus,
10,random,84.0855616507,tap,e
10,random,84.7545736286,tap,b
11,random,84.8031665173,stimulus,
12,random,85.5532745059,stimulus,
12,random,85.631525535,tap,e
13,random,86.3034030205,stimulus,
13,random,86.3395317206,tap,e
14,random,87.0535369686,stimulus,
14,random,87.0714834443,tap,e
14,random,87.7804655265,tap,b
15,random,87.8036503906,stimulus,
15,random,88.5444250285,tap,b
16,random,88.5537405697,stimulus,
17,random,89.3038561046,stimulus,
17,random,89.3214086598,tap,e
18,random,90.0539779785,stimulus,
18,random,90.0773693112,tap,e
19,random,90.8041937292,stimulus,
19,random,90.8384307052,tap,e
20,random,91.5545084883,stimulus,
20,random,91.5593961213,tap,e
21,random,92.3046520957,stimulus,
21,random,92.3183342686,tap,b
22,random,93.0547875531,stimulus,
22,random,93.0753764658,tap,e
22,random,93.7892679146,tap,b
23,random,93.8049474607,stimulus,
24,random,94.5550762772,stimulus,
24,random,94.5842909929,tap,b
25,random,95.3052216958,stimulus,
25,random,95.364291663,tap,b
26,random,96.0553686236,stimulus,
26,random,96.059265871,tap,e
26,random,96.7483964718,tap,b
27,random,96.8054874789,stimulus,
28,random,97.5556030138,stimulus,
28,random,97.6032021965,tap,e
29,random,98.3057439046,stimulus,
29,random,98.3122126531,tap,b
29,random,98.9811576192,tap,b
30,random,99.0558573265,stimulus,
31,random,99.8059828227,stimulus,
31,random,99.8701484009,tap,b
32,random,100.5561747268,stimulus,
32,random,100.584122256,tap,b
33,random,101.3064037592,stimulus,
33,random,101.3130889376,tap,e
34,random,102.0565422351,stimulus,
34,random,102.0840946363,tap,b
34,random,102.8040289165,tap,b
35,random,102.8066493181,stimulus,
35,random,103.506033323,tap,b
36,random,103.5567337619,stimulus,
36,random,104.2450291305,tap,e
37,random,104.3068293745,stimulus,
38,random,105.0569503428,stimulus,
38,random,105.0600534102,tap,b
39,random,105.8070936483,stimulus,
39,random,105.821009155,tap,b
39,random,106.5050121481,tap,e
40,random,106.5572227667,stimulus,
41,random,107.3073280386,stimulus,
41,random,107.3416875676,tap,e
41,random,108.0238933173,tap,e
42,random,108.0574429698,stimulus,
43,random,108.8075524676,stimulus,
43,random,108.8609231143,tap,e
44,random,109.5576870194,stimulus,
44,random,109.5678879008,tap,e
44,random,110.3048561496,tap,b
45,random,110.3078122137,stimulus,
46,random,111.0579365024,stimulus,
46,random,111.0798961378,tap,b
47,random,111.8080656208,stimulus,
47,random,111.8138295384,tap,e
48,random,112.5582086245,stimulus,
48,random,112.5758284933,tap,b
48,random,113.2798049173,tap,e
49,random,113.3083193298,stimulus,
50,random,114.058432148,stimulus,
50,random,114.0757788382,tap,b
51,random,114.8085525126,stimulus,
51,random,114.8477709985,tap,b
52,random,115.558690083,stimulus,
52,random,115.5996858899,tap,b
53,random,116.3088306718,stimulus,
53,random,116.3367410729,tap,e
54,random,117.0589667329,stimulus,
54,random,117.0766720266,tap,b
55,random,117.8090958513,stimulus,
55,random,117.8526927411,tap,e
56,random,118.5592258752,stimulus,
56,random,118.6066276449,tap,e
56,random,119.3056448962,tap,e
57,random,119.3093311471,stimulus,
58,random,120.0594484932,stimulus,
58,random,120.0756188552,tap,e
58,random,120.7925605468,tap,e
59,random,120.8095667448,stimulus,
59,random,121.5136168213,tap,b
60,random,121.559953949,stimulus,
61,random,122.3100616357,stimulus,
61,random,122.345561874,tap,e
62,random,123.0601925653,stimulus,
62,random,123.063560963,tap,b
62,random,123.8024776846,tap,b
63,random,123.810603616,stimulus,
63,random,124.5466180036,tap,b
64,random,124.5606971156,stimulus,
65,random,125.3108265358,stimulus,
65,random,125.3545191136,tap,e
66,random,126.0610700572,stimulus,
66,random,126.0824561684,tap,e
66,random,126.7614541071,tap,b
67,random,126.8113072396,stimulus,
67,random,127.5044093441,tap,b
68,random,127.5614070781,stimulus,
68,random,128.2704172328,tap,b
69,random,128.3115271408,stimulus,
69,random,129.0544063105,tap,b
70,random,129.061629696,stimulus,
71,random,129.8117292326,stimulus,
71,random,129.8443745282,tap,e
71,random,130.5563150893,tap,b
72,random,130.5618402397,stimulus,
72,random,131.2773402728,tap,e
73,random,131.3119355504,stimulus,
73,random,132.0403308208,tap,e
74,random,132.0620356907,stimulus,
74,random,132.7102432316,tap,e
75,random,132.8121388496,stimulus,
75,random,133.4202479979,tap,e
76,random,133.5622459326,stimulus,
76,random,134.2242246935,tap,e
77,random,134.3123599582,stimulus,
77,random,135.0382208557,tap,e
78,random,135.0624585893,stimulus,
78,random,135.7301888917,tap,b
78,random,142.0427942579,probe,0
0,random,146.5586611049,stimulus,
0,random,147.2939504373,tap,b
1,random,147.3087890159,stimulus,
1,random,148.0247702055,tap,b
2,random,148.0589024378,stimulus,
3,random,148.8090345748,stimulus,
3,random,148.8188557228,tap,e
3,random,149.5338232839,tap,e
4,random,149.5591573542,stimulus,
5,random,150.3092695687,stimulus,
5,random,150.3293743063,tap,b
6,random,151.0594119687,stimulus,
6,random,151.0667693778,tap,b
6,random,151.8068307328,tap,e
7,random,151.8095365593,stimulus,
7,random,152.5267426757,tap,b
8,random,152.5596363978,stimulus,
9,random,153.3097522346,stimulus,
9,random,153.3484249669,tap,e
9,random,154.0477199246,tap,b
10,random,154.0598653546,stimulus,
10,random,154.7706929771,tap,b
11,random,154.8099697209,stimulus,
11,random,155.5446939811,tap,b
12,random,155.5600626168,stimulus,
13,random,156.3101739257,stimulus,
13,random,156.3206552302,tap,e
13,random,157.0596766954,tap,e
14,random,157.0602894606,stimulus,
14,random,157.7986607306,tap,b
15,random,157.8104004678,stimulus,
15,random,158.5495650121,tap,b
16,random,158.5604984951,stimulus,
16,random,159.2945873509,tap,b
17,random,159.3106731936,stimulus,
17,random,160.0586023941,tap,b
18,random,160.0607682024,stimulus,
19,random,160.8108903781,stimulus,
19,random,160.8135216465,tap,e
20,random,161.5613605924,stimulus,
20,random,161.5755710112,tap,b
21,random,162.3114878997,stimulus,
21,random,162.3195124079,tap,e
21,random,163.0555059675,tap,e
22,random,163.0615919641,stimulus,
23,random,163.8117956407,stimulus,
23,random,163.8354145719,tap,b
24,random,164.5620370491,stimulus,
24,random,164.5654474047,tap,b
24,random,165.2914625499,tap,e
25,random,165.312146245,stimulus,
26,random,166.0622497058,stimulus,
26,random,166.0737817668,tap,e
27,random,166.8123818427,stimulus,
27,random,166.9024257354,tap,e
28,random,167.5625034147,stimulus,
28,random,167.5953569901,tap,e
29,random,168.3126391739,stimulus,
29,random,168.3433658803,tap,e
29,random,169.0623293954,tap,e
30,random,169.0627486718,stimulus,
30,random,169.7112967049,tap,b
31,random,169.8128382472,stimulus,
31,random,170.4802754485,tap,b
32,random,170.5629395949,stimulus,
32,random,171.2352429976,tap,b
33,random,171.3130427538,stimulus,
34,random,172.0631845501,stimulus,
34,random,172.0948962087,tap,e
35,random,172.8133148759,stimulus,
35,random,172.8452157975,tap,b
36,random,173.5634243737,stimulus,
36,random,173.6671923971,tap,b
37,random,174.3135374938,stimulus,
37,random,174.3591706962,tap,b
37,random,175.0131949792,tap,b
38,random,175.0636488028,stimulus,
39,random,175.8137794305,stimulus,
39,random,175.8171737878,tap,b
40,random,176.5639109637,stimulus,
40,random,176.5761107276,tap,e
40,random,177.2971500982,tap,e
41,random,177.3140177448,stimulus,
42,random,178.0641326761,stimulus,
42,random,178.0697281586,tap,b
43,random,178.8142611907,stimulus,
43,random,178.8550831293,tap,b
44,random,179.5643851776,stimulus,
44,random,179.6060233316,tap,e
44,random,180.3120079955,tap,e
45,random,180.3145055422,stimulus,
46,random,181.0646111159,stimulus,
46,random,181.0900082738,tap,e
47,random,181.8147338954,stimulus,
47,random,181.8183087618,tap,e
48,random,182.5648609008,stimulus,
48,random,182.575238669,tap,b
49,random,183.3150060175,stimulus,
49,random,183.3409600975,tap,b
50,random,184.0651269858,stimulus,
50,random,184.1209293747,tap,e
51,random,184.8152431244,stimulus,
51,random,184.890917219,tap,e
51,random,185.5608709839,tap,e
52,random,185.5653653002,stimulus,
52,random,186.2668592702,tap,e
53,random,186.315476911,stimulus,
53,random,187.0398901128,tap,e
54,random,187.0656011997,stimulus,
55,random,187.8157167346,stimulus,
55,random,187.8358507521,tap,b
56,random,188.5658600402,stimulus,
56,random,188.6108327842,tap,e
57,random,189.3159915734,stimulus,
57,random,189.3237890868,tap,e
57,random,190.0017718877,tap,b
58,random,190.0661092213,stimulus,
59,random,190.8162193229,stimulus,
59,random,190.8537362532,tap,e
60,random,191.566323991,stimulus,
60,random,191.5767280207,tap,b
61,random,192.3164624669,stimulus,
61,random,192.357821707,tap,b
62,random,193.0665949057,stimulus,
62,random,193.1016870363,tap,b
63,random,193.8167330798,stimulus,
63,random,193.8406882773,tap,b
64,random,194.5668477091,stimulus,
64,random,194.5806041382,tap,b
64,random,195.2646515041,tap,b
65,random,195.3169544903,stimulus,
66,random,196.0670824012,stimulus,
66,random,196.104623178,tap,b
66,random,196.8115695514,tap,e
67,random,196.8172238957,stimulus,
67,random,197.5055597128,tap,b
68,random,197.567340638,stimulus,
69,random,198.3178359063,stimulus,
69,random,198.3335389971,tap,e
69,random,199.0605729023,tap,b
70,random,199.0679438949,stimulus,
71,random,199.8180521853,stimulus,
71,random,199.8555875287,tap,e
72,random,200.5681595701,stimulus,
72,random,200.636492254,tap,b
73,random,201.3182868774,stimulus,
73,random,201.3254821904,tap,b
74,random,202.0684313904,stimulus,
74,random,202.0705187164,tap,b
75,random,202.8185680551,stimulus,
75,random,202.8385040559,tap,b
75,random,203.4973842772,tap,e
76,random,203.5686917401,stimulus,
76,random,204.3044015562,tap,e
77,random,204.3187891638,stimulus,
77,random,205.0643961953,tap,e
78,random,205.0688871911,stimulus,
78,random,205.8123899928,tap,b
79,random,205.8191331273,stimulus,
79,random,213.558929152,probe,0
0,random,218.0748135066,stimulus,
1,random,218.8249610381,stimulus,
1,random,218.8700327905,tap,b
1,random,219.5369994002,tap,b
2,random,219.5750835157,stimulus,
2,random,220.3049865509,tap,b
3,random,220.3251776189,stimulus,
3,random,221.060968634,tap,b
4,random,221.07527625,stimulus,
5,random,221.8253766922,stimulus,
5,random,221.8359301399,tap,e
5,random,222.5529412581,tap,b
6,random,222.5754864918,stimulus,
7,random,223.3255996119,stimulus,
7,random,223.3528857772,tap,e
8,random,224.0757251081,stimulus,
8,random,224.0938849951,tap,e
8,random,224.7848499676,tap,e
9,random,224.8258548302,stimulus,
9,random,225.5718588008,tap,b
10,random,225.575964328,stimulus,
10,random,226.2778265609,tap,b
11,random,226.326067185,stimulus,
11,random,227.0398363826,tap,e
12,random,227.076201435,stimulus,
12,random,227.7907747738,tap,e
13,random,227.8263142532,stimulus,
13,random,228.5458120513,tap,b
14,random,228.5764083564,stimulus,
14,random,229.3197418175,tap,e
15,random,229.3265066856,stimulus,
15,random,230.0727358399,tap,b
16,random,230.0766131649,stimulus,
16,random,230.7896642499,tap,b
17,random,230.826711796,stimulus,
17,random,231.501665182,tap,b
18,random,231.5768137474,stimulus,
18,random,232.3016586016,tap,e
19,random,232.3269283768,stimulus,
20,random,233.077049647,stimulus,
20,random,233.0936235889,tap,b
21,random,233.8271959711,stimulus,
21,random,233.854645138,tap,e
22,random,234.5773181468,stimulus,
22,random,234.5995862778,tap,e
22,random,235.2795812429,tap,b
23,random,235.3274267391,stimulus,
23,random,236.0575220558,tap,b
24,random,236.0775271813,stimulus,
24,random,236.7385418179,tap,b
25,random,236.8276445273,stimulus,
26,random,237.5777814939,stimulus,
26,random,237.6071401944,tap,e
27,random,238.3279205735,stimulus,
27,random,238.3455175014,tap,e
28,random,239.0780789719,stimulus,
28,random,239.1327183142,tap,e
29,random,239.8282292201,stimulus,
29,random,239.8745225789,tap,e
30,random,240.578369809,stimulus,
30,random,240.619404857,tap,b
31,random,241.3285140201,stimulus,
31,random,241.3593988984,tap,b
31,random,242.0564625454,tap,b
32,random,242.0786552127,stimulus,
32,random,242.8193851761,tap,e
33,random,242.8287686346,stimulus,
33,random,243.5573818442,tap,b
34,random,243.5788705861,stimulus,
35,random,244.3289831025,stimulus,
35,random,244.3543223043,tap,b
35,random,245.0623399604,tap,b
36,random,245.079099543,stimulus,
36,random,245.7563373662,tap,b
37,random,245.8291993814,stimulus,
37,random,246.4952758213,tap,e
38,random,246.579309483,stimulus,
38,random,247.310304327,tap,e
39,random,247.3294035862,stimulus,
40,random,248.0795278749,stimulus,
40,random,248.0882451399,tap,e
41,random,248.8296808399,stimulus,
41,random,248.8682675436,tap,e
42,random,249.5798120712,stimulus,
42,random,249.6061990111,tap,b
43,random,250.3299366618,stimulus,
43,random,250.3631672538,tap,b
43,random,251.0091712546,tap,e
44,random,251.0800440467,stimulus,
44,random,251.824125504,tap,b
45,random,251.8301429796,stimulus,
45,random,252.5551713615,tap,b
46,random,252.580269985,stimulus,
46,random,253.2751095657,tap,b
47,random,253.3303680123,stimulus,
47,random,254.0370807501,tap,b
48,random,254.080473586,stimulus,
48,random,254.8290801488,tap,e
49,random,254.8305728208,stimulus,
50,random,255.5806826205,stimulus,
50,random,255.6060646857,tap,e
50,random,256.2680627653,tap,b
51,random,256.3307930239,stimulus,
51,random,256.9670857518,tap,b
52,random,257.0808907494,stimulus,
52,random,257.8149551549,tap,e
53,random,257.8309951157,stimulus,
53,random,258.5600224701,tap,e
54,random,258.5810868041,stimulus,
55,random,259.3311911704,stimulus,
55,random,259.358921666,tap,b
55,random,260.0779358927,tap,e
56,random,260.0812955367,stimulus,
57,random,260.831395677,stimulus,
57,random,260.8729155039,tap,e
58,random,261.5815072878,stimulus,
58,random,261.5918657374,tap,e
58,random,262.231926217,tap,b
59,random,262.3316131634,stimulus,
60,random,263.0817202464,stimulus,
60,random,263.0958407124,tap,b
60,random,263.8268720809,tap,e
61,random,263.8318424221,stimulus,
62,random,264.5819585608,stimulus,
62,random,264.5908143771,tap,b
63,random,265.3320894903,stimulus,
63,random,265.3637763968,tap,e
64,random,266.0822424552,stimulus,
64,random,266.0948086708,tap,b
65,random,266.8323764033,stimulus,
65,random,266.8687263629,tap,b
66,random,267.5825127662,stimulus,
66,random,267.6227820086,tap,b
67,random,268.3326518458,stimulus,
67,random,268.3956655461,tap,e
68,random,269.0827951514,stimulus,
68,random,269.1127143961,tap,e
68,random,269.8046564726,tap,e
69,random,269.8329360421,stimulus,
69,random,270.5706531927,tap,e
70,random,270.5830482566,stimulus,
71,random,271.3331526229,stimulus,
71,random,271.3386318914,tap,b
72,random,272.0832747987,stimulus,
72,random,272.116614964,tap,e
73,random,272.833416595,stimulus,
73,random,272.874615852,tap,e
74,random,273.5835698617,stimulus,
74,random,273.5996031817,tap,b
75,random,274.333713771,stimulus,
75,random,274.3745704229,tap,e
75,random,281.0915244905,probe,1
0,alternating,285.6056734818,stimulus,
0,alternating,285.8512586289,tap,b
1,alternating,286.3557929409,stimulus,
1,alternating,286.430216451,tap,e
2,alternating,287.1059012313,stimulus,
2,alternating,287.174190448,tap,b
3,alternating,287.8560457443,stimulus,
3,alternating,287.8992133966,tap,e
4,alternating,288.6061944832,stimulus,
4,alternating,288.6232021905,tap,b
5,alternating,289.3563305443,stimulus,
5,alternating,289.3951599393,tap,e
6,alternating,290.1064632849,stimulus,
6,alternating,290.1231455927,tap,b
7,alternating,290.8565930071,stimulus,
7,alternating,290.8651258387,tap,e
8,alternating,291.606704316,stimulus,
8,alternating,291.6840654771,tap,b
9,alternating,292.3568228695,stimulus,
9,alternating,292.4301189519,tap,e
10,alternating,293.1070096421,stimulus,
10,alternating,293.1400609324,tap,b
10,alternating,293.846056765,tap,e
11,alternating,293.8573210808,stimulus,
12,alternating,294.6074399362,stimulus,
12,alternating,294.612315495,tap,b
13,alternating,295.3575675453,stimulus,
13,alternating,295.40495875,tap,e
13,alternating,296.1060092953,tap,b
14,alternating,296.1076830802,stimulus,
15,alternating,296.8577838243,stimulus,
15,alternating,296.8659779749,tap,e
16,alternating,297.6079232057,stimulus,
16,alternating,297.6169854907,tap,b
17,alternating,298.358044174,stimulus,
17,alternating,298.3839116217,tap,e
18,alternating,299.1081612182,stimulus,
18,alternating,299.1328837307,tap,b
18,alternating,299.846921579,tap,e
19,alternating,299.8582806773,stimulus,
20,alternating,300.6083735731,stimulus,
20,alternating,300.6238258225,tap,b
21,alternating,301.3584818635,stimulus,
21,alternating,301.385832022,tap,e
21,alternating,302.0958096214,tap,b
22,alternating,302.10860253,stimulus,
23,alternating,302.8587259131,stimulus,
23,alternating,302.8788173691,tap,e
24,alternating,303.6088728409,stimulus,
24,alternating,303.6467704101,tap,b
25,alternating,304.3589968278,stimulus,
25,alternating,304.3787381322,tap,e
26,alternating,305.1091322852,stimulus,
26,alternating,305.1597427714,tap,b
27,alternating,305.8592614035,stimulus,
27,alternating,305.9377246366,tap,e
28,alternating,306.609415274,stimulus,
28,alternating,306.6207173217,tap,b
29,alternating,307.3595612963,stimulus,
29,alternating,307.4037576698,tap,e
29,alternating,308.1056691049,tap,b
30,alternating,308.1096870943,stimulus,
31,alternating,308.8598107793,stimulus,
31,alternating,308.9407081695,tap,e
32,alternating,309.6099377847,stimulus,
32,alternating,309.6522098338,tap,b
33,alternating,310.3600545271,stimulus,
33,alternating,310.3816108844,tap,e
34,alternating,311.1101869658,stimulus,
34,alternating,311.1415904307,tap,b
35,alternating,311.8603127638,stimulus,
35,alternating,311.9095775814,tap,e
36,alternating,312.6104605972,stimulus,
36,alternating,312.6535802546,tap,b
37,alternating,313.3605945453,stimulus,
37,alternating,313.4525063156,tap,e
38,alternating,314.1107227581,stimulus,
38,alternating,314.1314894633,tap,b
39,alternating,314.8608663656,stimulus,
39,alternating,314.8975100299,tap,e
39,alternating,315.609461156,tap,b
40,alternating,315.6109831079,stimulus,
40,alternating,316.337518349,tap,e
41,alternating,316.3610850594,stimulus,
42,alternating,317.1111999906,stimulus,
42,alternating,317.1284223166,tap,b
43,alternating,317.8613429943,stimulus,
43,alternating,317.8905308449,tap,e
44,alternating,318.6114733201,stimulus,
44,alternating,318.613350857,tap,b
44,alternating,319.3393723412,tap,e
45,alternating,319.3615822142,stimulus,
45,alternating,320.0873682517,tap,b
46,alternating,320.1116850713,stimulus,
47,alternating,320.8617942672,stimulus,
47,alternating,320.8833379467,tap,e
47,alternating,321.5832843071,tap,b
48,alternating,321.6119149337,stimulus,
49,alternating,322.3620250352,stimulus,
49,alternating,322.418307977,tap,e
49,alternating,323.1042932507,tap,b
50,alternating,323.1121294015,stimulus,
51,alternating,323.8622328623,stimulus,
51,alternating,323.8722381417,tap,e
52,alternating,324.6123477935,stimulus,
52,alternating,324.6352145026,tap,b
52,alternating,325.3282498971,tap,e
53,alternating,325.3624639321,stimulus,
53,alternating,326.0781894507,tap,b
54,alternating,326.1125664873,stimulus,
55,alternating,326.8626883612,stimulus,
55,alternating,326.8751911873,tap,e
55,alternating,327.6011773545,tap,b
56,alternating,327.6128198944,stimulus,
56,alternating,328.3471257838,tap,e
57,alternating,328.362909168,stimulus,
58,alternating,329.1130153454,stimulus,
58,alternating,329.1151301402,tap,b
59,alternating,329.8631571417,stimulus,
59,alternating,329.9070881848,tap,e
59,alternating,330.6040893478,tap,b
60,alternating,330.6132542635,stimulus,
60,alternating,331.3460372954,tap,e
61,alternating,331.3633402166,stimulus,
62,alternating,332.1134418662,stimulus,
62,alternating,332.1150365652,tap,b
62,alternating,332.8580603233,tap,e
63,alternating,332.8635426103,stimulus,
64,alternating,333.613662673,stimulus,
64,alternating,333.6470049513,tap,b
64,alternating,334.3589741887,tap,e
65,alternating,334.3637773024,stimulus,
65,alternating,335.1039415899,tap,b
66,alternating,335.114338375,stimulus,
67,alternating,335.8644656823,stimulus,
67,alternating,335.9569708991,tap,e
68,alternating,336.6145978192,stimulus,
68,alternating,336.6209026606,tap,b
68,alternating,337.3379032139,tap,e
69,alternating,337.3649973995,stimulus,
69,alternating,338.0958633515,tap,b
70,alternating,338.1150896916,stimulus,
70,alternating,338.8318575149,tap,e
71,alternating,338.8651952653,stimulus,
72,alternating,339.615637709,stimulus,
72,alternating,339.6448469913,tap,b
73,alternating,340.3660016705,stimulus,
73,alternating,340.4388286705,tap,e
74,alternating,341.1161196202,stimulus,
74,alternating,341.1627782233,tap,b
74,alternating,341.8578016337,tap,e
75,alternating,341.866811396,stimulus,
75,alternating,342.5618106579,tap,b
76,alternating,342.6169236105,stimulus,
77,alternating,343.3670279768,stimulus,
77,alternating,343.4017548631,tap,e
77,alternating,344.1156988346,tap,b
78,alternating,344.1171456247,stimulus,
79,alternating,344.867247878,stimulus,
79,alternating,344.9496986131,tap,e
80,alternating,345.6173579796,stimulus,
80,alternating,345.6506607149,tap,b
81,alternating,346.3674898147,stimulus,
81,alternating,346.4177118138,tap,e
81,alternating,347.1106258627,tap,b
82,alternating,347.1176946986,stimulus,
83,alternating,347.8678253263,stimulus,
83,alternating,347.8866773664,tap,e
83,alternating,348.6036081913,tap,b
84,alternating,348.6179565577,stimulus,
84,alternating,355.405696785,probe,0
0,random,359.9207628112,stimulus,
0,random,360.6173160218,tap,b
1,random,360.6708928352,stimulus,
1,random,361.3973417458,tap,b
2,random,361.4210008238,stimulus,
3,random,362.1711242069,stimulus,
3,random,362.1922467989,tap,e
