 'frameRate': 120.00275295496935, 'expName': 'FT-RNGT_MRI',,,
33,random,31.2720379247,stimulus,
34,random,32.0221607785,stimulus,
34,random,32.0467043781,tap,e
34,random,32.7006987878,tap,e
35,random,32.772274275,stimulus,
36,random,33.5223892806,stimulus,
36,random,33.6006360025,tap,e
37,random,34.2725003622,stimulus,
37,random,34.3045769844,tap,e
38,random,35.0226045012,stimulus,
38,random,35.0615992731,tap,e
38,random,35.741542706,tap,e
39,random,35.7727370143,stimulus,
39,random,36.4055241965,tap,e
40,random,36.5228550385,stimulus,
40,random,37.2264977904,tap,b
41,random,37.2729573664,stimulus,
41,random,37.9714638019,tap,e
42,random,38.0230482239,stimulus,
43,random,38.7731402888,stimulus,
43,random,38.8064382048,tap,e
43,random,39.4084298254,tap,b
44,random,39.5232477482,stimulus,
44,random,40.2674066069,tap,b
45,random,40.2733373983,stimulus,
46,random,41.0234629688,stimulus,
46,random,41.0974285214,tap,e
46,random,41.7553228611,tap,b
47,random,41.7735843133,stimulus,
48,random,42.5236902635,stimulus,
48,random,42.5533291275,tap,e
49,random,43.273813721,stimulus,
49,random,43.2952723914,tap,e
50,random,44.0239293304,stimulus,
50,random,44.0422722827,tap,b
51,random,44.7740630509,stimulus,
51,random,44.8062404917,tap,b
52,random,45.5242031103,stimulus,
52,random,45.6452370747,tap,e
53,random,46.2743525271,stimulus,
53,random,46.3202168506,tap,e
54,random,47.0244925865,stimulus,
54,random,47.0381396247,tap,e
55,random,47.7746401922,stimulus,
55,random,47.8001524353,tap,e
55,random,48.5221109729,tap,b
56,random,48.5247911183,stimulus,
56,random,49.1861108763,tap,e
57,random,49.2748825795,stimulus,
57,random,49.9930534761,tap,e
58,random,50.0249695129,stimulus,
58,random,50.6780287846,tap,b
59,random,50.7750655019,stimulus,
60,random,51.5251965058,stimulus,
60,random,51.5739990582,tap,b
61,random,52.2753178503,stimulus,
61,random,52.2829731231,tap,b
61,random,52.9690242327,tap,b
62,random,53.0254153486,stimulus,
62,random,53.7589393519,tap,b
63,random,53.7755062061,stimulus,
64,random,54.5256200043,stimulus,
64,random,54.5489091063,tap,b
65,random,55.2757470841,stimulus,
65,random,55.3541785395,tap,b
66,random,56.0258835213,stimulus,
66,random,56.1330271546,tap,e
67,random,56.7760872715,stimulus,
67,random,56.8348062713,tap,e
68,random,57.5262152568,stimulus,
68,random,57.5737965154,tap,b
69,random,58.2763571273,stimulus,
69,random,58.2838195166,tap,b
70,random,59.0264923571,stimulus,
70,random,59.1107332593,tap,b
71,random,59.7766115887,stimulus,
71,random,59.848707469,tap,e
72,random,60.5267413851,stimulus,
72,random,60.5377170317,tap,e
73,random,61.2768639371,stimulus,
73,random,61.3066495013,tap,b
74,random,62.0269789428,stimulus,
74,random,62.1276387916,tap,b
75,random,62.7770999855,stimulus,
75,random,62.8436055637,tap,e
76,random,63.5272346116,stimulus,
76,random,63.5886298327,tap,e
77,random,64.2773743691,stimulus,
77,random,64.2895791577,tap,b
78,random,65.0274981285,stimulus,
78,random,65.1335074014,tap,b
79,random,65.7776221898,stimulus,
79,random,65.8475003622,tap,e
80,random,66.5277619473,stimulus,
80,random,66.655455676,tap,e
81,random,67.2778835937,stimulus,
81,random,67.3554451112,tap,e
82,random,68.0280203328,stimulus,
82,random,68.0394695854,tap,e
83,random,68.7781513366,stimulus,
83,random,68.84138363,tap,b
84,random,69.5282732849,stimulus,
84,random,69.5403739345,tap,b
84,random,70.2743268697,tap,e
85,random,70.2783825554,stimulus,
85,random,77.9077231895,probe,0
0,random,82.4231511555,stimulus,
0,random,82.8079272416,tap,b
1,random,83.1732797445,stimulus,
1,random,83.3118932771,tap,e
1,random,83.9099058825,tap,e
2,random,83.9235043225,stimulus,
3,random,84.6736087634,stimulus,
3,random,84.7188117288,tap,b
4,random,85.4237307116,stimulus,
4,random,85.5188557992,tap,b
4,random,86.1298284272,tap,e
5,random,86.1738433025,stimulus,
5,random,86.8977841033,tap,e
6,random,86.9239287267,stimulus,
6,random,87.646749354,tap,b
7,random,87.6740262249,stimulus,
8,random,88.4241255343,stimulus,
8,random,88.4867215233,tap,b
8,random,89.1717291299,tap,e
9,random,89.1742360122,stimulus,
9,random,89.8876762817,tap,e
10,random,89.9243316993,stimulus,
11,random,90.6744461013,stimulus,
11,random,90.6976597402,tap,b
11,random,91.3866315713,tap,b
12,random,91.4245632199,stimulus,
12,random,92.0895734225,tap,e
13,random,92.1746589071,stimulus,
13,random,92.9015892516,tap,b
14,random,92.9247461423,stimulus,
15,random,93.6748306609,stimulus,
15,random,93.6925149719,tap,e
15,random,94.4185337229,tap,e
16,random,94.4249372147,stimulus,
17,random,95.1750416556,stimulus,
17,random,95.2118546401,tap,e
18,random,95.9251690372,stimulus,
18,random,95.9284459443,tap,b
18,random,96.5994225568,tap,b
19,random,96.6752767984,stimulus,
20,random,97.4253703726,stimulus,
20,random,97.4713765666,tap,b
21,random,98.1755013764,stimulus,
21,random,98.2494177272,tap,e
21,random,98.896385924,tap,b
22,random,98.9256266451,stimulus,
23,random,99.6757347082,stimulus,
23,random,99.7123357924,tap,b
24,random,100.4258584676,stimulus,
24,random,100.4866563232,tap,b
24,random,101.1713143851,tap,e
25,random,101.1759737751,stimulus,
25,random,101.8782437034,tap,e
26,random,101.9260866678,stimulus,
26,random,102.5932240226,tap,b
27,random,102.6761868827,stimulus,
27,random,103.3631897322,tap,b
28,random,103.4263009828,stimulus,
29,random,104.1764344015,stimulus,
29,random,104.2051873295,tap,b
30,random,104.9265584627,stimulus,
30,random,104.9721405544,tap,b
31,random,105.6766834295,stimulus,
31,random,105.7840975224,tap,b
31,random,106.3820591147,tap,e
32,random,106.4267809278,stimulus,
33,random,107.1768829538,stimulus,
33,random,107.1990552027,tap,e
33,random,107.9090395668,tap,b
34,random,107.9269852817,stimulus,
35,random,108.677105117,stimulus,
35,random,108.6940335901,tap,e
36,random,109.4272391394,stimulus,
36,random,109.4560053488,tap,e
37,random,110.1773879525,stimulus,
37,random,110.1899957137,tap,b
38,random,110.9275246915,stimulus,
38,random,110.9779424549,tap,b
38,random,111.6598648306,tap,e
39,random,111.6776517713,stimulus,
40,random,112.4277670788,stimulus,
40,random,112.4338832074,tap,e
40,random,113.1648438821,tap,b
41,random,113.17788299,stimulus,
42,random,113.9279910531,stimulus,
42,random,113.9868132863,tap,b
43,random,114.6781133032,stimulus,
43,random,114.7348123083,tap,b
44,random,115.4282455145,stimulus,
44,random,115.4507476878,tap,e
44,random,116.1708003308,tap,e
45,random,116.1783532757,stimulus,
45,random,116.8407168385,tap,b
46,random,116.9284386999,stimulus,
47,random,117.6785494796,stimulus,
47,random,117.6886992587,tap,e
48,random,118.4286777668,stimulus,
48,random,118.4637071068,tap,e
49,random,119.1788087706,stimulus,
49,random,119.3316615754,tap,e
50,random,119.9289255874,stimulus,
50,random,119.9326791191,tap,b
51,random,120.6790330468,stimulus,
51,random,120.7715456038,tap,b
52,random,121.4291543913,stimulus,
52,random,121.4435998285,tap,b
52,random,122.1345463766,tap,e
53,random,122.1792615489,stimulus,
54,random,122.9293623675,stimulus,
54,random,122.9645136558,tap,e
55,random,123.6794677139,stimulus,
55,random,123.7474943252,tap,e
56,random,124.4295975103,stimulus,
56,random,124.446481913,tap,b
57,random,125.1797544734,stimulus,
57,random,125.2204317693,tap,b
57,random,125.9133865398,tap,b
58,random,125.9299986719,stimulus,
59,random,126.6801194127,stimulus,
59,random,126.7624012943,tap,e
59,random,127.423333776,tap,e
60,random,127.4302353239,stimulus,
61,random,128.1803379537,stimulus,
61,random,128.2753238874,tap,e
62,random,128.930474089,stimulus,
62,random,128.9882990027,tap,e
63,random,129.6805999614,stimulus,
63,random,129.8172357586,tap,b
64,random,130.4307155707,stimulus,
64,random,130.4682403226,tap,b
65,random,131.1808486875,stimulus,
65,random,131.2412511169,tap,b
66,random,131.9310056507,stimulus,
66,random,131.9756483784,tap,e
67,random,132.6811432953,stimulus,
67,random,132.7161717297,tap,e
67,random,133.4291154524,tap,b
68,random,133.4312570935,stimulus,
68,random,134.1700900727,tap,b
69,random,134.1813485547,stimulus,
70,random,134.9314671826,stimulus,
70,random,134.9371118181,tap,e
71,random,135.6816087513,stimulus,
71,random,135.7280478013,tap,e
72,random,136.4317367366,stimulus,
72,random,136.490066649,tap,e
73,random,137.1818484219,stimulus,
73,random,137.2589864408,tap,b
74,random,137.9319736906,stimulus,
74,random,137.987988095,tap,b
75,random,138.6820868851,stimulus,
75,random,138.7559329043,tap,e
75,random,139.4310400618,tap,e
76,random,139.4321852889,stimulus,
76,random,140.1429327353,tap,b
77,random,140.1822855039,stimulus,
77,random,140.9278522011,tap,b
78,random,140.9323745502,stimulus,
78,random,141.623874997,tap,e
79,random,141.6824759726,stimulus,
79,random,142.4097954046,tap,e
80,random,142.4325632078,stimulus,
81,random,143.1826709691,stimulus,
81,random,143.2037973002,tap,b
81,random,143.9037683224,tap,b
82,random,143.9327781266,stimulus,
83,random,144.6828928304,stimulus,
83,random,144.7225468475,tap,b
83,random,151.6221369322,probe,1
0,alternating,156.1376059501,stimulus,
0,alternating,156.435370433,tap,b
1,alternating,156.8877372558,stimulus,
1,alternating,157.0013166791,tap,e
1,alternating,157.6282705682,tap,b
2,alternating,157.6378429041,stimulus,
3,alternating,158.3879542875,stimulus,
3,alternating,158.4202437154,tap,e
3,alternating,159.1352632755,tap,b
4,alternating,159.1380671802,stimulus,
5,alternating,159.8881797711,stimulus,
5,alternating,159.9544040231,tap,e
6,alternating,160.6383089638,stimulus,
6,alternating,160.7181856874,tap,b
6,alternating,161.3632096544,tap,e
7,alternating,161.3884097824,stimulus,
8,alternating,162.138510601,stimulus,
8,alternating,162.1851165753,tap,b
9,alternating,162.8886195697,stimulus,
9,alternating,162.9701084857,tap,e
10,alternating,163.6387333679,stimulus,
10,alternating,163.690062423,tap,b
10,alternating,164.3860275651,tap,e
11,alternating,164.3888390162,stimulus,
11,alternating,165.123060298,tap,b
12,alternating,165.1389431552,stimulus,
12,alternating,165.8819939147,tap,e
13,alternating,165.8890346164,stimulus,
13,alternating,166.6270230132,tap,b
14,alternating,166.6391384536,stimulus,
15,alternating,167.3892474222,stimulus,
15,alternating,167.4489293304,tap,e
16,alternating,168.1393675593,stimulus,
16,alternating,168.1959210717,tap,b
17,alternating,168.8895761392,stimulus,
17,alternating,168.8899471155,tap,e
18,alternating,169.6399981285,stimulus,
18,alternating,169.678854954,tap,b
19,alternating,170.390113436,stimulus,
19,alternating,170.4228556422,tap,e
20,alternating,171.1402468547,stimulus,
20,alternating,171.1458057642,tap,b
21,alternating,171.8903890271,stimulus,
21,alternating,171.9708232716,tap,e
22,alternating,172.640513692,stimulus,
22,alternating,172.6457770882,tap,b
23,alternating,173.3906410736,stimulus,
23,alternating,173.4397315931,tap,e
24,alternating,174.1407593997,stimulus,
24,alternating,174.2357082055,tap,b
25,alternating,174.8908650479,stimulus,
25,alternating,174.9176677091,tap,e
26,alternating,175.6409791481,stimulus,
26,alternating,175.714676656,tap,b
27,alternating,176.391120113,stimulus,
27,alternating,176.4386443216,tap,e
28,alternating,177.1412547391,stimulus,
28,alternating,177.1525968342,tap,b
29,alternating,177.8913821207,stimulus,
29,alternating,177.9406021347,tap,e
29,alternating,178.6355989351,tap,b
30,alternating,178.6414904856,stimulus,
31,alternating,179.3915864746,stimulus,
31,alternating,179.4085016662,tap,e
32,alternating,180.1416960469,stimulus,
32,alternating,180.2004890005,tap,b
33,alternating,180.8918098452,stimulus,
33,alternating,180.9514992997,tap,e
34,alternating,181.6419535268,stimulus,
34,alternating,181.6484883244,tap,b
35,alternating,182.392075777,stimulus,
35,alternating,182.4564101326,tap,e
36,alternating,183.1422016493,stimulus,
36,alternating,183.1544016083,tap,b
36,alternating,183.8643726908,tap,e
37,alternating,183.8923214846,stimulus,
37,alternating,184.624340453,tap,b
38,alternating,184.6424174736,stimulus,
39,alternating,185.3925161793,stimulus,
39,alternating,185.5052748666,tap,e
40,alternating,186.1426486924,stimulus,
40,alternating,186.2392927,tap,b
41,alternating,186.8927887518,stimulus,
41,alternating,187.0103085533,tap,e
42,alternating,187.6429239816,stimulus,
42,alternating,187.6712268479,tap,b
43,alternating,188.3930347613,stimulus,
43,alternating,188.4852007921,tap,e
44,alternating,189.1431555022,stimulus,
44,alternating,189.3261775253,tap,b
45,alternating,189.8932768467,stimulus,
45,alternating,189.9901511676,tap,e
46,alternating,190.6434045302,stimulus,
46,alternating,190.7091277076,tap,b
47,alternating,191.3935319118,stimulus,
47,alternating,191.6501515298,tap,e
48,alternating,192.1436746879,stimulus,
48,alternating,192.2240690879,tap,b
49,alternating,192.8938156528,stimulus,
49,alternating,192.9053714593,tap,e
49,alternating,193.6240135471,tap,b
50,alternating,193.6439312622,stimulus,
51,alternating,194.3941893458,stimulus,
51,alternating,194.47896513,tap,e
52,alternating,195.1442943904,stimulus,
52,alternating,195.2339740649,tap,b
53,alternating,195.894429922,stimulus,
53,alternating,195.9529832049,tap,e
54,alternating,196.6445717925,stimulus,
54,alternating,196.7489764193,tap,b
55,alternating,197.394699476,stimulus,
55,alternating,197.4098895825,tap,e
56,alternating,198.1448102557,stimulus,
56,alternating,198.163851694,tap,b
57,alternating,198.8949325059,stimulus,
57,alternating,198.9388836903,tap,e
57,alternating,199.6188099177,tap,b
58,alternating,199.6450478134,stimulus,
58,alternating,200.3617770641,tap,e
59,alternating,200.3951431987,stimulus,
59,alternating,201.1377834392,tap,b
60,alternating,201.1452422062,stimulus,
61,alternating,201.8953511748,stimulus,
61,alternating,202.0067294922,tap,e
62,alternating,202.6454710101,stimulus,
62,alternating,202.7027148584,tap,b
63,alternating,203.3955802806,stimulus,
63,alternating,203.5296473159,tap,e
64,alternating,204.145701927,stimulus,
64,alternating,204.188641303,tap,b
65,alternating,204.8958105938,stimulus,
65,alternating,204.9161644853,tap,e
66,alternating,205.6459319384,stimulus,
66,alternating,205.7160014851,tap,b
67,alternating,206.396069583,stimulus,
67,alternating,206.5016103813,tap,e
68,alternating,207.1461987757,stimulus,
68,alternating,207.1995336384,tap,b
69,alternating,207.8963352129,stimulus,
69,alternating,208.022555903,tap,e
70,alternating,208.6464644056,stimulus,
70,alternating,208.6824974041,tap,b
71,alternating,209.3965939002,stimulus,
71,alternating,209.437489737,tap,e
72,alternating,210.1467309411,stimulus,
72,alternating,210.1884499288,tap,b
73,alternating,210.8968411171,stimulus,
73,alternating,210.9344029968,tap,e
73,alternating,211.6084406921,tap,b
74,alternating,211.6469389172,stimulus,
75,alternating,212.397039434,stimulus,
75,alternating,212.4213484944,tap,e
75,alternating,213.1243652049,tap,b
76,alternating,213.1471441767,stimulus,
76,alternating,220.0957378474,probe,1
0,random,224.6105286035,stimulus,
0,random,224.9899655285,tap,b
1,random,225.3606487407,stimulus,
1,random,225.4899039506,tap,e
2,random,226.111017604,stimulus,
2,random,226.1288863466,tap,e
3,random,226.8611386467,stimulus,
3,random,226.9298365772,tap,e
3,random,227.5338198184,tap,b
4,random,227.6112515394,stimulus,
4,random,228.2648197339,tap,b
5,random,228.3613562821,stimulus,
5,random,229.1038353336,tap,b
6,random,229.1114592137,stimulus,
6,random,229.82676825,tap,e
7,random,229.8615624472,stimulus,
7,random,230.5977391273,tap,e
8,random,230.6116605491,stimulus,
8,random,231.3257030137,tap,b
9,random,231.3617701215,stimulus,
9,random,232.0587337905,tap,e
10,random,232.1118733549,stimulus,
10,random,232.8096610804,tap,e
11,random,232.8619747772,stimulus,
12,random,233.6120822366,stimulus,
12,random,233.6706282751,tap,e
13,random,234.3621951293,stimulus,
13,random,234.3918563304,tap,e
14,random,235.1123143609,stimulus,
14,random,235.149565031,tap,e
14,random,235.8605195479,tap,e
15,random,235.8624272536,stimulus,
15,random,236.5485450726,tap,b
16,random,236.6125178093,stimulus,
17,random,237.3626527372,stimulus,
17,random,237.3649377581,tap,b
18,random,238.1127888725,stimulus,
18,random,238.18248533,tap,e
19,random,238.8629277245,stimulus,
19,random,238.9144472483,tap,e
19,random,239.5684027191,tap,b
20,random,239.6130551061,stimulus,
21,random,240.3631722248,stimulus,
21,random,240.3753990486,tap,b
21,random,241.0883771824,tap,b
22,random,241.1132869286,stimulus,
22,random,241.856390814,tap,e
23,random,241.8634384584,stimulus,
24,random,242.6135522566,stimulus,
24,random,242.6223485306,tap,e
24,random,243.2952542803,tap,b
25,random,243.3636642438,stimulus,
26,random,244.1137889087,stimulus,
26,random,244.1292651711,tap,b
27,random,244.8639045181,stimulus,
27,random,244.9531978218,tap,e
28,random,245.614004733,stimulus,
28,random,245.6744910772,tap,e
29,random,246.3641079665,stimulus,
29,random,246.390174712,tap,b
29,random,247.1131912415,tap,b
30,random,247.1142124073,stimulus,
31,random,247.8643183574,stimulus,
31,random,247.8681419188,tap,e
32,random,248.6144439279,stimulus,
32,random,248.6630919321,tap,e
32,random,249.3551112627,tap,b
33,random,249.3645402188,stimulus,
34,random,250.1146503948,stimulus,
34,random,250.1230452054,tap,b
34,random,250.8340108908,tap,e
35,random,250.8647599672,stimulus,
36,random,251.6148692376,stimulus,
36,random,251.6169966917,tap,e
37,random,252.36498696,stimulus,
37,random,252.3869590809,tap,b
37,random,253.0879461375,tap,b
38,random,253.1150968342,stimulus,
39,random,253.865201275,stimulus,
39,random,253.9229048441,tap,b
40,random,254.6153150733,stimulus,
40,random,254.6558891357,tap,e
41,random,255.365421929,stimulus,
41,random,255.3778467678,tap,e
41,random,256.0988233803,tap,b
42,random,256.1155324068,stimulus,
43,random,256.8656573736,stimulus,
43,random,256.944856741,tap,b
44,random,257.6157847553,stimulus,
44,random,257.6937555843,tap,e
45,random,258.3659051943,stimulus,
45,random,258.4849466325,tap,e
46,random,259.1160561204,stimulus,
46,random,259.1957450919,tap,b
46,random,259.8647095578,tap,b
47,random,259.8661635797,stimulus,
48,random,260.6162553428,stimulus,
48,random,260.6856647388,tap,e
49,random,261.3663676318,stimulus,
49,random,261.4326435005,tap,e
50,random,262.1165013523,stimulus,
50,random,262.2086619497,tap,b
51,random,262.8666154524,stimulus,
51,random,262.8905731569,tap,b
52,random,263.6167259303,stimulus,
52,random,263.6515705368,tap,e
53,random,264.3668415397,stimulus,
53,random,264.4479751757,tap,b
54,random,265.1169737509,stimulus,
54,random,265.1325544541,tap,e
55,random,265.8671147159,stimulus,
55,random,265.8684772766,tap,b
56,random,266.6172212697,stimulus,
56,random,266.6504295356,tap,e
57,random,267.3673447272,stimulus,
57,random,267.4164684504,tap,e
58,random,268.1174920311,stimulus,
58,random,268.1884565695,tap,b
59,random,268.8676182053,stimulus,
59,random,268.876376144,tap,e
59,random,269.5913941948,tap,b
60,random,269.6177178165,stimulus,
61,random,270.3680570984,stimulus,
61,random,270.4383201323,tap,b
62,random,271.1181766318,stimulus,
62,random,271.203315846,tap,b
63,random,271.8683175968,stimulus,
63,random,272.0233307575,tap,b
64,random,272.6186119026,stimulus,
64,random,272.6942802033,tap,b
65,random,273.3689077178,stimulus,
65,random,273.5052307962,tap,b
66,random,274.1190441549,stimulus,
66,random,274.2422333438,tap,b
67,random,274.8695995629,stimulus,
67,random,274.9741683973,tap,e
68,random,275.6197190964,stimulus,
68,random,275.6831228418,tap,e
69,random,276.369836215,stimulus,
69,random,276.4991367028,tap,b
70,random,277.1199741615,stimulus,
70,random,277.1861371375,tap,e
71,random,277.8701175412,stimulus,
71,random,277.9571001666,tap,e
72,random,278.6202518654,stimulus,
72,random,278.7310521359,tap,e
73,random,279.3703982637,stimulus,
73,random,279.4280541402,tap,b
74,random,280.1205353046,stimulus,
74,random,280.2249960759,tap,b
75,random,280.8706400473,stimulus,
75,random,280.9209370699,tap,e
75,random,281.619938241,tap,e
76,random,281.6207426771,stimulus,
77,random,282.3708637198,stimulus,
77,random,282.4049524885,tap,e
78,random,283.1210049866,stimulus,
78,random,283.1278733308,tap,e
79,random,283.8711365941,stimulus,
79,random,283.9188883992,tap,e
80,random,284.6212660887,stimulus,
80,random,284.664813395,tap,b
81,random,285.371394074,stimulus,
81,random,285.4558064282,tap,b
82,random,286.1214964019,stimulus,
82,random,286.154765642,tap,e
82,random,292.9270586318,probe,0
0,alternating,297.4425406293,stimulus,
0,alternating,297.7334165439,tap,b
1,alternating,298.192674048,stimulus,
1,alternating,298.2753649393,tap,e
2,alternating,298.942792374,stimulus,
2,alternating,298.9923193717,tap,b
3,alternating,299.6929200575,stimulus,
3,alternating,299.7773396561,tap,e
4,alternating,300.4430610224,stimulus,
4,alternating,300.4892978315,tap,b
5,alternating,301.1932001763,stimulus,
5,alternating,301.2012608365,tap,e
6,alternating,301.9433317838,stimulus,
6,alternating,301.984267767,tap,b
7,alternating,302.6934594673,stimulus,
7,alternating,302.7025735916,tap,e
8,alternating,303.4435910748,stimulus,
8,alternating,303.4641810147,tap,b
9,alternating,304.1937100046,stimulus,
9,alternating,304.2151252083,tap,e
9,alternating,304.8941268624,tap,b
10,alternating,304.9437999565,stimulus,
10,alternating,305.5820908092,tap,e
11,alternating,305.6938977566,stimulus,
11,alternating,306.417073664,tap,b
12,alternating,306.4440024993,stimulus,
12,alternating,307.1770951559,tap,e
13,alternating,307.1941069402,stimulus,
13,alternating,307.8539968245,tap,b
14,alternating,307.9442083625,stimulus,
15,alternating,308.6943227645,stimulus,
15,alternating,308.7299914274,tap,e
16,alternating,309.4444709739,stimulus,
16,alternating,309.4910066166,tap,b
16,alternating,310.1629407042,tap,e
17,alternating,310.1945889981,stimulus,
17,alternating,310.9089269759,tap,b
18,alternating,310.9446910241,stimulus,
19,alternating,311.6949617855,stimulus,
19,alternating,311.7408810461,tap,e
20,alternating,312.4451027505,stimulus,
20,alternating,312.5099140325,tap,b
20,alternating,313.1778772548,tap,e
21,alternating,313.1952295284,stimulus,
21,alternating,313.9108401149,tap,b
22,alternating,313.9453176692,stimulus,
22,alternating,314.6627807225,tap,e
23,alternating,314.6954157712,stimulus,
23,alternating,315.4187634324,tap,b
24,alternating,315.4455075342,stimulus,
25,alternating,316.1956300862,stimulus,
25,alternating,316.2667473618,tap,e
26,alternating,316.9457481104,stimulus,
26,alternating,316.9736839246,tap,b
27,alternating,317.6958821328,stimulus,
27,alternating,317.6966744947,tap,e
28,alternating,318.4460149477,stimulus,
28,alternating,318.4766900703,tap,b
29,alternating,319.1961580256,stimulus,
29,alternating,319.2446406148,tap,e
30,alternating,319.9463068388,stimulus,
30,alternating,320.0146346985,tap,b
31,alternating,320.6964387482,stimulus,
31,alternating,320.740560781,tap,e
32,alternating,321.4465606964,stimulus,
32,alternating,321.4545413658,tap,b
33,alternating,322.1966754003,stimulus,
33,alternating,322.2914832412,tap,e
34,alternating,322.9467925189,stimulus,
34,alternating,323.0395121465,tap,b
35,alternating,323.6969298616,stimulus,
35,alternating,323.8164956171,tap,e
36,alternating,324.4470448673,stimulus,
36,alternating,324.4834216754,tap,b
37,alternating,325.1971634952,stimulus,
37,alternating,325.2324104706,tap,e
38,alternating,325.9472748787,stimulus,
38,alternating,326.0333736809,tap,b
39,alternating,326.6973919973,stimulus,
39,alternating,326.7435098766,tap,e
40,alternating,327.44751304,stimulus,
40,alternating,327.4993615827,tap,b
41,alternating,328.1976455531,stimulus,
41,alternating,328.2453478544,tap,e
42,alternating,328.9477898384,stimulus,
42,alternating,328.9843064041,tap,b
43,alternating,329.6979422738,stimulus,
43,alternating,329.8362916858,tap,e
44,alternating,330.448060298,stimulus,
44,alternating,330.4983014779,tap,b
45,alternating,331.1981593055,stimulus,
45,alternating,331.2741849992,tap,e
46,alternating,331.9484750429,stimulus,
46,alternating,331.9811885731,tap,b
47,alternating,332.6986178189,stimulus,
47,alternating,332.7151816546,tap,e
48,alternating,333.4487554635,stimulus,
48,alternating,333.5341449132,tap,b
49,alternating,334.1988876748,stimulus,
49,alternating,334.2151333583,tap,e
50,alternating,334.9490017749,stimulus,
50,alternating,335.0300430441,tap,b
51,alternating,335.699099575,stimulus,
51,alternating,335.7700369467,tap,e
52,alternating,336.4492275603,stimulus,
52,alternating,336.5060144044,tap,b
53,alternating,337.1993763734,stimulus,
53,alternating,337.2360191133,tap,e
54,alternating,337.9495128106,stimulus,
54,alternating,338.0249586463,tap,b
55,alternating,338.6996350607,stimulus,
55,alternating,338.7199590688,tap,e
56,alternating,339.4497702905,stimulus,
56,alternating,339.5349261066,tap,b
57,alternating,340.1998910314,stimulus,
57,alternating,340.2438739103,tap,e
58,alternating,340.9500027167,stimulus,
58,alternating,340.9798610273,tap,b
59,alternating,341.7001334187,stimulus,
59,alternating,341.7308302746,tap,e
60,alternating,342.4502698558,stimulus,
60,alternating,342.5298498587,tap,b
61,alternating,343.2004093115,stimulus,
61,alternating,343.464778682,tap,e
62,alternating,343.9505285431,stimulus,
62,alternating,344.0057327763,tap,b
63,alternating,344.7006429451,stimulus,
63,alternating,344.7257223322,tap,e
64,alternating,345.4507748545,stimulus,
64,alternating,345.5037085557,tap,b
65,alternating,346.2008958972,stimulus,
65,alternating,346.2386648475,tap,e
66,alternating,346.9510169399,stimulus,
66,alternating,347.015652544,tap,b
67,alternating,347.701143416,stimulus,
67,alternating,347.7496190626,tap,e
68,alternating,348.4512626476,stimulus,
68,alternating,348.5005889136,tap,b
69,alternating,349.2013737292,stimulus,
69,alternating,349.2405511217,tap,e
69,alternating,349.9455920528,tap,b
70,alternating,349.9514654923,stimulus,
71,alternating,350.7015747627,stimulus,
71,alternating,350.7405182198,tap,e
72,alternating,351.4516819203,stimulus,
72,alternating,351.4855044553,tap,b
