 'frameRate': 120.00068822870155, 'expName': 'FT-RNGT_MRI',,,
47,random,41.7760081814,stimulus,
47,random,42.4473932127,tap,e
48,random,42.5262266475,stimulus,
49,random,43.276317128,stimulus,
49,random,43.3055304598,tap,b
50,random,44.0264571123,stimulus,
50,random,44.0404105684,tap,e
51,random,44.776984374,stimulus,
51,random,44.8163478143,tap,b
52,random,45.5271231509,stimulus,
52,random,45.5273039608,tap,e
53,random,46.2772700778,stimulus,
53,random,46.3543114115,tap,b
54,random,47.0276527519,stimulus,
54,random,47.106218745,tap,b
54,random,47.7402518842,tap,e
55,random,47.7779134775,stimulus,
56,random,48.528026295,stimulus,
56,random,48.5562084971,tap,e
57,random,49.2781466589,stimulus,
57,random,49.2831691907,tap,b
57,random,49.9681741305,tap,e
58,random,50.0282742672,stimulus,
59,random,50.7784106293,stimulus,
59,random,50.8021700815,tap,e
59,random,51.5071115054,tap,e
60,random,51.5285300876,stimulus,
61,random,52.2786377737,stimulus,
61,random,52.3315698076,tap,e
62,random,53.0287502894,stimulus,
62,random,53.0430472542,tap,e
62,random,53.7692442597,tap,b
63,random,53.7788622014,stimulus,
63,random,54.4999904916,tap,e
64,random,54.5289517763,stimulus,
65,random,55.2790763661,stimulus,
65,random,55.2952294249,tap,b
66,random,56.0292075967,stimulus,
66,random,56.0399363573,tap,b
67,random,56.7793346013,stimulus,
67,random,56.81293597,tap,b
67,random,57.4922132495,tap,b
68,random,57.5294564745,stimulus,
69,random,58.2795726124,stimulus,
69,random,58.3798653796,tap,b
70,random,59.0296917689,stimulus,
70,random,59.1328533468,tap,b
70,random,59.7288306729,tap,e
71,random,59.7797934179,stimulus,
71,random,60.5098517268,tap,e
72,random,60.5298992928,stimulus,
73,random,61.2800057714,stimulus,
73,random,61.3467385238,tap,b
73,random,62.0197224703,tap,e
74,random,62.0301077223,stimulus,
75,random,62.7802295954,stimulus,
75,random,62.7837027159,tap,b
75,random,69.8359223767,probe,0
0,alternating,74.3506260884,stimulus,
0,alternating,74.650387534,tap,b
1,alternating,75.1007739209,stimulus,
1,alternating,75.1473241789,tap,e
2,alternating,75.8509048496,stimulus,
2,alternating,75.8603422832,tap,b
2,alternating,76.5843194619,tap,e
3,alternating,76.6010231005,stimulus,
4,alternating,77.3511371255,stimulus,
4,alternating,77.3542661335,tap,b
4,alternating,78.1012309263,tap,e
5,alternating,78.1014419215,stimulus,
6,alternating,78.8515616817,stimulus,
6,alternating,78.9052148424,tap,b
7,alternating,79.601701666,stimulus,
7,alternating,79.6622062857,tap,e
8,alternating,80.3518522152,stimulus,
8,alternating,80.4411997932,tap,b
9,alternating,81.1019777106,stimulus,
9,alternating,81.143100652,tap,e
10,alternating,81.8520796614,stimulus,
10,alternating,81.8820953185,tap,b
11,alternating,82.6022111939,stimulus,
11,alternating,82.6380815915,tap,e
12,alternating,83.3523409152,stimulus,
12,alternating,83.4220792177,tap,b
13,alternating,84.1024857291,stimulus,
13,alternating,84.1560730859,tap,e
14,alternating,84.8526094134,stimulus,
14,alternating,84.8869931851,tap,b
15,alternating,85.6027373236,stimulus,
15,alternating,85.6428004592,tap,e
16,alternating,86.352891495,stimulus,
16,alternating,86.4149844651,tap,b
17,alternating,87.1030405349,stimulus,
17,alternating,87.1299274859,tap,e
18,alternating,87.8533429162,stimulus,
18,alternating,87.8959032815,tap,b
19,alternating,88.6034629782,stimulus,
19,alternating,88.6209001196,tap,e
20,alternating,89.3535917939,stimulus,
20,alternating,89.408872244,tap,b
21,alternating,90.103717893,stimulus,
21,alternating,90.1928209701,tap,e
22,alternating,90.8538464069,stimulus,
22,alternating,90.9588836994,tap,b
23,alternating,91.6039879005,stimulus,
23,alternating,91.6827938667,tap,e
24,alternating,92.3541082644,stimulus,
24,alternating,92.4197320089,tap,b
25,alternating,93.1042216857,stimulus,
25,alternating,93.146728623,tap,e
26,alternating,93.854339031,stimulus,
26,alternating,93.9156734446,tap,b
27,alternating,94.6044672431,stimulus,
27,alternating,94.6837519481,tap,e
28,alternating,95.3546087367,stimulus,
28,alternating,95.4596363698,tap,b
29,alternating,96.1047701525,stimulus,
29,alternating,96.1286714756,tap,e
30,alternating,96.8549059109,stimulus,
30,alternating,96.8886485468,tap,b
31,alternating,97.6050317081,stimulus,
31,alternating,97.7446106413,tap,e
32,alternating,98.3551617313,stimulus,
32,alternating,98.4396226113,tap,b
33,alternating,99.1052673044,stimulus,
33,alternating,99.1495289131,tap,e
34,alternating,99.8553940072,stimulus,
34,alternating,99.9295610967,tap,b
35,alternating,100.6055201063,stimulus,
35,alternating,100.6955236108,tap,e
36,alternating,101.3556585813,stimulus,
36,alternating,101.448511578,tap,b
37,alternating,102.1057955471,stimulus,
37,alternating,102.1424691755,tap,e
38,alternating,102.855903535,stimulus,
38,alternating,102.8894149516,tap,b
38,alternating,103.5954185961,tap,e
39,alternating,103.6059931099,stimulus,
39,alternating,104.3404180241,tap,b
40,alternating,104.3560968719,stimulus,
41,alternating,105.106218745,stimulus,
41,alternating,105.1233555427,tap,e
42,alternating,105.8563545034,stimulus,
42,alternating,105.9194194401,tap,b
43,alternating,106.606481508,stimulus,
43,alternating,106.7023044362,tap,e
44,alternating,107.3566193794,stimulus,
44,alternating,107.498427195,tap,b
45,alternating,108.1068411659,stimulus,
45,alternating,108.183236836,tap,e
46,alternating,108.856954889,stimulus,
46,alternating,108.9432446962,tap,b
47,alternating,109.6070912511,stimulus,
47,alternating,109.646243998,tap,e
48,alternating,110.3575735367,stimulus,
48,alternating,110.3692015174,tap,b
49,alternating,111.1077071821,stimulus,
49,alternating,111.1761891725,tap,e
50,alternating,111.8578323756,stimulus,
50,alternating,111.8981255231,tap,b
51,alternating,112.6081945237,stimulus,
51,alternating,112.6491197514,tap,e
52,alternating,113.358318208,stimulus,
52,alternating,113.3920849921,tap,b
53,alternating,114.1084488349,stimulus,
53,alternating,114.1620902233,tap,e
54,alternating,114.8586331916,stimulus,
54,alternating,114.8990739452,tap,b
55,alternating,115.6089325543,stimulus,
55,alternating,115.6460013082,tap,e
56,alternating,116.3590764627,stimulus,
56,alternating,116.4750320794,tap,b
57,alternating,117.1092028636,stimulus,
57,alternating,117.1929531817,tap,e
58,alternating,117.8593292646,stimulus,
58,alternating,117.9519284029,tap,b
59,alternating,118.6094463081,stimulus,
59,alternating,118.743927548,tap,e
60,alternating,119.3595739164,stimulus,
60,alternating,119.4399030327,tap,b
61,alternating,120.109713297,stimulus,
61,alternating,120.240886832,tap,e
62,alternating,120.8598258127,stimulus,
62,alternating,120.9588381196,tap,b
63,alternating,121.6099630804,stimulus,
63,alternating,121.7118411794,tap,e
64,alternating,122.3600988387,stimulus,
64,alternating,122.4148875703,tap,b
64,alternating,123.1058272417,tap,e
65,alternating,123.110214373,stimulus,
65,alternating,123.8577593272,tap,b
66,alternating,123.8603000238,stimulus,
67,alternating,124.6104152561,stimulus,
67,alternating,124.6547671189,tap,e
68,alternating,125.360566409,stimulus,
68,alternating,125.4187156699,tap,b
69,alternating,126.1107042804,stimulus,
69,alternating,126.159700755,tap,e
70,alternating,126.8608442647,stimulus,
70,alternating,126.9607041747,tap,b
71,alternating,127.6109751934,stimulus,
71,alternating,127.6816199605,tap,e
72,alternating,128.3610946517,stimulus,
72,alternating,128.4405918613,tap,b
73,alternating,129.1112331268,stimulus,
73,alternating,129.1640235916,tap,e
74,alternating,129.8614784578,stimulus,
74,alternating,129.9695249226,tap,b
75,alternating,130.611610594,stimulus,
75,alternating,130.7105220819,tap,e
75,alternating,137.7840912007,probe,0
0,random,142.3006751546,stimulus,
0,random,142.5901512615,tap,b
1,random,143.0507937073,stimulus,
1,random,143.1181247323,tap,b
2,random,143.8009327861,stimulus,
2,random,143.8061258648,tap,b
2,random,144.5171221578,tap,e
3,random,144.5510546592,stimulus,
3,random,145.2810842921,tap,e
4,random,145.3011496675,stimulus,
4,random,146.0089961245,tap,b
5,random,146.0512549387,stimulus,
5,random,146.7430373836,tap,e
6,random,146.8013608136,stimulus,
7,random,147.5514989868,stimulus,
7,random,147.5590419911,tap,e
8,random,148.3016374619,stimulus,
8,random,148.3499620118,tap,e
9,random,149.0517671832,stimulus,
9,random,149.0849465615,tap,b
9,random,149.7919140226,tap,e
10,random,149.8018727563,stimulus,
10,random,150.545876975,tap,b
11,random,150.5519596145,stimulus,
11,random,151.2918438418,tap,e
12,random,151.3020491894,stimulus,
13,random,152.0521598939,stimulus,
13,random,152.1138405329,tap,b
13,random,152.7958230188,tap,e
14,random,152.8022724096,stimulus,
14,random,153.536822291,tap,b
15,random,153.5523659086,stimulus,
16,random,154.3024826502,stimulus,
16,random,154.4007533043,tap,b
16,random,155.0327102987,tap,b
17,random,155.0525966752,stimulus,
17,random,155.7127645477,tap,e
18,random,155.802723378,stimulus,
18,random,156.4507658161,tap,b
19,random,156.5528292529,stimulus,
20,random,157.3029508242,stimulus,
20,random,157.3197235872,tap,e
20,random,158.0386459358,tap,b
21,random,158.0530736029,stimulus,
21,random,158.75461254,tap,e
22,random,158.8031704223,stimulus,
23,random,159.5535277407,stimulus,
23,random,159.5616023081,tap,e
23,random,160.2975585225,tap,e
24,random,160.3037945033,stimulus,
25,random,161.0539082264,stimulus,
25,random,161.1075484074,tap,e
26,random,161.8044895198,stimulus,
26,random,161.8185335318,tap,b
26,random,162.5515536222,tap,e
27,random,162.5546204485,stimulus,
27,random,163.2954678887,tap,e
28,random,163.3047187772,stimulus,
28,random,164.0024410851,tap,b
29,random,164.0551545774,stimulus,
29,random,164.7844561409,tap,e
30,random,164.8052544153,stimulus,
31,random,165.5553759866,stimulus,
31,random,165.5794191805,tap,e
32,random,166.3055208005,stimulus,
32,random,166.3694155311,tap,e
33,random,167.0556589737,stimulus,
33,random,167.056377082,tap,b
33,random,167.7603371819,tap,e
34,random,167.8057690746,stimulus,
35,random,168.5559036256,stimulus,
35,random,168.8223510665,tap,b
36,random,169.3060460247,stimulus,
36,random,169.3602902135,tap,b
37,random,170.0561700108,stimulus,
37,random,170.0592558539,tap,b
37,random,170.8052284559,tap,b
38,random,170.8062864506,stimulus,
38,random,171.4742551098,tap,e
39,random,171.5563838737,stimulus,
40,random,172.3065084635,stimulus,
40,random,172.3152241666,tap,b
40,random,173.0351359893,tap,b
41,random,173.0566279218,stimulus,
41,random,173.7221455348,tap,e
42,random,173.8067283634,stimulus,
43,random,174.5568571792,stimulus,
43,random,174.591158545,tap,e
44,random,175.3069989746,stimulus,
44,random,175.3250769499,tap,e
45,random,176.0571208477,stimulus,
45,random,176.0860682471,tap,b
46,random,176.8072339672,stimulus,
46,random,176.863052923,tap,e
46,random,177.5390798495,tap,b
47,random,177.5573428606,stimulus,
48,random,178.3074445096,stimulus,
48,random,178.3289768904,tap,b
48,random,178.9839800584,tap,b
49,random,179.0575549123,stimulus,
49,random,179.771962144,tap,b
50,random,179.8076432798,stimulus,
50,random,180.440912731,tap,e
51,random,180.5577388917,stimulus,
51,random,181.2789275526,tap,b
52,random,181.3078586519,stimulus,
52,random,181.9658507681,tap,b
53,random,182.0579672435,stimulus,
54,random,182.8080981723,stimulus,
54,random,182.8428888417,tap,b
55,random,183.5582315158,stimulus,
55,random,183.5657268273,tap,b
55,random,184.2827942893,tap,e
56,random,184.3083370889,stimulus,
56,random,184.9678336404,tap,b
57,random,185.0587261019,stimulus,
58,random,185.8088346935,stimulus,
58,random,185.8161319894,tap,e
59,random,186.5589834316,stimulus,
59,random,186.577736652,tap,e
60,random,187.3091288493,stimulus,
60,random,187.3106870144,tap,e
61,random,188.0592582687,stimulus,
61,random,188.0696999672,tap,b
62,random,188.8093994605,stimulus,
62,random,188.835665198,tap,b
63,random,189.5598307329,stimulus,
63,random,189.6856560367,tap,b
63,random,190.2606234894,tap,b
64,random,190.3099586431,stimulus,
64,random,191.0335594112,tap,b
65,random,191.0600630088,stimulus,
65,random,191.7555999011,tap,b
66,random,191.8101728078,stimulus,
66,random,192.3985413256,tap,e
67,random,192.5602856254,stimulus,
67,random,193.168537803,tap,b
68,random,193.3103860669,stimulus,
68,random,193.9884927605,tap,e
69,random,194.0604967715,stimulus,
69,random,194.7995134734,tap,e
70,random,194.8106132113,stimulus,
70,random,195.5164263867,tap,b
71,random,195.5607109362,stimulus,
71,random,196.2673928445,tap,e
72,random,196.3108180186,stimulus,
72,random,197.0424094388,tap,b
73,random,197.0609199694,stimulus,
74,random,197.8110427481,stimulus,
74,random,197.8184031313,tap,e
75,random,198.5611884676,stimulus,
75,random,198.6003333664,tap,e
75,random,199.2623072254,tap,b
76,random,199.3113055111,stimulus,
76,random,200.0172735371,tap,e
77,random,200.0614089713,stimulus,
78,random,200.8115178647,stimulus,
78,random,200.8412709097,tap,e
78,random,201.539261565,tap,b
79,random,201.5616361156,stimulus,
79,random,202.3062132513,tap,b
80,random,202.3117347461,stimulus,
80,random,203.0192229036,tap,b
81,random,203.061832471,stimulus,
81,random,203.7631809388,tap,e
82,random,203.8119223477,stimulus,
83,random,204.5620427116,stimulus,
83,random,204.6011565195,tap,e
83,random,205.3090971547,tap,e
84,random,205.3121663959,stimulus,
84,random,206.0120898158,tap,e
84,random,212.256446146,probe,0
0,random,216.7717303209,stimulus,
0,random,217.034765012,tap,e
1,random,217.5218733238,stimulus,
1,random,217.597759466,tap,e
2,random,218.2720220618,stimulus,
2,random,218.2737296442,tap,b
3,random,219.0221686869,stimulus,
3,random,219.0256931224,tap,e
4,random,219.7723017286,stimulus,
4,random,219.7986429294,tap,b
4,random,220.4736357075,tap,b
5,random,220.5224103202,stimulus,
5,random,221.2045844828,tap,b
6,random,221.2725119692,stimulus,
6,random,222.0116385455,tap,b
7,random,222.0226145238,stimulus,
8,random,222.7727246247,stimulus,
8,random,222.8495543593,tap,b
9,random,223.5228570627,stimulus,
9,random,223.6135430568,tap,b
10,random,224.2730103285,stimulus,
10,random,224.3345424558,tap,b
10,random,224.9875434329,tap,e
11,random,225.0231421628,stimulus,
12,random,225.7732770156,stimulus,
12,random,225.7794538332,tap,e
13,random,226.5234163962,stimulus,
13,random,226.5525328333,tap,e
14,random,227.2735557768,stimulus,
14,random,227.2944216663,tap,e
14,random,227.9784138893,tap,b
15,random,228.0236685944,stimulus,
15,random,228.7123440665,tap,b
16,random,228.7737699415,stimulus,
16,random,229.4673242635,tap,b
17,random,229.5238703831,stimulus,
17,random,230.2513424157,tap,e
18,random,230.2739720321,stimulus,
18,random,230.9572847841,tap,e
19,random,231.0240721718,stimulus,
19,random,231.7093062181,tap,b
20,random,231.7741753301,stimulus,
20,random,232.5082171929,tap,b
21,random,232.5242754698,stimulus,
21,random,233.2442177797,tap,b
22,random,233.274374704,stimulus,
22,random,233.9922115893,tap,b
23,random,234.0244811826,stimulus,
23,random,234.7071841916,tap,b
24,random,234.7745936983,stimulus,
24,random,235.4554363874,tap,e
25,random,235.5246905177,stimulus,
25,random,236.2330839323,tap,e
26,random,236.274791563,stimulus,
27,random,237.0249236991,stimulus,
27,random,237.0301107408,tap,e
27,random,237.7700622813,tap,e
28,random,237.7750362148,stimulus,
29,random,238.5251671435,stimulus,
29,random,238.5330886714,tap,b
29,random,239.2150361424,tap,e
30,random,239.2752956575,stimulus,
30,random,239.9680038855,tap,b
31,random,240.0254024379,stimulus,
32,random,240.7755354796,stimulus,
32,random,240.7880177043,tap,b
33,random,241.525673351,stimulus,
33,random,241.5399838992,tap,b
34,random,242.2760294621,stimulus,
34,random,242.2939284385,tap,e
34,random,243.0218734747,tap,b
35,random,243.0261591834,stimulus,
35,random,243.7659069731,tap,e
36,random,243.776253286,stimulus,
36,random,244.5198469847,tap,e
37,random,244.5264403594,stimulus,
38,random,245.27677685,stimulus,
38,random,245.3038953222,tap,e
39,random,246.0269204566,stimulus,
39,random,246.0397926753,tap,b
39,random,246.7537483349,tap,e
40,random,246.7770426316,stimulus,
40,random,247.4827235953,tap,e
41,random,247.5271472991,stimulus,
42,random,248.2772637389,stimulus,
42,random,248.3077330811,tap,e
43,random,249.0274133825,stimulus,
43,random,249.0627488967,tap,e
44,random,249.7776463376,stimulus,
44,random,249.7927109145,tap,e
45,random,250.5277772663,stimulus,
45,random,250.5326606439,tap,b
46,random,251.2778988376,stimulus,
46,random,251.4186242084,tap,b
47,random,252.0280080329,stimulus,
47,random,252.0797561994,tap,b
48,random,252.778136245,stimulus,
48,random,252.8366072811,tap,e
49,random,253.52827472,stimulus,
49,random,253.6285523946,tap,e
49,random,254.2055718439,tap,e
50,random,254.2783802931,stimulus,
50,random,255.0145188267,tap,e
51,random,255.028500657,stimulus,
52,random,255.7786216246,stimulus,
52,random,255.8414637938,tap,e
53,random,256.5287597978,stimulus,
53,random,256.531479795,tap,b
54,random,257.2789314767,stimulus,
54,random,257.3214544122,tap,e
55,random,258.0290651221,stimulus,
55,random,258.171441025,tap,b
56,random,258.7791933341,stimulus,
56,random,258.8264097817,tap,b
57,random,259.5293112832,stimulus,
57,random,259.5603592775,tap,e
57,random,260.259355405,tap,b
58,random,260.2794126303,stimulus,
58,random,261.0152894574,tap,e
59,random,261.0295097515,stimulus,
60,random,261.7796264932,stimulus,
60,random,261.8203621572,tap,b
61,random,262.5297710053,stimulus,
61,random,262.5622769495,tap,e
62,random,263.2798919729,stimulus,
62,random,263.302259279,tap,b
63,random,264.0300295424,stimulus,
63,random,264.0782574993,tap,b
64,random,264.7801580563,stimulus,
64,random,264.8142423898,tap,b
65,random,265.5302941165,stimulus,
65,random,265.5852217005,tap,e
66,random,266.2804241397,stimulus,
66,random,266.3271618484,tap,b
66,random,267.0291807318,tap,e
67,random,267.0305481258,stimulus,
68,random,267.7807439529,stimulus,
68,random,267.8071189612,tap,e
69,random,268.5308736742,stimulus,
69,random,268.5830812609,tap,e
70,random,269.2810061122,stimulus,
70,random,269.3330688095,tap,e
70,random,269.9980406723,tap,b
71,random,270.031132815,stimulus,
72,random,270.7812510659,stimulus,
72,random,270.8209951429,tap,e
73,random,271.5313656946,stimulus,
73,random,271.6309943852,tap,b
73,random,272.2129379623,tap,e
74,random,272.2814640232,stimulus,
75,random,273.0315714074,stimulus,
75,random,273.0459100279,tap,b
75,random,273.7739100013,tap,b
76,random,273.7816715471,stimulus,
77,random,274.5317888925,stimulus,
77,random,274.5809055046,tap,b
77,random,275.2661609824,tap,b
77,random,281.4968140927,probe,1
0,alternating,286.0115075413,stimulus,
0,alternating,286.0935554086,tap,b
1,alternating,286.7616665424,stimulus,
1,alternating,286.8205378356,tap,e
2,alternating,287.5118216194,stimulus,
2,alternating,287.5954780612,tap,b
3,alternating,288.2619600944,stimulus,
3,alternating,288.29245117,tap,e
4,alternating,289.0120967584,stimulus,
4,alternating,289.0664109771,tap,b
5,alternating,289.7622454964,stimulus,
5,alternating,289.789424641,tap,e
6,alternating,290.5123978567,stimulus,
6,alternating,290.6154100175,tap,b
7,alternating,291.2625411614,stimulus,
7,alternating,291.3283469233,tap,e
8,alternating,292.0126784291,stimulus,
8,alternating,292.1833569735,tap,b
9,alternating,292.7628175078,stimulus,
9,alternating,292.8792901987,tap,e
10,alternating,293.5129414939,stimulus,
10,alternating,293.5842518468,tap,b
11,alternating,294.26305733,stimulus,
11,alternating,294.2952451212,tap,e
12,alternating,295.0131822217,stimulus,
12,alternating,295.0532369054,tap,b
13,alternating,295.7633418265,stimulus,
13,alternating,295.7662613485,tap,e
14,alternating,296.5134878479,stimulus,
14,alternating,296.543189276,tap,b
15,alternating,297.2636172673,stimulus,
15,alternating,297.2791294922,tap,e
16,alternating,298.0137469886,stimulus,
16,alternating,298.1111277801,tap,b
17,alternating,298.7638782192,stimulus,
17,alternating,298.8100855723,tap,e
17,alternating,299.4940732676,tap,b
18,alternating,299.5139931497,stimulus,
19,alternating,300.2641071747,stimulus,
19,alternating,300.292079589,tap,e
19,alternating,301.0060086855,tap,b
20,alternating,301.014218483,stimulus,
21,alternating,301.7643367339,stimulus,
21,alternating,301.7760338389,tap,e
22,alternating,302.5144658515,stimulus,
22,alternating,302.6279580461,tap,b
23,alternating,303.2645810839,stimulus,
23,alternating,303.2759458488,tap,e
24,alternating,304.0147005422,stimulus,
24,alternating,304.0399218684,tap,b
25,alternating,304.7648275469,stimulus,
25,alternating,304.8199136036,tap,e
26,alternating,305.5149663238,stimulus,
26,alternating,305.6179232454,tap,b
27,alternating,306.2651017803,stimulus,
27,alternating,306.4148465183,tap,e
28,alternating,307.0152399535,stimulus,
28,alternating,307.1468807569,tap,b
29,alternating,307.7653648452,stimulus,
29,alternating,307.7798094161,tap,e
30,alternating,308.5154972832,stimulus,
30,alternating,308.5738004891,tap,b
31,alternating,309.2656288156,stimulus,
31,alternating,309.3067511533,tap,e
32,alternating,310.0157570277,stimulus,
32,alternating,310.0748049049,tap,b
33,alternating,310.7658955027,stimulus,
33,alternating,310.826731557,tap,e
34,alternating,311.5160225074,stimulus,
34,alternating,311.5286879568,tap,b
35,alternating,312.2661673213,stimulus,
35,alternating,312.3157004906,tap,e
36,alternating,313.0163018723,stimulus,
36,alternating,313.0596295479,tap,b
36,alternating,313.7086400285,tap,e
37,alternating,313.7664146899,stimulus,
38,alternating,314.5165272056,stimulus,
38,alternating,314.5216227858,tap,b
38,alternating,315.2385797696,tap,e
39,alternating,315.2666418342,stimulus,
40,alternating,316.0169837582,stimulus,
40,alternating,316.0775523707,tap,b
41,alternating,316.7671119703,stimulus,
41,alternating,316.8175784689,tap,e
42,alternating,317.517251049,stimulus,
42,alternating,317.5715193861,tap,b
42,alternating,318.2664734003,tap,e
43,alternating,318.2675612784,stimulus,
44,alternating,319.0176716811,stimulus,
44,alternating,319.0575694013,tap,b
44,alternating,319.6844160247,tap,e
45,alternating,319.7677615579,stimulus,
45,alternating,320.4993750134,tap,b
46,alternating,320.5178535476,stimulus,
47,alternating,321.268013756,stimulus,
47,alternating,321.2683482092,tap,e
48,alternating,322.0181446848,stimulus,
48,alternating,322.0913509762,tap,b
49,alternating,322.7682840654,stimulus,
49,alternating,322.7963331503,tap,e
50,alternating,323.518413183,stimulus,
50,alternating,323.5913037362,tap,b
51,alternating,324.268543508,stimulus,
51,alternating,324.3269079901,tap,e
52,alternating,325.0186578349,stimulus,
52,alternating,325.068250771,tap,b
53,alternating,325.7688047618,stimulus,
53,alternating,325.8271979199,tap,e
54,alternating,326.5189489721,stimulus,
54,alternating,326.5522128691,tap,b
55,alternating,327.2690952953,stimulus,
55,alternating,327.3641937763,tap,e
56,alternating,328.0192259222,stimulus,
56,alternating,328.092532127,tap,b
57,alternating,328.7693342119,stimulus,
57,alternating,328.8261438492,tap,e
58,alternating,329.519458198,stimulus,
58,alternating,329.6110980476,tap,b
59,alternating,330.2695833916,stimulus,
59,alternating,330.3440936879,tap,e
60,alternating,331.019723074,stimulus,
60,alternating,331.1100528816,tap,b
61,alternating,331.7698476639,stimulus,
61,alternating,331.8200301189,tap,e
61,alternating,332.5110866074,tap,b
62,alternating,332.5199870445,stimulus,
63,alternating,333.2701209917,stimulus,
63,alternating,333.2729575042,tap,e
64,alternating,334.0202594668,stimulus,
64,alternating,334.0290397664,tap,b
65,alternating,334.7704115252,stimulus,
65,alternating,334.8178948109,tap,e
66,alternating,335.5205702244,stimulus,
66,alternating,335.582951766,tap,b
67,alternating,336.2707195662,stimulus,
67,alternating,336.3188765877,tap,e
68,alternating,337.0208580413,stimulus,
68,alternating,337.1009028121,tap,b
69,alternating,337.7709919885,stimulus,
69,alternating,337.9008557834,tap,e
70,alternating,338.5211051079,stimulus,
70,alternating,338.5548184641,tap,b
71,alternating,339.2712441867,stimulus,
71,alternating,339.3158013095,tap,e
72,alternating,340.0213769265,stimulus,
72,alternating,340.0597946615,tap,b
73,alternating,340.7715317017,stimulus,
73,alternating,340.7767839436,tap,e
74,alternating,341.5216852694,stimulus,
74,alternating,341.5407288723,tap,b
75,alternating,342.2718210277,stimulus,
75,alternating,342.2917095172,tap,e
76,alternating,343.0219564843,stimulus,
76,alternating,343.1006972502,tap,b
77,alternating,343.772095563,stimulus,
77,alternating,343.8346002606,tap,e
78,alternating,344.5222364529,stimulus,
78,alternating,344.5226418415,tap,b
78,alternating,351.6283094029,probe,1
0,random,356.1428848271,stimulus,
0,random,356.4512167845,tap,b
1,random,356.8930251133,stimulus,
1,random,357.0042229233,tap,b
2,random,357.6431632865,stimulus,
2,random,357.6702078047,tap,b
3,random,358.3933174579,stimulus,
3,random,358.5852111356,tap,b
