 'frameRate': 120.01014309021154, 'expName': 'FT-RNGT_MRI',,,
76,random,209.3944821424,tap,b
77,random,209.9962072275,stimulus,
77,random,210.0567207385,tap,e
77,random,217.3925889256,probe,0
0,random,221.9080989954,stimulus,
0,random,222.6380768395,tap,b
1,random,222.6582318104,stimulus,
1,random,223.2070201758,tap,e
2,random,223.4083413827,stimulus,
2,random,224.0029985994,tap,e
3,random,224.1584385791,stimulus,
3,random,224.8659435295,tap,e
4,random,224.9085372848,stimulus,
4,random,225.6338970926,tap,e
5,random,225.6586381034,stimulus,
5,random,226.4069087923,tap,e
6,random,226.4087422424,stimulus,
7,random,227.1588445703,stimulus,
7,random,227.2038407669,tap,b
8,random,227.908973763,stimulus,
8,random,228.0528603511,tap,b
9,random,228.6590957113,stimulus,
9,random,228.8787867354,tap,b
10,random,229.4092034725,stimulus,
10,random,229.6717674652,tap,b
11,random,230.1593211949,stimulus,
11,random,230.1817527348,tap,e
12,random,230.909427145,stimulus,
12,random,230.9529469827,tap,b
13,random,231.6597585786,stimulus,
13,random,231.6757491971,tap,b
13,random,232.3697230205,tap,e
14,random,232.4098802251,stimulus,
15,random,233.1599894955,stimulus,
15,random,233.1736452875,tap,e
16,random,233.9101117457,stimulus,
16,random,233.9126150057,tap,e
16,random,234.6435898674,tap,b
17,random,234.6602231291,stimulus,
18,random,235.4103296829,stimulus,
18,random,235.4315758494,tap,b
19,random,236.1604335201,stimulus,
19,random,236.2255454469,tap,e
20,random,236.9105430924,stimulus,
20,random,237.0105150202,tap,b
21,random,237.6606629277,stimulus,
21,random,237.7354700442,tap,b
22,random,238.4107755186,stimulus,
22,random,238.4715027408,tap,b
23,random,239.1609044095,stimulus,
23,random,239.2164527541,tap,b
24,random,239.9110269614,stimulus,
24,random,239.969413622,tap,e
24,random,240.5803826278,tap,e
25,random,240.6611226486,stimulus,
26,random,241.4112391635,stimulus,
26,random,241.4123548091,tap,b
27,random,242.1613819396,stimulus,
27,random,242.2093516819,tap,e
28,random,242.9115226027,stimulus,
28,random,243.0372696868,tap,b
29,random,243.6616617565,stimulus,
29,random,243.7093082152,tap,b
30,random,244.4118169086,stimulus,
30,random,244.478336372,tap,b
31,random,245.1619427809,stimulus,
31,random,245.1722247712,tap,e
31,random,245.861191169,tap,e
32,random,245.912046618,stimulus,
32,random,246.5931965541,tap,e
33,random,246.6621510589,stimulus,
33,random,247.3412130835,tap,e
34,random,247.4122431238,stimulus,
34,random,248.1531250755,tap,e
35,random,248.1623279443,stimulus,
36,random,248.9124426481,stimulus,
36,random,248.9501264761,tap,b
37,random,249.6625848205,stimulus,
37,random,249.7040807394,tap,b
38,random,250.4127043539,stimulus,
38,random,250.5140439738,tap,b
39,random,251.1628112096,stimulus,
39,random,251.1660201999,tap,e
40,random,251.9129352708,stimulus,
40,random,251.9230572795,tap,e
41,random,252.6630816691,stimulus,
41,random,252.7699883485,tap,e
42,random,253.4132178044,stimulus,
42,random,253.4629397986,tap,b
43,random,254.1633436768,stimulus,
43,random,254.1879078023,tap,b
44,random,254.9136056845,stimulus,
44,random,254.9148713506,tap,b
45,random,255.6637122383,stimulus,
45,random,255.7298386902,tap,e
46,random,256.4138366014,stimulus,
46,random,256.441857236,tap,e
47,random,257.1639760571,stimulus,
47,random,257.3998210017,tap,e
48,random,257.9140952887,stimulus,
48,random,258.1147587597,tap,b
49,random,258.6642163314,stimulus,
49,random,258.724759122,tap,b
50,random,259.4143298278,stimulus,
50,random,259.4767573833,tap,e
51,random,260.1644614354,stimulus,
51,random,260.3487008283,tap,e
52,random,260.9145752336,stimulus,
52,random,260.9800161793,tap,e
52,random,261.6476672865,tap,e
53,random,261.6647077467,stimulus,
53,random,262.4066805921,tap,e
54,random,262.4148254691,stimulus,
55,random,263.1649368525,stimulus,
55,random,263.2126011205,tap,e
56,random,263.9150569897,stimulus,
56,random,264.0226201975,tap,b
57,random,264.6651704861,stimulus,
57,random,264.7125235445,tap,b
58,random,265.4152924344,stimulus,
58,random,265.4625501075,tap,b
59,random,266.1654065345,stimulus,
59,random,266.1884879621,tap,b
60,random,266.9155106735,stimulus,
60,random,266.9694513535,tap,e
61,random,267.6656528459,stimulus,
61,random,267.7114797397,tap,e
62,random,268.4157732849,stimulus,
62,random,268.4577585062,tap,e
63,random,269.1658931202,stimulus,
63,random,269.1844226172,tap,e
63,random,269.8743636956,tap,e
64,random,269.9160051073,stimulus,
64,random,270.6483404168,tap,b
65,random,270.6661092463,stimulus,
66,random,271.4162348168,stimulus,
66,random,271.4203333655,tap,b
67,random,272.1663643114,stimulus,
67,random,272.1792730192,tap,b
68,random,272.9164922967,stimulus,
68,random,272.9342511651,tap,b
68,random,273.6142033518,tap,e
69,random,273.6666094154,stimulus,
70,random,274.4167277414,stimulus,
70,random,274.4512490643,tap,b
71,random,275.1670996233,stimulus,
71,random,275.2352083384,tap,e
71,random,275.8471966989,tap,b
72,random,275.9172399845,stimulus,
73,random,276.667357405,stimulus,
73,random,276.7261253049,tap,b
74,random,277.4174847867,stimulus,
74,random,277.6331460844,tap,b
75,random,278.1675925479,stimulus,
75,random,278.2130548043,tap,e
76,random,278.9177123832,stimulus,
76,random,278.9420413658,tap,b
76,random,279.6550361015,tap,b
76,random,286.6664056652,probe,0
0,random,291.1810400618,stimulus,
0,random,291.7425774553,tap,e
1,random,291.9311873657,stimulus,
1,random,292.2205772621,tap,e
2,random,292.681339801,stimulus,
2,random,292.7306114317,tap,b
3,random,293.4314575234,stimulus,
3,random,293.4625099611,tap,b
4,random,294.1815752457,stimulus,
4,random,294.1905311994,tap,e
5,random,294.9317092681,stimulus,
5,random,294.9745327328,tap,e
6,random,295.6818411775,stimulus,
6,random,295.7554417908,tap,e
7,random,296.4319582961,stimulus,
7,random,296.5174470551,tap,b
8,random,297.1820745092,stimulus,
8,random,297.4224043732,tap,b
9,random,297.9321991741,stimulus,
9,random,297.9519756224,tap,e
10,random,298.6823274613,stimulus,
10,random,298.6843329671,tap,b
11,random,299.4324557485,stimulus,
11,random,299.5273662191,tap,b
12,random,300.1826006375,stimulus,
12,random,300.3993401512,tap,b
13,random,300.9327198691,stimulus,
13,random,301.0182502837,tap,e
14,random,301.6828354785,stimulus,
14,random,301.9052899592,tap,e
15,random,302.4329556157,stimulus,
15,random,302.5792271377,tap,b
16,random,303.1830842047,stimulus,
16,random,303.352211369,tap,b
17,random,303.9332055493,stimulus,
17,random,304.0361612856,tap,e
18,random,304.6833320253,stimulus,
18,random,304.6891429813,tap,b
19,random,305.4334838569,stimulus,
19,random,305.4451278042,tap,b
20,random,306.183610333,stimulus,
20,random,306.3070609258,tap,b
21,random,306.9337295646,stimulus,
21,random,307.0380686895,tap,e
22,random,307.6838762648,stimulus,
22,random,307.9030061457,tap,b
23,random,308.4340030427,stimulus,
23,random,308.5210004588,tap,b
24,random,309.1841334428,stimulus,
24,random,309.2499957741,tap,b
24,random,309.9149528507,tap,e
25,random,309.9342424114,stimulus,
25,random,310.665936285,tap,e
26,random,310.6843329671,stimulus,
27,random,311.4344328802,stimulus,
27,random,311.4478870348,tap,e
28,random,312.1845684118,stimulus,
28,random,312.2509194417,tap,b
29,random,312.9347157156,stimulus,
29,random,313.0328904156,tap,b
29,random,313.618813238,tap,e
30,random,313.6848249861,stimulus,
31,random,314.434933351,stimulus,
31,random,314.5328164618,tap,b
31,random,315.1687498491,tap,e
32,random,315.1850450363,stimulus,
33,random,315.935154005,stimulus,
33,random,316.0257347082,tap,e
34,random,316.6852786699,stimulus,
34,random,316.8346979064,tap,e
35,random,317.4354033349,stimulus,
35,random,317.5467034725,tap,b
36,random,318.1855349424,stimulus,
36,random,318.2476817754,tap,b
37,random,318.9356608148,stimulus,
37,random,318.9416217913,tap,e
38,random,319.6857721982,stimulus,
38,random,319.788616853,tap,b
38,random,320.3396277559,tap,e
39,random,320.4358929391,stimulus,
39,random,321.1405752699,tap,e
40,random,321.1859976818,stimulus,
41,random,321.9361175171,stimulus,
41,random,321.9475740142,tap,e
42,random,322.6862726691,stimulus,
42,random,322.7395710077,tap,e
43,random,323.4364066915,stimulus,
43,random,323.4994922847,tap,e
44,random,324.1865171694,stimulus,
44,random,324.3844518968,tap,b
45,random,324.9366376084,stimulus,
45,random,324.9944374683,tap,b
46,random,325.6867749511,stimulus,
46,random,325.7174177755,tap,b
47,random,326.4369005216,stimulus,
47,random,326.5078113303,tap,b
48,random,327.1870233754,stimulus,
48,random,327.2553089759,tap,e
49,random,327.9371658497,stimulus,
49,random,327.9703741156,tap,e
50,random,328.6872932313,stimulus,
50,random,328.7002906836,tap,e
51,random,329.4373970684,stimulus,
51,random,329.4802564536,tap,b
52,random,330.1875063389,stimulus,
52,random,330.2682478689,tap,b
53,random,330.9376310038,stimulus,
53,random,330.9522231412,tap,e
54,random,331.6877638188,stimulus,
54,random,331.7321985704,tap,e
55,random,332.4379108208,stimulus,
55,random,332.5761814494,tap,e
56,random,333.1880400135,stimulus,
56,random,333.2241228176,tap,b
57,random,333.938143247,stimulus,
57,random,334.0071185796,tap,b
58,random,334.6882639878,stimulus,
58,random,334.7981233851,tap,b
59,random,335.4384064621,stimulus,
59,random,335.5451268987,tap,e
60,random,336.1885196566,stimulus,
60,random,336.2940275531,tap,b
61,random,336.9386265123,stimulus,
61,random,337.0059863321,tap,e
62,random,337.6887463476,stimulus,
62,random,337.7860203207,tap,b
63,random,338.4388667866,stimulus,
63,random,338.4979428775,tap,b
64,random,339.1889820941,stimulus,
64,random,339.2849179566,tap,e
65,random,339.9391013257,stimulus,
65,random,340.0039126078,tap,b
66,random,340.6892296129,stimulus,
66,random,340.7959105069,tap,b
67,random,341.4393594093,stimulus,
67,random,341.4768760112,tap,e
68,random,342.1894919224,stimulus,
68,random,342.2558867209,tap,b
69,random,342.9396425467,stimulus,
69,random,343.0228411533,tap,e
69,random,343.6777655695,tap,b
70,random,343.6908614257,stimulus,
71,random,344.4409734129,stimulus,
71,random,344.4657575886,tap,e
72,random,345.191105926,stimulus,
72,random,345.2097253749,tap,b
73,random,345.9412179131,stimulus,
73,random,346.0516792036,tap,e
74,random,346.6913546521,stimulus,
74,random,346.7538477095,tap,b
75,random,347.4414642245,stimulus,
75,random,347.4486259689,tap,b
76,random,348.1915976431,stimulus,
76,random,348.2446599334,tap,b
77,random,348.9421608993,stimulus,
77,random,349.0135776122,tap,b
78,random,349.6922858661,stimulus,
78,random,349.752556386,tap,b
79,random,350.4424072106,stimulus,
79,random,350.5105165294,tap,e
79,random,351.1634946029,tap,b
80,random,351.1925225182,stimulus,
80,random,351.9224982493,tap,b
81,random,351.9426221294,stimulus,
82,random,352.6927458888,stimulus,
82,random,352.7565015938,tap,b
82,random,353.403422098,tap,e
83,random,353.4428756852,stimulus,
84,random,354.1929768057,stimulus,
84,random,354.2353963923,tap,e
85,random,354.9431038854,stimulus,
85,random,355.0163905726,tap,e
85,random,362.2222594842,probe,0
0,alternating,366.7371193644,stimulus,
0,alternating,367.045979631,tap,b
1,alternating,367.4872727053,stimulus,
1,alternating,367.5558978894,tap,e
2,alternating,368.2374175944,stimulus,
2,alternating,368.2449328077,tap,b
3,alternating,368.9875504093,stimulus,
3,alternating,369.0369461013,tap,e
