 'frameRate': 120.00155758126193, 'expName': 'FT-RNGT_MRI',,,
33,alternating,31.5917900214,tap,b
34,alternating,32.02556242,stimulus,
34,alternating,32.37404988,tap,e
35,alternating,32.7757063284,stimulus,
35,alternating,33.1287559944,tap,e
36,alternating,33.5258266923,stimulus,
36,alternating,33.8797067559,tap,b
37,alternating,34.2759383025,stimulus,
37,alternating,34.6606611003,tap,e
38,alternating,35.0260435737,stimulus,
38,alternating,35.3186655925,tap,b
39,alternating,35.7761591079,stimulus,
39,alternating,36.0786161007,tap,e
40,alternating,36.5262689069,stimulus,
40,alternating,36.6116320255,tap,b
41,alternating,37.276425795,stimulus,
41,alternating,37.3595944424,tap,e
42,alternating,38.0265328774,stimulus,
42,alternating,38.3105572176,tap,b
43,alternating,38.776653845,stimulus,
43,alternating,39.1045558369,tap,b
44,alternating,39.5267736051,stimulus,
44,alternating,39.9525532386,tap,b
45,alternating,40.2769039302,stimulus,
45,alternating,40.6495145751,tap,b
46,alternating,41.0270113144,stimulus,
46,alternating,41.466444362,tap,b
47,alternating,41.7771256412,stimulus,
47,alternating,42.2334941505,tap,b
48,alternating,42.527248118,stimulus,
48,alternating,42.9825012806,tap,b
49,alternating,43.2773733115,stimulus,
49,alternating,43.7283932879,tap,b
50,alternating,44.027474055,stimulus,
50,alternating,44.4944074188,tap,e
51,alternating,44.7775754021,stimulus,
51,alternating,45.3213505748,tap,b
52,alternating,45.5276794659,stimulus,
52,alternating,45.9903198766,tap,e
53,alternating,46.2777962076,stimulus,
53,alternating,46.7425299687,tap,b
54,alternating,47.027907214,stimulus,
54,alternating,47.4372575932,tap,e
55,alternating,47.778031502,stimulus,
55,alternating,48.2613020549,tap,e
56,alternating,48.5281612233,stimulus,
56,alternating,49.0612034094,tap,b
57,alternating,49.2782773612,stimulus,
57,alternating,49.7812401992,tap,e
58,alternating,50.0283913862,stimulus,
58,alternating,50.5771525665,tap,e
59,alternating,50.7785014871,stimulus,
59,alternating,51.4211473975,tap,e
60,alternating,51.528594986,stimulus,
61,alternating,52.2787002573,stimulus,
62,alternating,53.0288396379,stimulus,
62,alternating,53.0501338567,tap,e
63,alternating,53.7789708685,stimulus,
63,alternating,53.8690978309,tap,b
64,alternating,54.5291093435,stimulus,
64,alternating,54.6100756715,tap,e
65,alternating,55.2792426871,stimulus,
65,alternating,55.5330198489,tap,b
66,alternating,56.0293500713,stimulus,
66,alternating,56.1559617021,tap,e
67,alternating,56.7794577573,stimulus,
67,alternating,57.0989591807,tap,e
68,alternating,57.5295790268,stimulus,
68,alternating,57.8719898843,tap,b
69,alternating,58.2797024092,stimulus,
69,alternating,58.6459119597,tap,e
70,alternating,59.0298155286,stimulus,
70,alternating,59.4088951849,tap,e
71,alternating,59.7799377036,stimulus,
71,alternating,60.151902685,tap,e
72,alternating,60.5300653119,stimulus,
72,alternating,60.9978402419,tap,e
73,alternating,61.2801624331,stimulus,
73,alternating,61.7408266123,tap,b
74,alternating,62.0302637803,stimulus,
74,alternating,62.4608084649,tap,e
75,alternating,62.7803578829,stimulus,
75,alternating,63.1567395772,tap,b
76,alternating,63.5307327089,stimulus,
76,alternating,64.0087594718,tap,b
77,alternating,64.2808569968,stimulus,
77,alternating,64.7247484131,tap,e
78,alternating,65.030980983,stimulus,
78,alternating,65.6146982481,tap,b
79,alternating,65.7810895746,stimulus,
80,alternating,66.53121507,stimulus,
80,alternating,66.6946089962,tap,e
81,alternating,67.2813345283,stimulus,
81,alternating,67.6046326585,tap,b
82,alternating,68.0314557977,stimulus,
82,alternating,68.408605406,tap,b
83,alternating,68.7815900468,stimulus,
83,alternating,69.2245934116,tap,b
84,alternating,69.5317255033,stimulus,
84,alternating,70.0875865677,tap,e
85,alternating,70.281838019,stimulus,
85,alternating,77.4785371963,probe,0
0,random,81.9936529373,stimulus,
0,random,82.2981730952,tap,b
1,random,82.7437899031,stimulus,
1,random,83.0611783556,tap,b
2,random,83.493906041,stimulus,
2,random,83.769132876,tap,b
3,random,84.2440306308,stimulus,
3,random,84.5021064811,tap,e
4,random,84.9943441806,stimulus,
4,random,85.2830774274,tap,e
5,random,85.7444603186,stimulus,
5,random,86.0750204279,tap,e
6,random,86.4945643824,stimulus,
6,random,86.8230030689,tap,b
7,random,87.2446702573,stimulus,
7,random,87.5599677742,tap,b
8,random,87.9948766493,stimulus,
8,random,88.2759174746,tap,e
9,random,88.7450000317,stimulus,
9,random,89.0439289667,tap,e
10,random,89.4951279419,stimulus,
10,random,89.7949071968,tap,e
11,random,90.245254041,stimulus,
11,random,90.525919663,tap,e
12,random,90.9953801401,stimulus,
12,random,91.3008568701,tap,b
13,random,91.7454980891,stimulus,
13,random,92.1338053912,tap,b
14,random,92.495618453,stimulus,
14,random,92.8438188508,tap,e
15,random,93.2457415336,stimulus,
16,random,93.9958682363,stimulus,
16,random,94.2127568505,tap,b
17,random,94.7459958447,stimulus,
17,random,94.7527193181,tap,e
18,random,95.4961005122,stimulus,
18,random,95.6947427171,tap,b
18,random,96.178670404,tap,e
19,random,96.2462202724,stimulus,
20,random,96.996339127,stimulus,
20,random,97.1366681649,tap,b
21,random,97.7464652261,stimulus,
21,random,97.9946946319,tap,b
22,random,98.496591627,stimulus,
22,random,98.6456484421,tap,b
23,random,99.2467125946,stimulus,
23,random,99.3306014632,tap,b
24,random,99.9968516734,stimulus,
24,random,100.188620384,tap,b
25,random,100.7470055429,stimulus,
25,random,100.8745103567,tap,e
26,random,101.4971298309,stimulus,
26,random,101.5775111678,tap,e
27,random,102.2472341966,stimulus,
27,random,102.2994870612,tap,e
27,random,102.9764639191,tap,e
28,random,102.9973615031,stimulus,
29,random,103.7475036004,stimulus,
29,random,103.8604669485,tap,e
30,random,104.497620342,stimulus,
30,random,104.7894089447,tap,b
31,random,105.2477437244,stimulus,
31,random,105.5604407778,tap,e
32,random,105.9978538253,stimulus,
32,random,106.3243425416,tap,b
33,random,106.7479566817,stimulus,
33,random,107.0903276946,tap,b
34,random,107.4980749326,stimulus,
34,random,107.821257755,tap,b
35,random,108.2484956402,stimulus,
35,random,108.6102854593,tap,e
36,random,108.998622343,stimulus,
36,random,109.3532721316,tap,b
37,random,109.7487514606,stimulus,
37,random,110.0643121933,tap,e
38,random,110.4991111939,stimulus,
38,random,110.8192893717,tap,e
39,random,111.2492279355,stimulus,
39,random,111.8611657381,tap,e
40,random,111.999324453,stimulus,
41,random,112.7494315354,stimulus,
41,random,113.0122060292,tap,b
42,random,113.4995977809,stimulus,
42,random,113.6491469182,tap,e
43,random,114.2497045614,stimulus,
43,random,114.5831144648,tap,b
44,random,114.9998125493,stimulus,
44,random,115.1160531153,tap,e
45,random,115.7499320076,stimulus,
45,random,115.9550842758,tap,b
46,random,116.5000608234,stimulus,
46,random,116.6050262748,tap,e
47,random,117.250181791,stimulus,
47,random,117.3139932101,tap,b
48,random,118.0002828362,stimulus,
48,random,118.1940241561,tap,b
49,random,118.7503920316,stimulus,
49,random,118.898942941,tap,e
50,random,119.5005175269,stimulus,
50,random,119.625962496,tap,b
51,random,120.250656002,stimulus,
51,random,120.3109737747,tap,e
52,random,121.0007896474,stimulus,
52,random,121.0319073698,tap,e
52,random,121.7478622017,tap,b
53,random,121.7509075965,stimulus,
54,random,122.5010044158,stimulus,
54,random,122.5258275979,tap,b
54,random,123.1888555274,tap,e
55,random,123.2511039518,stimulus,
55,random,123.9377914202,tap,e
56,random,124.001205299,stimulus,
56,random,124.7087580531,tap,b
57,random,124.7513075517,stimulus,
58,random,125.5014191618,stimulus,
58,random,125.7637463095,tap,b
59,random,126.2515316775,stimulus,
59,random,126.5767230297,tap,e
60,random,127.0016306098,stimulus,
60,random,127.3926823592,tap,b
61,random,127.7517283347,stimulus,
61,random,128.3947150372,tap,b
62,random,128.5018330023,stimulus,
63,random,129.2519648365,stimulus,
63,random,129.4036652801,tap,e
64,random,130.0020848986,stimulus,
64,random,130.2876423501,tap,e
65,random,130.7522109977,stimulus,
65,random,131.011606851,tap,e
66,random,131.5024225211,stimulus,
66,random,131.7805392966,tap,e
67,random,132.2525452998,stimulus,
67,random,132.4415140221,tap,e
68,random,133.0026726063,stimulus,
68,random,133.1015176866,tap,e
69,random,133.7528023276,stimulus,
69,random,133.8014652548,tap,b
70,random,134.5029398971,stimulus,
70,random,134.5684631246,tap,e
70,random,135.2134103622,tap,b
71,random,135.2530454702,stimulus,
71,random,135.9673968591,tap,b
72,random,136.0031404785,stimulus,
72,random,136.7253937748,tap,e
73,random,136.7532369959,stimulus,
73,random,137.3993382175,tap,e
74,random,137.503326269,stimulus,
75,random,138.2534526699,stimulus,
75,random,138.4423770198,tap,b
75,random,138.9882760301,tap,b
76,random,139.0035730338,stimulus,
77,random,139.7536958125,stimulus,
77,random,139.8622898386,tap,b
78,random,140.5038207042,stimulus,
78,random,140.6412525571,tap,b
78,random,148.1684789417,probe,1
0,random,152.683417495,stimulus,
0,random,152.9759060947,tap,b
1,random,153.4335713645,stimulus,
1,random,153.595893109,tap,e
2,random,154.1836908229,stimulus,
2,random,154.3738068883,tap,e
3,random,154.9338075645,stimulus,
3,random,155.1257649332,tap,e
4,random,155.6839149487,stimulus,
4,random,155.8177683345,tap,e
5,random,156.4340229366,stimulus,
5,random,156.494729496,tap,b
6,random,157.1841309245,stimulus,
6,random,157.2477102187,tap,b
6,random,157.927704399,tap,e
7,random,157.9342238198,stimulus,
8,random,158.6843351281,stimulus,
8,random,158.8147015081,tap,b
9,random,159.4344618308,stimulus,
9,random,159.4986559996,tap,e
10,random,160.184579478,stimulus,
10,random,160.2021243809,tap,b
11,random,160.9347206698,stimulus,
11,random,160.9446202403,tap,b
12,random,161.6848627671,stimulus,
12,random,161.7625989663,tap,b
13,random,162.4350003366,stimulus,
13,random,162.5525473222,tap,b
14,random,163.1851273412,stimulus,
14,random,163.2975875004,tap,b
15,random,163.9352410643,stimulus,
15,random,163.9674783594,tap,e
16,random,164.6853719931,stimulus,
16,random,164.7035033963,tap,b
16,random,165.4274528045,tap,b
17,random,165.4354884328,stimulus,
18,random,166.1855807244,stimulus,
18,random,166.2494313844,tap,e
19,random,166.9357185957,stimulus,
19,random,166.9494215138,tap,e
20,random,167.6858329226,stimulus,
20,random,167.7033660532,tap,e
21,random,168.4359701902,stimulus,
21,random,168.457402054,tap,e
22,random,169.1861246635,stimulus,
22,random,169.2153413157,tap,e
22,random,169.8632953109,tap,e
23,random,169.9362377829,stimulus,
23,random,170.6273335122,tap,e
24,random,170.6863457708,stimulus,
25,random,171.4364585883,stimulus,
25,random,171.5422547392,tap,b
26,random,172.1865819707,stimulus,
26,random,172.2642617234,tap,b
27,random,172.9366944864,stimulus,
27,random,172.999223936,tap,b
28,random,173.6868118318,stimulus,
28,random,173.8692276276,tap,e
29,random,174.4370185256,stimulus,
29,random,174.5651638715,tap,e
30,random,175.187123495,stimulus,
30,random,175.3741470767,tap,e
31,random,175.9372366144,stimulus,
31,random,176.1830997947,tap,b
32,random,176.6873998414,stimulus,
32,random,176.7530718824,tap,b
32,random,177.4200791398,tap,b
33,random,177.4376207223,stimulus,
33,random,178.1280593177,tap,e
34,random,178.1877115046,stimulus,
34,random,178.8700486678,tap,b
35,random,178.9378013813,stimulus,
36,random,179.6879250656,stimulus,
36,random,179.7849937411,tap,e
37,random,180.4380562962,stimulus,
37,random,180.6640415519,tap,b
38,random,181.1881854138,stimulus,
38,random,181.2159724903,tap,b
39,random,181.9382885721,stimulus,
39,random,181.9749277892,tap,e
40,random,182.6884176897,stimulus,
41,random,183.4385579758,stimulus,
41,random,183.6238419788,tap,e
41,random,184.1438604159,tap,b
42,random,184.188667473,stimulus,
42,random,184.9028078667,tap,e
43,random,184.9387664053,stimulus,
44,random,185.6888635265,stimulus,
44,random,185.7977811391,tap,e
45,random,186.4389639681,stimulus,
45,random,186.4487609086,tap,b
46,random,187.1890819172,stimulus,
46,random,187.2347142403,tap,e
46,random,187.8657155682,tap,b
47,random,187.9391862828,stimulus,
47,random,188.648769602,tap,e
48,random,188.6892782725,stimulus,
49,random,189.4393977309,stimulus,
49,random,189.476702232,tap,e
50,random,190.1895742394,stimulus,
50,random,190.2806897703,tap,e
51,random,190.9397045644,stimulus,
51,random,190.9455988476,tap,e
52,random,191.6898179857,stimulus,
52,random,191.7786158894,tap,e
52,random,192.429599583,tap,b
53,random,192.4399314069,stimulus,
53,random,193.1665621752,tap,e
54,random,193.1900167559,stimulus,
54,random,193.8415960054,tap,b
55,random,193.9401045196,stimulus,
56,random,194.6902097908,stimulus,
56,random,194.6914784789,tap,e
57,random,195.4404521033,stimulus,
57,random,195.448493165,tap,e
57,random,196.1614554264,tap,b
58,random,196.1905594875,stimulus,
58,random,196.8764250102,tap,b
59,random,196.9406529865,stimulus,
59,random,197.6164360158,tap,b
60,random,197.6907410521,stimulus,
60,random,198.4104198443,tap,b
61,random,198.4408586993,stimulus,
61,random,199.1373790286,tap,b
62,random,199.1909666872,stimulus,
62,random,199.843313247,tap,e
63,random,199.9410565639,stimulus,
63,random,200.6203649342,tap,b
64,random,200.6911482518,stimulus,
64,random,201.3992959581,tap,b
65,random,201.4412483915,stimulus,
65,random,202.1382420263,tap,b
66,random,202.1913397775,stimulus,
66,random,202.8142448046,tap,b
67,random,202.9414311635,stimulus,
68,random,203.6915590737,stimulus,
68,random,203.6973274842,tap,e
68,random,204.4322063853,tap,b
69,random,204.4416827579,stimulus,
69,random,205.1821604282,tap,e
70,random,205.1917705217,stimulus,
71,random,205.9418703596,stimulus,
71,random,206.008151238,tap,e
71,random,206.6631169762,tap,b
72,random,206.6919683863,stimulus,
72,random,207.3860720807,tap,e
73,random,207.4420606779,stimulus,
74,random,208.1921873807,stimulus,
74,random,208.2230702614,tap,b
74,random,208.8830277424,tap,b
75,random,208.9422989908,stimulus,
75,random,209.6120349992,tap,b
76,random,209.6923964139,stimulus,
76,random,210.3710141445,tap,e
77,random,210.442487498,stimulus,
77,random,211.1309782361,tap,e
78,random,211.1925843173,stimulus,
78,random,211.9139821623,tap,b
79,random,211.9426708737,stimulus,
80,random,212.6927930487,stimulus,
80,random,212.8009496899,tap,b
80,random,213.4379283105,tap,b
80,random,219.7916981977,probe,0
0,random,224.3064915597,stimulus,
1,random,225.0566146403,stimulus,
1,random,225.0738428994,tap,e
2,random,225.8067425505,stimulus,
2,random,225.8755161309,tap,e
3,random,226.5568734792,stimulus,
3,random,226.7235117214,tap,b
4,random,227.3070007857,stimulus,
4,random,227.4516399824,tap,b
5,random,228.0571283941,stimulus,
5,random,228.154454852,tap,b
6,random,228.8072535876,stimulus,
6,random,228.8084021382,tap,e
7,random,229.5574675259,stimulus,
7,random,229.6413968428,tap,e
8,random,230.3075984546,stimulus,
8,random,230.3773741869,tap,e
8,random,231.0113807631,tap,b
9,random,231.0577167055,stimulus,
9,random,231.754318837,tap,e
10,random,231.807813223,stimulus,
10,random,232.5232769402,tap,e
11,random,232.5579142683,stimulus,
11,random,233.225276203,tap,b
12,random,233.3080089747,stimulus,
13,random,234.0581033792,stimulus,
13,random,234.0592015204,tap,e
13,random,234.7901859143,tap,e
14,random,234.8081953689,stimulus,
14,random,235.4861837361,tap,e
15,random,235.5582933957,stimulus,
15,random,236.2981407969,tap,e
16,random,236.3083956484,stimulus,
16,random,236.9971272651,tap,b
17,random,237.0584933733,stimulus,
17,random,237.7420856411,tap,b
18,random,237.8085944186,stimulus,
18,random,238.5101218852,tap,b
19,random,238.5586861064,stimulus,
20,random,239.3088052629,stimulus,
20,random,239.319095733,tap,e
21,random,240.0589220045,stimulus,
21,random,240.0830325117,tap,e
21,random,240.7170089026,tap,b
22,random,240.809028785,stimulus,
22,random,241.5019794009,tap,b
23,random,241.5591376785,stimulus,
24,random,242.3092453645,stimulus,
24,random,242.3199674844,tap,b
25,random,243.059352145,stimulus,
25,random,243.0689190735,tap,b
25,random,243.7899619394,tap,b
26,random,243.8094522847,stimulus,
26,random,244.5269166834,tap,b
27,random,244.5595512171,stimulus,
28,random,245.309665242,stimulus,
28,random,245.3358645718,tap,b
28,random,246.0138462983,tap,e
29,random,246.0597665892,stimulus,
30,random,246.8098676344,stimulus,
30,random,246.9437982946,tap,b
31,random,247.5599668686,stimulus,
31,random,247.5767707224,tap,b
32,random,248.3100851195,stimulus,
32,random,248.3527924872,tap,b
33,random,249.0602217835,stimulus,
33,random,249.3197845615,tap,b
34,random,249.8103515048,stimulus,
34,random,249.8767332021,tap,e
34,random,250.5117087264,tap,b
35,random,250.5604483241,stimulus,
35,random,251.221740599,tap,e
36,random,251.3105427286,stimulus,
36,random,252.039641447,tap,e
37,random,252.0606440758,stimulus,
37,random,252.7396333875,tap,b
38,random,252.8107294247,stimulus,
38,random,253.4506710343,tap,e
39,random,253.5608404312,stimulus,
39,random,254.2485786498,tap,b
40,random,254.3109466079,stimulus,
40,random,254.9935222349,tap,e
41,random,255.0610576144,stimulus,
41,random,255.810494885,tap,e
42,random,255.8111405485,stimulus,
42,random,256.536510175,tap,e
43,random,256.5612464234,stimulus,
43,random,257.2524743644,tap,b
44,random,257.3113474687,stimulus,
44,random,258.0084410169,tap,b
45,random,258.0614524381,stimulus,
45,random,258.7264955382,tap,b
46,random,258.8115589167,stimulus,
46,random,259.4713808657,tap,b
47,random,259.5616512083,stimulus,
47,random,260.1803719493,tap,b
48,random,260.3117480276,stimulus,
48,random,260.9363684852,tap,e
49,random,261.0618460544,stimulus,
49,random,261.747342109,tap,b
50,random,261.8119552497,stimulus,
51,random,262.5620584079,stimulus,
51,random,262.6123335319,tap,e
51,random,263.299315005,tap,b
52,random,263.3121802811,stimulus,
52,random,263.9712545402,tap,b
53,random,264.0622934005,stimulus,
53,random,264.653212576,tap,e
54,random,264.8124062181,stimulus,
54,random,265.475225869,tap,b
55,random,265.5625117911,stimulus,
55,random,266.2651983733,tap,b
56,random,266.3126170624,stimulus,
56,random,267.0231439739,tap,e
57,random,267.0627006002,stimulus,
57,random,267.7911445994,tap,e
58,random,267.8127934954,stimulus,
59,random,268.5629108408,stimulus,
59,random,268.6321196932,tap,b
59,random,269.2841170091,tap,b
60,random,269.3130390528,stimulus,
61,random,270.0631524741,stimulus,
61,random,270.0660167571,tap,e
61,random,270.738039,tap,b
62,random,270.8132544249,stimulus,
62,random,271.4730588665,tap,b
63,random,271.5633500369,stimulus,
63,random,272.210973503,tap,e
64,random,272.3134565155,stimulus,
64,random,272.9869548196,tap,b
65,random,273.0635548441,stimulus,
65,random,273.6929207325,tap,e
66,random,273.813775725,stimulus,
66,random,274.5079403937,tap,e
67,random,274.5639012204,stimulus,
67,random,275.2818938618,tap,e
68,random,275.3140019639,stimulus,
68,random,275.9398533779,tap,e
69,random,276.064095161,stimulus,
69,random,276.6008543647,tap,b
70,random,276.8141910748,stimulus,
70,random,277.4107947457,tap,b
71,random,277.5642884978,stimulus,
71,random,278.1397923433,tap,e
72,random,278.3143777708,stimulus,
72,random,278.9778412742,tap,b
73,random,279.064485155,stimulus,
73,random,279.7227598056,tap,e
74,random,279.8145780503,stimulus,
74,random,280.5317448219,tap,b
75,random,280.5646739641,stimulus,
75,random,281.30074609,tap,b
76,random,281.3147635389,stimulus,
76,random,281.9856770759,tap,b
77,random,282.0648497934,stimulus,
77,random,282.7396376134,tap,b
78,random,282.8149381609,stimulus,
78,random,283.4816523191,tap,b
79,random,283.5650337728,stimulus,
79,random,284.2866697798,tap,b
80,random,284.3151290829,stimulus,
80,random,284.9755924695,tap,b
81,random,285.0652328449,stimulus,
81,random,285.6945948092,tap,b
82,random,285.8153393235,stimulus,
82,random,286.4305425717,tap,e
83,random,286.5654403688,stimulus,
83,random,287.1795708315,tap,b
84,random,287.3155465456,stimulus,
84,random,287.973521758,tap,e
84,random,294.0815603747,probe,1
0,random,298.596168399,stimulus,
0,random,298.9121885519,tap,b
1,random,299.3463138166,stimulus,
1,random,299.4231601532,tap,e
2,random,300.0964408213,stimulus,
2,random,300.1470896392,tap,e
3,random,300.8465651092,stimulus,
3,random,300.8490713946,tap,e
3,random,301.52510466,tap,e
4,random,301.5967651623,stimulus,
5,random,302.3468677169,stimulus,
5,random,302.4110338133,tap,e
5,random,303.0350107203,tap,b
6,random,303.0969817418,stimulus,
6,random,303.7269757863,tap,e
7,random,303.8470951631,stimulus,
8,random,304.5972342418,stimulus,
8,random,304.6009977449,tap,b
8,random,305.2429210193,tap,b
9,random,305.3473530965,stimulus,
9,random,306.020877058,tap,b
10,random,306.0974550473,stimulus,
10,random,306.6548917842,tap,b
11,random,306.8475557907,stimulus,
11,random,307.4838709385,tap,b
12,random,307.597654723,stimulus,
12,random,308.1508139013,tap,e
13,random,308.3477521461,stimulus,
13,random,308.8658323853,tap,b
14,random,309.0978737174,stimulus,
14,random,309.6707695531,tap,e
15,random,309.8479998165,stimulus,
15,random,310.5687761461,tap,e
16,random,310.5981005599,stimulus,
16,random,311.1737296744,tap,e
17,random,311.3482154904,stimulus,
17,random,311.7837078474,tap,b
18,random,312.098344608,stimulus,
18,random,312.5786893,tap,e
19,random,312.848458633,stimulus,
19,random,313.3346456895,tap,b
20,random,313.5985651117,stimulus,
20,random,314.1146899472,tap,e
21,random,314.3486758162,stimulus,
21,random,314.8066592391,tap,e
22,random,315.0987931616,stimulus,
22,random,315.4676080053,tap,e
23,random,315.8492531101,stimulus,
23,random,316.3005755431,tap,b
24,random,316.5993638146,stimulus,
24,random,317.0265129551,tap,e
25,random,317.3494573136,stimulus,
25,random,317.8358010318,tap,b
26,random,318.0995631885,stimulus,
26,random,318.71249288,tap,b
27,random,318.8496983432,stimulus,
27,random,319.4325375181,tap,b
28,random,319.5997918422,stimulus,
28,random,320.0124825265,tap,e
29,random,320.3498946986,stimulus,
29,random,320.9204716996,tap,e
30,random,321.099989405,stimulus,
30,random,321.7394543887,tap,e
31,random,321.8500967892,stimulus,
31,random,322.4913396869,tap,e
32,random,322.6001827418,stimulus,
32,random,323.2003349964,tap,e
33,random,323.3502768445,stimulus,
33,random,323.939370715,tap,b
34,random,324.1003969065,stimulus,
34,random,324.6473059168,tap,b
35,random,324.8505251185,stimulus,
35,random,325.4672886448,tap,b
36,random,325.6006478972,stimulus,
36,random,326.2232555991,tap,e
37,random,326.3507450184,stimulus,
37,random,326.9572177727,tap,e
38,random,327.100849686,stimulus,
38,random,327.6941836854,tap,b
39,random,327.8509558628,stimulus,
39,random,328.4611921201,tap,e
40,random,328.6010445321,stimulus,
40,random,329.1731866408,tap,b
41,random,329.3511452755,stimulus,
41,random,329.8631377437,tap,b
42,random,330.1012535653,stimulus,
42,random,330.6041342992,tap,b
43,random,330.851359742,stimulus,
43,random,331.4431271245,tap,e
44,random,331.6014683337,stimulus,
44,random,332.2653671091,tap,b
45,random,332.3515763216,stimulus,
46,random,333.1016824984,stimulus,
46,random,333.1120034556,tap,b
46,random,333.7659957179,tap,e
47,random,333.8517835436,stimulus,
47,random,334.5479935681,tap,e
48,random,334.6018867019,stimulus,
48,random,335.2409731619,tap,e
49,random,335.3519853324,stimulus,
49,random,335.9719385391,tap,b
50,random,336.1020875851,stimulus,
50,random,336.7038906737,tap,b
51,random,336.8521768581,stimulus,
51,random,337.378881037,tap,b
52,random,337.6022718663,stimulus,
52,random,338.0471645289,tap,e
53,random,338.3523804579,stimulus,
53,random,339.0268778953,tap,e
54,random,339.1025216497,stimulus,
55,random,339.8526619358,stimulus,
55,random,339.87883591,tap,b
56,random,340.6028224461,stimulus,
56,random,340.6598439843,tap,b
56,random,341.2567736564,tap,e
57,random,341.3529569971,stimulus,
57,random,342.0487139403,tap,b
58,random,342.1030471757,stimulus,
58,random,342.7847118104,tap,b
59,random,342.8531334302,stimulus,
59,random,343.5357024164,tap,b
60,random,343.6032335699,stimulus,
60,random,344.3087243663,tap,e
61,random,344.3533243522,stimulus,
61,random,345.0076561991,tap,e
62,random,345.103420266,stimulus,
62,random,345.6415755398,tap,b
63,random,345.8535110483,stimulus,
63,random,346.4256350459,tap,b
64,random,346.6036123954,stimulus,
65,random,347.353745739,stimulus,
65,random,347.4666218516,tap,e
65,random,348.0335965391,tap,e
66,random,348.1038860251,stimulus,
66,random,348.7575148564,tap,b
67,random,348.8539759019,stimulus,
67,random,349.5114820348,tap,e
68,random,349.6040757397,stimulus,
68,random,350.2664906059,tap,b
69,random,350.3541779924,stimulus,
69,random,350.9974737924,tap,e
70,random,351.1042871878,stimulus,
70,random,351.6674838833,tap,e
71,random,351.8543815923,stimulus,
71,random,352.4374151604,tap,e
72,random,352.6044932024,stimulus,
72,random,353.1574099927,tap,e
73,random,353.3546340923,stimulus,
73,random,353.9114342213,tap,e
74,random,354.1049080993,stimulus,
74,random,354.6513199578,tap,e
75,random,354.8550154835,stimulus,
75,random,355.5153762401,tap,b
76,random,355.605108077,stimulus,
76,random,356.2863006136,tap,b
77,random,356.3551958407,stimulus,
77,random,357.0402363992,tap,b
78,random,357.1052980934,stimulus,
78,random,357.7482298586,tap,b
79,random,357.855388272,stimulus,
79,random,358.472183191,tap,e
80,random,358.6054872043,stimulus,
81,random,359.3556057571,stimulus,
81,random,359.4192384793,tap,e
81,random,359.9841608683,tap,e
82,random,360.1057303469,stimulus,
82,random,360.7881834216,tap,e
82,random,367.7460420282,probe,2
0,alternating,372.2608507847,stimulus,
