 'frameRate': 119.9959070131281, 'expName': 'FT-RNGT_MRI',,,
38,random,171.3631173686,stimulus,
38,random,171.3733384125,tap,b
38,random,172.0843286684,tap,b
39,random,172.1132150935,stimulus,
40,random,172.8633146295,stimulus,
40,random,172.8852354951,tap,e
41,random,173.6134229193,stimulus,
41,random,173.6502818854,tap,b
42,random,174.3635375479,stimulus,
42,random,174.4112300177,tap,e
43,random,175.1136757211,stimulus,
43,random,175.1192600014,tap,e
44,random,175.8638157055,stimulus,
44,random,175.9172297986,tap,b
45,random,176.6139448231,stimulus,
45,random,176.673159625,tap,e
46,random,177.3640552258,stimulus,
46,random,177.4281072218,tap,e
47,random,178.1141761934,stimulus,
47,random,178.6111366848,tap,e
47,random,178.6431014066,tap,b
48,random,178.8642932369,stimulus,
49,random,179.6144299008,stimulus,
49,random,179.6676764655,tap,b
50,random,180.3645665648,stimulus,
50,random,180.5510296054,tap,e
51,random,181.114684212,stimulus,
51,random,181.2210025685,tap,e
52,random,181.8647994443,stimulus,
52,random,181.9509872253,tap,e
53,random,182.6149213175,stimulus,
53,random,182.6949778606,tap,e
54,random,183.3650498314,stimulus,
54,random,183.4379678533,tap,b
55,random,184.1152936531,stimulus,
55,random,184.2289071926,tap,b
56,random,184.8654149226,stimulus,
56,random,184.9829413823,tap,b
57,random,185.6155316642,stimulus,
57,random,185.713846087,tap,b
58,random,186.3659463348,stimulus,
58,random,186.4278763043,tap,b
59,random,187.1160691135,stimulus,
59,random,187.2727803165,tap,b
60,random,187.8661927977,stimulus,
60,random,187.9948005823,tap,b
61,random,188.6163098412,stimulus,
61,random,188.7647692892,tap,e
62,random,189.3666852709,stimulus,
62,random,189.5238006551,tap,e
63,random,190.1168324997,stimulus,
63,random,190.1777582043,tap,e
64,random,190.8669543728,stimulus,
64,random,190.9416533273,tap,e
65,random,191.6170813775,stimulus,
65,random,191.6386901271,tap,e
66,random,192.3672135136,stimulus,
66,random,192.407669058,tap,e
67,random,193.1173432349,stimulus,
67,random,193.1966391085,tap,e
68,random,193.8674654099,stimulus,
68,random,194.014592177,tap,e
69,random,194.6175721904,stimulus,
69,random,194.7485380505,tap,e
70,random,195.3677022136,stimulus,
70,random,195.4675817441,tap,e
71,random,196.1178240867,stimulus,
71,random,196.2075369068,tap,b
72,random,196.8679541099,stimulus,
72,random,196.9775364027,tap,b
73,random,197.6180913775,stimulus,
73,random,197.7005259185,tap,b
74,random,198.3681972525,stimulus,
74,random,198.4944605449,tap,e
75,random,199.1183164089,stimulus,
75,random,199.2014409858,tap,b
76,random,199.8684253024,stimulus,
76,random,199.8963756814,tap,e
76,random,207.4742988785,probe,2
0,random,211.9897699005,stimulus,
0,random,212.3200598514,tap,b
1,random,212.7399107904,stimulus,
1,random,212.8289948507,tap,e
2,random,213.4900534914,stimulus,
2,random,213.513011222,tap,b
3,random,214.2401732515,stimulus,
3,random,214.2699290132,tap,b
4,random,214.9902921062,stimulus,
4,random,215.0279069122,tap,e
5,random,215.7404423535,stimulus,
5,random,215.7469119685,tap,b
6,random,216.490596223,stimulus,
6,random,216.5209306369,tap,e
7,random,217.2407606574,stimulus,
7,random,217.2988661496,tap,e
7,random,217.9787854704,tap,b
8,random,217.9908843417,stimulus,
9,random,218.7409923296,stimulus,
9,random,218.758801052,tap,b
10,random,219.4911425769,stimulus,
10,random,219.5848250656,tap,e
11,random,220.2412940317,stimulus,
11,random,220.3158046299,tap,e
12,random,220.9914364308,stimulus,
12,random,220.9947782452,tap,b
13,random,221.7415688688,stimulus,
13,random,221.76870998,tap,b
13,random,222.4907124364,tap,b
14,random,222.4916780641,stimulus,
15,random,223.241777902,stimulus,
15,random,223.2476260017,tap,b
15,random,223.9846202886,tap,b
16,random,223.991871401,stimulus,
16,random,224.6836097753,tap,e
17,random,224.7421058653,stimulus,
18,random,225.4924758616,stimulus,
18,random,225.5037998763,tap,b
19,random,226.2425932069,stimulus,
19,random,226.3075906065,tap,e
20,random,226.9927120615,stimulus,
20,random,227.0744988259,tap,e
21,random,227.7428342365,stimulus,
21,random,227.8115332592,tap,e
22,random,228.492971806,stimulus,
22,random,228.580494079,tap,b
23,random,229.2431003199,stimulus,
23,random,229.3264458532,tap,e
24,random,229.9932436246,stimulus,
24,random,230.0234883882,tap,b
25,random,230.7433751571,stimulus,
25,random,230.7843824888,tap,e
26,random,231.4934879746,stimulus,
26,random,231.6073620132,tap,e
27,random,232.2436013959,stimulus,
27,random,232.2903381991,tap,e
28,random,232.9937326265,stimulus,
28,random,233.0653786399,tap,b
29,random,233.7438774404,stimulus,
29,random,233.8773323803,tap,e
30,random,234.4939999173,stimulus,
30,random,234.6332875624,tap,b
31,random,235.244135072,stimulus,
31,random,235.3003183643,tap,b
32,random,235.9942581525,stimulus,
32,random,236.1002468856,tap,e
33,random,236.744389685,stimulus,
33,random,236.8222716792,tap,e
34,random,237.4945317823,stimulus,
34,random,237.5201971341,tap,b
34,random,238.1811489189,tap,b
35,random,238.2446449017,stimulus,
36,random,238.9947598322,stimulus,
36,random,239.0161560773,tap,b
37,random,239.7449052499,stimulus,
37,random,239.7591518052,tap,e
38,random,240.4950527805,stimulus,
38,random,240.521147971,tap,e
38,random,241.2340305433,tap,e
39,random,241.245471677,stimulus,
40,random,241.9955823816,stimulus,
40,random,242.0140648398,tap,b
41,random,242.7457347419,stimulus,
41,random,242.7970693697,tap,b
42,random,243.4958741225,stimulus,
42,random,243.4985500492,tap,b
43,random,244.24597879,stimulus,
43,random,244.2709556152,tap,b
43,random,244.9819090451,tap,e
44,random,244.9960955316,stimulus,
44,random,245.6849771693,tap,e
45,random,245.7461917473,stimulus,
46,random,246.4962900759,stimulus,
46,random,246.5518699641,tap,b
47,random,247.2464167787,stimulus,
47,random,247.2958545624,tap,b
48,random,247.9965655167,stimulus,
48,random,248.0548871357,tap,b
49,random,248.7466904084,stimulus,
49,random,248.7608228633,tap,b
50,random,249.4968116778,stimulus,
50,random,249.5078211618,tap,e
51,random,250.2469480399,stimulus,
51,random,250.3518356133,tap,e
52,random,250.9970684038,stimulus,
52,random,251.0547455666,tap,e
53,random,251.7471929936,stimulus,
53,random,251.7877249069,tap,e
54,random,252.4973260353,stimulus,
54,random,252.5147345007,tap,b
54,random,253.2376865866,tap,e
55,random,253.2474482103,stimulus,
55,random,253.9826208144,tap,b
56,random,253.9975398982,stimulus,
57,random,254.7476496972,stimulus,
57,random,254.7525958602,tap,b
58,random,255.497794813,stimulus,
58,random,255.5208367606,tap,e
59,random,256.2479227232,stimulus,
59,random,256.3136140828,tap,e
60,random,256.9980424834,stimulus,
60,random,257.1355748534,tap,b
61,random,257.7481580176,stimulus,
61,random,257.925556715,tap,e
62,random,258.4982801926,stimulus,
62,random,258.6035016154,tap,b
63,random,259.2483948213,stimulus,
63,random,259.4346583371,tap,e
64,random,259.9985260519,stimulus,
64,random,260.0795074725,tap,b
65,random,260.7486735825,stimulus,
65,random,260.8094694904,tap,b
66,random,261.4987996816,stimulus,
66,random,261.7424360924,tap,b
67,random,262.2489197436,stimulus,
67,random,262.4414210514,tap,e
68,random,262.9990440316,stimulus,
68,random,263.1713725044,tap,e
69,random,263.7491719418,stimulus,
69,random,263.9883321747,tap,e
70,random,264.4992907964,stimulus,
70,random,264.6322995975,tap,b
71,random,265.2494084436,stimulus,
71,random,265.355318393,tap,e
72,random,265.9995266945,stimulus,
72,random,266.0772656104,tap,b
73,random,266.7496440399,stimulus,
73,random,266.7932445906,tap,e
74,random,267.4997785908,stimulus,
74,random,267.5632063549,tap,b
75,random,268.2498877862,stimulus,
75,random,268.2994692519,tap,e
76,random,269.0000069426,stimulus,
76,random,269.0942092222,tap,e
77,random,269.7501496436,stimulus,
77,random,269.8271918828,tap,e
78,random,270.5002944576,stimulus,
78,random,270.5431536574,tap,b
79,random,271.2504172363,stimulus,
79,random,271.3461185177,tap,e
80,random,272.0005191871,stimulus,
80,random,272.0740529891,tap,b
81,random,272.750639551,stimulus,
81,random,272.7991120089,tap,e
82,random,273.5007897983,stimulus,
82,random,273.579062994,tap,e
83,random,274.2512693673,stimulus,
83,random,274.2739753525,tap,b
83,random,281.7149067984,probe,1
0,random,286.2313675963,stimulus,
0,random,286.5586260377,tap,b
1,random,286.9814888657,stimulus,
1,random,287.0485844453,tap,e
2,random,287.7316025888,stimulus,
2,random,287.8235726655,tap,b
3,random,288.4817320083,stimulus,
3,random,288.5395706624,tap,b
4,random,289.23207846,stimulus,
4,random,289.3405318227,tap,e
5,random,289.9822477241,stimulus,
5,random,290.1255533343,tap,e
6,random,290.7323846899,stimulus,
6,random,290.8085168423,tap,e
7,random,291.4825198446,stimulus,
7,random,291.5637355031,tap,e
8,random,292.2326365862,stimulus,
8,random,292.2878141044,tap,b
9,random,292.9827768724,stimulus,
9,random,293.0574133433,tap,e
10,random,293.7329156493,stimulus,
10,random,293.8094088179,tap,b
11,random,294.4830450688,stimulus,
11,random,294.5633433961,tap,b
12,random,295.2331542641,stimulus,
12,random,295.2852948394,tap,e
13,random,295.983270402,stimulus,
13,random,296.0563254651,tap,b
14,random,296.73341099,stimulus,
14,random,296.8122827602,tap,e
15,random,297.4835201854,stimulus,
15,random,297.5492254301,tap,e
16,random,298.2337413681,stimulus,
16,random,298.343214692,tap,b
17,random,298.9838575061,stimulus,
17,random,299.0321563985,tap,e
18,random,299.7339911515,stimulus,
18,random,299.8172020583,tap,b
19,random,300.4841477377,stimulus,
19,random,300.6371250194,tap,b
20,random,301.234279572,stimulus,
20,random,301.3401539028,tap,e
21,random,301.9844101989,stimulus,
21,random,302.129138744,tap,e
22,random,302.7345483721,stimulus,
22,random,302.7850836933,tap,b
23,random,303.4846817156,stimulus,
23,random,303.5940545225,tap,e
24,random,304.234790911,stimulus,
24,random,304.3910203567,tap,b
25,random,304.9848967859,stimulus,
25,random,305.090008636,tap,e
26,random,305.7350316387,stimulus,
26,random,305.8450437702,tap,e
27,random,306.4851637749,stimulus,
27,random,306.5919457775,tap,b
28,random,307.2352759887,stimulus,
28,random,307.3289494218,tap,e
29,random,307.9854072193,stimulus,
29,random,308.0888996281,tap,b
30,random,308.7355327147,stimulus,
30,random,308.7948613152,tap,e
31,random,309.4856684731,stimulus,
31,random,309.5383520819,tap,b
32,random,310.2358093629,stimulus,
32,random,310.2498920121,tap,b
33,random,310.9859454232,stimulus,
33,random,311.0688629289,tap,e
34,random,311.7360754463,stimulus,
34,random,311.8597971367,tap,e
35,random,312.4861852454,stimulus,
35,random,312.5997393198,tap,b
36,random,313.2362838758,stimulus,
36,random,313.3097075014,tap,e
37,random,313.9864132953,stimulus,
37,random,314.102711817,tap,b
38,random,314.7365276221,stimulus,
38,random,314.7676845854,tap,e
39,random,315.4866401378,stimulus,
39,random,315.5467076744,tap,b
40,random,316.2367571813,stimulus,
40,random,316.2606482414,tap,e
40,random,316.9716058971,tap,e
41,random,316.9868712063,stimulus,
42,random,317.7369746664,stimulus,
42,random,317.7805900079,tap,e
43,random,318.4873262496,stimulus,
43,random,318.5198267605,tap,b
43,random,319.1405747462,tap,e
44,random,319.2374236727,stimulus,
45,random,319.9875340754,stimulus,
45,random,320.193533645,tap,b
46,random,320.7380426222,stimulus,
46,random,320.8375526847,tap,b
47,random,321.4881690232,stimulus,
47,random,321.5854900478,tap,e
48,random,322.2382785204,stimulus,
48,random,322.3514284136,tap,e
49,random,322.9884031102,stimulus,
49,random,323.0704630515,tap,b
50,random,323.7385412834,stimulus,
50,random,323.7814533074,tap,b
50,random,324.4413923754,tap,e
51,random,324.4886589306,stimulus,
52,random,325.2387726537,stimulus,
52,random,325.2833309839,tap,b
53,random,325.988883962,stimulus,
53,random,326.0232976171,tap,e
54,random,326.7390004018,stimulus,
54,random,326.7473131311,tap,e
55,random,327.4891346509,stimulus,
55,random,327.6112906298,tap,e
56,random,328.2392622592,stimulus,
56,random,328.2662548587,tap,e
57,random,328.9893826231,stimulus,
57,random,329.0562349092,tap,b
58,random,329.7395038925,stimulus,
58,random,329.887184258,tap,e
59,random,330.4896432732,stimulus,
59,random,330.5202336584,tap,b
60,random,331.2397696741,stimulus,
60,random,331.2991154802,tap,b
61,random,331.9898897361,stimulus,
61,random,332.0681493484,tap,e
62,random,332.7400164389,stimulus,
62,random,332.8491356893,tap,b
63,random,333.4901410287,stimulus,
63,random,333.6260820298,tap,e
64,random,334.2402499222,stimulus,
64,random,334.3140774271,tap,b
65,random,334.9903657583,stimulus,
65,random,335.0880227452,tap,e
66,random,335.7404933666,stimulus,
66,random,335.900072173,tap,e
67,random,336.4906297287,stimulus,
67,random,336.5709820877,tap,b
68,random,337.2407540167,stimulus,
68,random,337.3030018374,tap,e
69,random,337.9908749843,stimulus,
69,random,338.0969515565,tap,b
70,random,338.74099565,stimulus,
70,random,338.8689233598,tap,b
71,random,339.4911398603,stimulus,
71,random,339.5989599354,tap,e
72,random,340.2412907113,stimulus,
72,random,340.250892051,tap,b
73,random,340.9914409586,stimulus,
73,random,341.0649089566,tap,e
74,random,341.7415930171,stimulus,
74,random,341.8608587536,tap,b
75,random,342.4917302847,stimulus,
75,random,342.4977803241,tap,e
76,random,343.2418584968,stimulus,
76,random,343.2447704725,tap,b
76,random,350.0376860433,probe,0
0,alternating,354.552607391,stimulus,
0,alternating,354.8904189146,tap,e
1,alternating,355.3027434512,stimulus,
1,alternating,355.4103848294,tap,b
2,alternating,356.0528786059,stimulus,
2,alternating,356.0824203538,tap,e
3,alternating,356.8030810738,stimulus,
3,alternating,356.895337609,tap,b
4,alternating,357.5532117007,stimulus,
4,alternating,357.6502996947,tap,e
5,alternating,358.3033296497,stimulus,
5,alternating,358.4002806025,tap,b
6,alternating,359.0538569114,stimulus,
6,alternating,359.1122355806,tap,e
7,alternating,359.8039821049,stimulus,
7,alternating,359.866235359,tap,b
8,alternating,360.5541048836,stimulus,
8,alternating,360.5812586726,tap,e
9,alternating,361.3045391746,stimulus,
9,alternating,361.3452211088,tap,b
10,alternating,362.0546595385,stimulus,
10,alternating,362.1071514707,tap,e
11,alternating,362.8047883543,stimulus,
11,alternating,362.8306112734,tap,b
12,alternating,363.5549235089,stimulus,
12,alternating,363.6031258084,tap,e
13,alternating,364.3050402506,stimulus,
13,alternating,364.3630862777,tap,b
14,alternating,365.0551729904,stimulus,
14,alternating,365.0600859496,tap,e
15,alternating,365.8053135785,stimulus,
15,alternating,365.8840911705,tap,b
15,alternating,366.5520169666,tap,e
16,alternating,366.5554149256,stimulus,
17,alternating,367.3055123487,stimulus,
17,alternating,367.3179818955,tap,b
18,alternating,368.0556266755,stimulus,
