 'frameRate': 120.0137298437683, 'expName': 'FT-RNGT_MRI',,,
29,random,28.2919546218,tap,b
30,random,29.0195443771,stimulus,
30,random,29.0618539026,tap,e
31,random,29.7696665521,stimulus,
31,random,29.8209021722,tap,b
31,random,30.5098604805,tap,e
32,random,30.519792953,stimulus,
32,random,31.2387958964,tap,b
33,random,31.2698958094,stimulus,
34,random,32.0200116455,stimulus,
34,random,32.189811194,tap,e
35,random,32.7701341223,stimulus,
35,random,32.9027505146,tap,b
36,random,33.5202701826,stimulus,
36,random,33.5347766333,tap,b
37,random,34.2703923576,stimulus,
37,random,34.3966855335,tap,e
38,random,35.0205003455,stimulus,
38,random,35.0476791882,tap,e
39,random,35.7706364057,stimulus,
39,random,35.7826727935,tap,b
40,random,36.5207573733,stimulus,
40,random,36.5800394884,tap,b
41,random,37.2708913205,stimulus,
41,random,37.2936772968,tap,b
42,random,38.0210089677,stimulus,
42,random,38.0308336787,tap,e
42,random,38.7145644971,tap,e
43,random,38.7712536951,stimulus,
43,random,39.5185296983,tap,b
44,random,39.5213532311,stimulus,
45,random,40.2714606153,stimulus,
45,random,40.3655291739,tap,b
46,random,41.0215861107,stimulus,
46,random,41.0434933929,tap,e
46,random,41.7425242335,tap,b
47,random,41.7716934949,stimulus,
47,random,42.4504364945,tap,e
48,random,42.5217812586,stimulus,
49,random,43.2718804928,stimulus,
50,random,44.0220147419,stimulus,
50,random,44.6173853434,tap,e
51,random,44.7721396336,stimulus,
51,random,45.4723609824,tap,b
52,random,45.5222388677,stimulus,
52,random,46.2224354646,tap,e
53,random,46.2723378001,stimulus,
53,random,46.9622786399,tap,b
54,random,47.0225671329,stimulus,
54,random,47.744282829,tap,e
55,random,47.7726633485,stimulus,
55,random,48.4812475342,tap,e
56,random,48.5227541308,stimulus,
57,random,49.2728609113,stimulus,
57,random,49.2872091911,tap,e
57,random,49.9742057569,tap,b
58,random,50.0229725214,stimulus,
58,random,50.702177658,tap,b
59,random,50.7730705482,stimulus,
59,random,51.4693300765,tap,b
60,random,51.5231670657,stimulus,
60,random,52.1801675948,tap,b
61,random,52.2732672054,stimulus,
61,random,52.9801078883,tap,b
62,random,53.0233628173,stimulus,
62,random,53.7331218149,tap,b
63,random,53.77346507,stimulus,
63,random,54.5120395572,tap,b
64,random,54.5235498153,stimulus,
64,random,55.2480310884,tap,e
65,random,55.2736460309,stimulus,
66,random,56.0237636781,stimulus,
66,random,56.0250187828,tap,e
67,random,56.7738976254,stimulus,
67,random,56.7920510639,tap,e
67,random,57.4379675514,tap,b
68,random,57.5240131596,stimulus,
68,random,58.1929302409,tap,e
69,random,58.2741157141,stimulus,
69,random,59.0089113038,tap,e
70,random,59.024217665,stimulus,
71,random,59.7743247473,stimulus,
71,random,59.8508758717,tap,e
72,random,60.5244300186,stimulus,
72,random,60.5889088347,tap,b
73,random,61.2745364972,stimulus,
73,random,61.289819012,tap,b
74,random,62.0246701426,stimulus,
74,random,62.0708436881,tap,b
74,random,62.7467945477,tap,e
75,random,62.7747911102,stimulus,
76,random,63.5249066444,stimulus,
76,random,63.6018136535,tap,b
77,random,64.2750411954,stimulus,
77,random,64.3462060551,tap,b
78,random,65.0253269747,stimulus,
78,random,65.0267004058,tap,e
79,random,65.7754533756,stimulus,
79,random,65.9047430461,tap,e
79,random,66.5046779666,tap,b
80,random,66.5255716265,stimulus,
81,random,67.2756938015,stimulus,
81,random,67.2797609687,tap,e
81,random,68.0176378736,tap,e
82,random,68.0257978654,stimulus,
82,random,68.7685862202,tap,b
83,random,68.7758955903,stimulus,
84,random,69.5259984467,stimulus,
84,random,69.5425593088,tap,b
84,random,76.3489900452,probe,2
0,alternating,80.8636668919,stimulus,
0,alternating,81.5902019729,tap,b
1,alternating,81.6137727669,stimulus,
1,alternating,82.3231879539,tap,e
2,alternating,82.3638650584,stimulus,
2,alternating,83.0701436911,tap,b
3,alternating,83.1139667074,stimulus,
4,alternating,83.8640973343,stimulus,
4,alternating,83.9041523198,tap,e
5,alternating,84.6142183019,stimulus,
5,alternating,84.6550952331,tap,b
5,alternating,85.3520369492,tap,e
6,alternating,85.3643057638,stimulus,
6,alternating,86.0480281303,tap,b
7,alternating,86.1144080165,stimulus,
7,alternating,86.7370163221,tap,e
8,alternating,86.8648860762,stimulus,
9,alternating,87.6150148919,stimulus,
9,alternating,87.6380200135,tap,b
10,alternating,88.3651301243,stimulus,
10,alternating,88.3969330529,tap,e
10,alternating,89.0729367367,tap,b
11,alternating,89.1152384141,stimulus,
12,alternating,89.8653445908,stimulus,
12,alternating,89.8749075953,tap,e
12,alternating,90.5268831778,tap,b
13,alternating,90.6154558991,stimulus,
13,alternating,91.3368790997,tap,e
14,alternating,91.365555737,stimulus,
14,alternating,92.0678758696,tap,b
15,alternating,92.1156498397,stimulus,
15,alternating,92.8050796424,tap,e
16,alternating,92.8657481683,stimulus,
16,alternating,93.5628115311,tap,b
17,alternating,93.6159279972,stimulus,
17,alternating,94.3487663721,tap,e
18,alternating,94.3660326647,stimulus,
18,alternating,95.0317543303,tap,b
19,alternating,95.1161279748,stimulus,
20,alternating,95.8662238886,stimulus,
20,alternating,96.0347121877,tap,e
20,alternating,96.6077507998,tap,b
21,alternating,96.6163315746,stimulus,
21,alternating,97.3356535766,tap,e
22,alternating,97.3664205458,stimulus,
22,alternating,98.0906893145,tap,b
23,alternating,98.1165083096,stimulus,
23,alternating,98.6536261146,tap,e
24,alternating,98.8665957715,stimulus,
24,alternating,99.5926192116,tap,b
25,alternating,99.6167170409,stimulus,
25,alternating,100.3305721835,tap,e
26,alternating,100.3668045028,stimulus,
26,alternating,101.0595555939,tap,b
27,alternating,101.116891361,stimulus,
28,alternating,101.8670005563,stimulus,
28,alternating,101.8675888678,tap,e
29,alternating,102.6171239387,stimulus,
29,alternating,102.7464742817,tap,b
29,alternating,103.3334642369,tap,e
30,alternating,103.3672246822,stimulus,
30,alternating,104.1104842295,tap,b
31,alternating,104.1173205959,stimulus,
31,alternating,104.8504155459,tap,e
32,alternating,104.8674222449,stimulus,
33,alternating,105.6175338551,stimulus,
33,alternating,105.7334967163,tap,b
34,alternating,106.3676460689,stimulus,
34,alternating,106.3723854626,tap,e
35,alternating,107.1177748847,stimulus,
35,alternating,107.1323791358,tap,b
35,alternating,107.8363422542,tap,e
36,alternating,107.8678837781,stimulus,
37,alternating,108.6179965957,stimulus,
37,alternating,108.6283181567,tap,b
37,alternating,109.2842839338,tap,e
38,alternating,109.3680991503,stimulus,
39,alternating,110.1181980826,stimulus,
39,alternating,110.1512171769,tap,b
39,alternating,110.750247444,tap,e
40,alternating,110.8683021464,stimulus,
40,alternating,111.5992228493,tap,b
41,alternating,111.6183947398,stimulus,
41,alternating,112.2752301554,tap,e
42,alternating,112.3684927665,stimulus,
42,alternating,112.9771657272,tap,b
43,alternating,113.1185907933,stimulus,
43,alternating,113.6711308711,tap,e
44,alternating,113.8688735541,stimulus,
44,alternating,114.5241224304,tap,b
45,alternating,114.618993918,stimulus,
45,alternating,115.3010585079,tap,e
46,alternating,115.3690991892,stimulus,
46,alternating,116.0400740023,tap,b
47,alternating,116.1191854437,stimulus,
47,alternating,116.6020669081,tap,e
48,alternating,116.8693024872,stimulus,
48,alternating,117.5530028184,tap,b
49,alternating,117.6194095695,stimulus,
49,alternating,118.3660027813,tap,e
50,alternating,118.3694952203,stimulus,
51,alternating,119.1195847952,stimulus,
51,alternating,119.1724724567,tap,b
51,alternating,119.8469677811,tap,e
52,alternating,119.8696810108,stimulus,
52,alternating,120.584922866,tap,b
53,alternating,120.6197714913,stimulus,
53,alternating,121.3618812806,tap,e
54,alternating,121.369873744,stimulus,
54,alternating,122.080915013,tap,b
55,alternating,122.1199910893,stimulus,
55,alternating,122.8058330675,tap,e
56,alternating,122.8700981716,stimulus,
56,alternating,123.5578363902,tap,b
57,alternating,123.6201841243,stimulus,
57,alternating,124.2477708912,tap,e
58,alternating,124.3702730955,stimulus,
58,alternating,125.0487664627,tap,b
59,alternating,125.12037565,stimulus,
59,alternating,125.7787918697,tap,e
60,alternating,125.8704739786,stimulus,
60,alternating,126.524728853,tap,b
61,alternating,126.6205650628,stimulus,
61,alternating,127.2247467529,tap,e
62,alternating,127.3706658062,stimulus,
62,alternating,127.9856260627,tap,b
63,alternating,128.1207683607,stimulus,
63,alternating,128.8336554608,tap,e
64,alternating,128.8708597467,stimulus,
64,alternating,129.5546273912,tap,b
65,alternating,129.6209559624,stimulus,
65,alternating,130.3475972955,tap,e
66,alternating,130.3710512724,stimulus,
66,alternating,131.0945735587,tap,b
67,alternating,131.1211375269,stimulus,
67,alternating,131.8535421391,tap,e
68,alternating,131.8712261963,stimulus,
69,alternating,132.6213417305,stimulus,
69,alternating,132.6505707587,tap,b
69,alternating,133.2454952215,tap,e
70,alternating,133.3717207824,stimulus,
71,alternating,134.1218444666,stimulus,
71,alternating,134.7324954699,tap,e
72,alternating,134.8719609064,stimulus,
72,alternating,135.5874433384,tap,b
73,alternating,135.6220477646,stimulus,
73,alternating,136.3134187839,tap,e
74,alternating,136.3721379432,stimulus,
75,alternating,137.122250157,stimulus,
75,alternating,137.1270927845,tap,b
76,alternating,137.8723810858,stimulus,
76,alternating,137.9393755447,tap,e
76,alternating,138.6033555185,tap,b
77,alternating,138.6224954126,stimulus,
78,alternating,139.3726024949,stimulus,
78,alternating,139.3912911188,tap,e
78,alternating,140.1122856882,tap,b
79,alternating,140.1227065588,stimulus,
79,alternating,140.7992879892,tap,e
80,alternating,140.8728088115,stimulus,
81,alternating,141.622931892,stimulus,
81,alternating,141.657269782,tap,b
81,alternating,148.9551470613,probe,2
0,random,153.4713974676,stimulus,
0,random,153.8078615195,tap,e
1,random,154.2215335279,stimulus,
1,random,154.2288703665,tap,b
1,random,154.9567821989,tap,b
2,random,154.9716466473,stimulus,
3,random,155.7217489,stimulus,
3,random,155.7517651608,tap,b
3,random,156.4317611522,tap,e
4,random,156.4718605101,stimulus,
4,random,157.1867193139,tap,b
5,random,157.2219588387,stimulus,
5,random,157.9607449249,tap,e
6,random,157.9720444895,stimulus,
7,random,158.7221434218,stimulus,
7,random,158.8286836403,tap,b
8,random,159.472265295,stimulus,
8,random,159.5096540131,tap,e
8,random,160.1926244638,tap,e
9,random,160.222381131,stimulus,
9,random,160.9646267543,tap,e
10,random,160.9724764411,stimulus,
11,random,161.7225820142,stimulus,
11,random,161.7506138935,tap,e
12,random,162.4727307523,stimulus,
12,random,162.5776029311,tap,b
13,random,163.2228701329,stimulus,
13,random,163.3275506351,tap,b
13,random,163.9294983113,tap,e
14,random,163.9729772152,stimulus,
15,random,164.7231126718,stimulus,
15,random,164.7445270281,tap,e
16,random,165.4732336393,stimulus,
16,random,165.5144501552,tap,b
16,random,166.2114305085,tap,b
17,random,166.2233283457,stimulus,
17,random,166.9564552921,tap,e
18,random,166.9734194299,stimulus,
19,random,167.7235301344,stimulus,
19,random,167.7774287016,tap,e
20,random,168.4736625724,stimulus,
20,random,168.5373846431,tap,e
21,random,169.2237627122,stimulus,
21,random,169.2513240027,tap,b
21,random,169.9503156024,tap,b
22,random,169.9738559093,stimulus,
23,random,170.7239614824,stimulus,
23,random,170.7553321575,tap,b
24,random,171.4740773184,stimulus,
24,random,171.5163388493,tap,b
25,random,172.2241979842,stimulus,
25,random,172.45831365,tap,e
26,random,172.9743277055,stimulus,
26,random,172.9872123001,tap,b
27,random,173.7244462582,stimulus,
27,random,173.7396536116,tap,b
28,random,174.474649028,stimulus,
28,random,174.5562365694,tap,b
29,random,175.2247775419,stimulus,
29,random,175.2722448293,tap,b
30,random,175.9748849261,stimulus,
30,random,176.0311325132,tap,e
31,random,176.7250098178,stimulus,
31,random,176.8591351731,tap,e
32,random,177.4751434632,stimulus,
32,random,177.5631369287,tap,e
32,random,178.2190408259,tap,b
33,random,178.2252583937,stimulus,
33,random,178.9610190074,tap,b
34,random,178.9753549112,stimulus,
34,random,179.6730391856,tap,e
35,random,179.7254456935,stimulus,
35,random,180.4229971526,tap,b
36,random,180.4755370795,stimulus,
36,random,181.1149435037,tap,e
37,random,181.2256323895,stimulus,
37,random,181.7989538379,tap,b
38,random,181.9757246811,stimulus,
38,random,182.5169648924,tap,e
39,random,182.7258251227,stimulus,
39,random,183.1839238534,tap,b
40,random,183.4759373365,stimulus,
40,random,184.2158985363,tap,b
41,random,184.2260281188,stimulus,
42,random,184.9761367104,stimulus,
42,random,185.0138450909,tap,e
43,random,185.726261904,stimulus,
43,random,185.8908200772,tap,e
44,random,186.4763729104,stimulus,
44,random,186.5707889018,tap,e
44,random,187.2037800446,tap,b
45,random,187.2264790872,stimulus,
46,random,187.9765900936,stimulus,
46,random,188.0187668038,tap,b
46,random,188.7087269622,tap,b
47,random,188.7267291724,stimulus,
47,random,189.4416903043,tap,e
48,random,189.4768268973,stimulus,
49,random,190.2269357907,stimulus,
49,random,190.3336525932,tap,e
49,random,190.9746226159,tap,e
50,random,190.9770437786,stimulus,
51,random,191.7271520684,stimulus,
51,random,191.7866032212,tap,e
51,random,192.4646501479,tap,b
52,random,192.4774837294,stimulus,
52,random,193.1855831392,tap,b
53,random,193.2275917173,stimulus,
54,random,193.9777208349,stimulus,
54,random,194.0045453022,tap,e
54,random,194.6915418681,tap,b
55,random,194.7281883297,stimulus,
56,random,195.4782942046,stimulus,
56,random,195.5225038947,tap,e
56,random,196.2204556109,tap,b
57,random,196.228397061,stimulus,
57,random,196.9624832962,tap,e
58,random,196.9786251864,stimulus,
58,random,197.6064790932,tap,b
59,random,197.7288499914,stimulus,
60,random,198.4789688461,stimulus,
60,random,198.5914229682,tap,b
61,random,199.2291018878,stimulus,
61,random,199.2393766615,tap,e
62,random,199.9792180257,stimulus,
62,random,200.0088696481,tap,e
63,random,200.7293549915,stimulus,
63,random,200.8323713782,tap,e
64,random,201.479490448,stimulus,
64,random,201.4853104754,tap,b
64,random,202.193272844,tap,b
65,random,202.2296041711,stimulus,
66,random,202.9797287609,stimulus,
66,random,203.0783163606,tap,b
67,random,203.7298729712,stimulus,
67,random,203.8312361091,tap,b
68,random,204.4800057111,stimulus,
68,random,204.4882393549,tap,e
69,random,205.2301263768,stimulus,
69,random,205.2681622677,tap,e
70,random,205.9802204795,stimulus,
70,random,206.0151590569,tap,e
71,random,206.7303483897,stimulus,
71,random,206.7341544539,tap,b
72,random,207.4804832425,stimulus,
72,random,207.5491741151,tap,b
73,random,208.2306020971,stimulus,
73,random,208.3291109132,tap,e
74,random,208.9807124998,stimulus,
74,random,209.0300268257,tap,b
75,random,209.7308274303,stimulus,
75,random,209.7906758217,tap,e
76,random,210.4809435683,stimulus,
76,random,210.5490032664,tap,b
77,random,211.2310542729,stimulus,
77,random,211.3269768126,tap,e
78,random,211.9811571293,stimulus,
78,random,212.1779595402,tap,b
79,random,212.7312805117,stimulus,
79,random,212.8079849774,tap,e
80,random,213.4814117423,stimulus,
80,random,213.5649486503,tap,b
80,random,214.2218770366,tap,e
81,random,214.231513995,stimulus,
82,random,214.981629831,stimulus,
82,random,215.0539082264,tap,e
83,random,215.7317646839,stimulus,
83,random,215.7508460185,tap,b
83,random,223.0948684691,probe,3
0,random,227.6096560959,stimulus,
0,random,227.9604723516,tap,e
1,random,228.3597873265,stimulus,
1,random,228.4104403703,tap,b
2,random,229.1099170478,stimulus,
2,random,229.2184223292,tap,b
3,random,229.8600561265,stimulus,
3,random,229.9664055739,tap,b
4,random,230.6101761886,stimulus,
4,random,230.6723554886,tap,e
5,random,231.3602784413,stimulus,
5,random,231.4263133095,tap,e
6,random,232.1103849199,stimulus,
6,random,232.2712885591,tap,b
7,random,232.8605203764,stimulus,
7,random,232.8683326335,tap,e
7,random,233.5702902407,tap,b
8,random,233.6106313829,stimulus,
9,random,234.3607342393,stimulus,
9,random,234.3812617515,tap,e
10,random,235.1108778458,stimulus,
10,random,235.1762338467,tap,e
10,random,235.856168562,tap,b
11,random,235.8609945875,stimulus,
11,random,236.55815726,tap,b
12,random,236.6110859735,stimulus,
12,random,237.3301643801,tap,e
13,random,237.3611743409,stimulus,
14,random,238.11130044,stimulus,
14,random,238.2271516156,tap,e
14,random,238.8461219891,tap,b
15,random,238.8614138613,stimulus,
16,random,239.6115459974,stimulus,
16,random,239.6521195664,tap,e
17,random,240.3616748132,stimulus,
17,random,240.4125382485,tap,b
18,random,241.1118102697,stimulus,
18,random,241.1621638754,tap,e
19,random,241.8619294262,stimulus,
19,random,241.9499968456,tap,b
20,random,242.612169022,stimulus,
20,random,242.6670277835,tap,e
21,random,243.3622942155,stimulus,
21,random,243.5119637921,tap,b
22,random,244.112413372,stimulus,
22,random,244.143915655,tap,e
23,random,244.8625264914,stimulus,
23,random,244.8758529988,tap,e
23,random,245.5998709277,tap,b
24,random,245.6126242163,stimulus,
24,random,246.2378471724,tap,e
25,random,246.362722243,stimulus,
25,random,247.0478379629,tap,b
26,random,247.1128166476,stimulus,
26,random,247.8548500681,tap,e
27,random,247.8629210132,stimulus,
28,random,248.6130202474,stimulus,
28,random,248.6327813549,tap,b
29,random,249.3631330649,stimulus,
29,random,249.3897812502,tap,e
30,random,250.1132667104,stimulus,
30,random,250.1387234818,tap,e
31,random,250.8633994502,stimulus,
31,random,250.9207020134,tap,e
32,random,251.6135300771,stimulus,
32,random,251.6276730968,tap,b
33,random,252.3636591947,stimulus,
33,random,252.4136632546,tap,b
34,random,253.1137949531,stimulus,
34,random,253.1576683789,tap,e
35,random,253.863915317,stimulus,
35,random,253.8695919642,tap,b
36,random,254.6140474531,stimulus,
36,random,254.6426519475,tap,b
37,random,255.3641853245,stimulus,
37,random,255.3645535851,tap,e
38,random,256.1142996513,stimulus,
38,random,256.2355307526,tap,e
38,random,256.7995095493,tap,b
39,random,256.864401904,stimulus,
39,random,257.5474792106,tap,e
40,random,257.614489064,stimulus,
41,random,258.3646064094,stimulus,
41,random,258.3725007705,tap,b
42,random,259.1147430733,stimulus,
42,random,259.1834411904,tap,e
43,random,259.8648661539,stimulus,
43,random,259.8954206185,tap,b
44,random,260.6149913474,stimulus,
44,random,260.6893790914,tap,b
45,random,261.3651017501,stimulus,
45,random,261.5833794917,tap,e
45,random,262.0633387174,tap,b
46,random,262.1152142658,stimulus,
46,random,262.8352957299,tap,e
47,random,262.8653189333,stimulus,
47,random,263.5883081472,tap,b
48,random,263.615423299,stimulus,
48,random,264.335262677,tap,e
49,random,264.3655068368,stimulus,
49,random,265.0162928167,tap,b
50,random,265.1156027506,stimulus,
51,random,265.8657107385,stimulus,
51,random,265.9142314929,tap,b
51,random,266.5761851276,tap,e
52,random,266.6158120856,stimulus,
52,random,267.3252082559,tap,e
53,random,267.3659119235,stimulus,
53,random,268.0232001186,tap,b
54,random,268.1160135725,stimulus,
55,random,268.866128503,stimulus,
55,random,268.8831388243,tap,e
55,random,269.4560974454,tap,b
56,random,269.6162479614,stimulus,
56,random,270.3610578257,tap,e
57,random,270.3663553456,stimulus,
58,random,271.1164588057,stimulus,
58,random,271.1300373603,tap,b
59,random,271.8665686047,stimulus,
59,random,271.9480034085,tap,b
60,random,272.6166705555,stimulus,
60,random,272.8190469837,tap,b
60,random,273.3239872606,tap,b
61,random,273.3667797509,stimulus,
62,random,274.1168868332,stimulus,
62,random,274.1469323738,tap,b
63,random,274.8670198749,stimulus,
63,random,274.8819688421,tap,b
63,random,275.274896306,tap,e
64,random,275.6171317869,stimulus,
64,random,275.9319061925,tap,e
65,random,276.3672388692,stimulus,
65,random,276.8598771277,tap,e
66,random,277.1173513849,stimulus,
66,random,277.8198816072,tap,e
67,random,277.8674479024,stimulus,
68,random,278.6175676626,stimulus,
68,random,278.7098368756,tap,e
69,random,279.3676774616,stimulus,
69,random,279.4957769258,tap,e
70,random,280.1177902792,stimulus,
70,random,280.5047805966,tap,e
71,random,280.8679142653,stimulus,
71,random,281.3087189329,tap,e
72,random,281.6180192347,stimulus,
73,random,282.3681540875,stimulus,
73,random,282.3867068775,tap,e
74,random,283.1182789792,stimulus,
74,random,283.1746886613,tap,b
74,random,290.759817391,probe,3
0,random,295.2764134191,stimulus,
0,random,295.5042740873,tap,e
0,random,296.0252192132,tap,b
1,random,296.0265138606,stimulus,
2,random,296.7766124911,stimulus,
2,random,296.8522302861,tap,e
3,random,297.5267391939,stimulus,
3,random,297.5832343004,tap,b
4,random,298.2768671041,stimulus,
4,random,298.3602090151,tap,e
5,random,299.026997731,stimulus,
5,random,299.0331165928,tap,e
6,random,299.777125943,stimulus,
6,random,299.8711359422,tap,e
7,random,300.5272656255,stimulus,
7,random,300.59111538,tap,e
7,random,301.2690593748,tap,b
8,random,301.2773926301,stimulus,
9,random,302.0275024292,stimulus,
9,random,302.0530425121,tap,b
10,random,302.7776209819,stimulus,
10,random,302.8220163115,tap,b
11,random,303.5278183183,stimulus,
11,random,303.5700261193,tap,e
12,random,304.2781726183,stimulus,
12,random,304.3439460818,tap,b
13,random,305.0283011322,stimulus,
13,random,305.1039946922,tap,e
14,random,305.778446248,stimulus,
14,random,305.8129697776,tap,b
15,random,306.5285672156,stimulus,
15,random,306.531902691,tap,e
16,random,307.278678222,stimulus,
16,random,307.3408726147,tap,e
17,random,308.0288163952,stimulus,
17,random,308.0519018096,tap,e
18,random,308.7789488332,stimulus,
18,random,308.7888523278,tap,e
19,random,309.5290728193,stimulus,
19,random,309.5608060199,tap,b
19,random,310.1957739978,tap,e
20,random,310.2791759776,stimulus,
21,random,311.0292827581,stimulus,
21,random,311.1157808439,tap,b
22,random,311.7794109701,stimulus,
22,random,311.8767365225,tap,b
23,random,312.5295358618,stimulus,
23,random,312.5627704791,tap,e
24,random,313.2796450571,stimulus,
24,random,313.339683314,tap,b
25,random,314.0297497246,stimulus,
25,random,314.0556816127,tap,e
25,random,314.7417179842,tap,e
26,random,314.7798598255,stimulus,
27,random,315.5299795857,stimulus,
27,random,315.612657722,tap,b
28,random,316.2801147404,stimulus,
28,random,316.3595887072,tap,b
28,random,317.0285414071,tap,b
29,random,317.0302266524,stimulus,
30,random,317.7803418847,stimulus,
30,random,317.7885791508,tap,e
31,random,318.5304812653,stimulus,
31,random,318.6015335339,tap,b
32,random,319.2806127978,stimulus,
32,random,319.3704747332,tap,e
33,random,320.030730445,stimulus,
33,random,320.1514698278,tap,b
34,random,320.7808580533,stimulus,
34,random,320.8224630539,tap,e
35,random,321.5309856617,stimulus,
35,random,321.5589164202,tap,b
35,random,322.2463675766,tap,e
36,random,322.2810851977,stimulus,
36,random,323.0173988061,tap,e
37,random,323.0311823189,stimulus,
37,random,323.7503621481,tap,e
38,random,323.781285779,stimulus,
38,random,324.4773068435,tap,b
39,random,324.5313729391,stimulus,
40,random,325.2814990381,stimulus,
40,random,325.3723386754,tap,b
41,random,326.0316287595,stimulus,
41,random,326.107278249,tap,b
42,random,326.781762103,stimulus,
42,random,326.8732564594,tap,e
43,random,327.5321263641,stimulus,
43,random,327.6074767173,tap,e
43,random,328.2592470398,tap,b
44,random,328.282228315,stimulus,
45,random,329.0323350954,stimulus,
45,random,329.0371768173,tap,b
46,random,329.7824741742,stimulus,
46,random,329.8231941419,tap,b
47,random,330.5326048011,stimulus,
47,random,330.5761126829,tap,b
48,random,331.282704639,stimulus,
48,random,331.3920928403,tap,e
49,random,332.0328017602,stimulus,
49,random,332.1020670591,tap,e
50,random,332.782922124,stimulus,
50,random,332.7880536248,tap,b
51,random,333.5330563732,stimulus,
51,random,333.6240571999,tap,e
52,random,334.2831758315,stimulus,
52,random,334.3690128592,tap,e
53,random,335.0332780842,stimulus,
53,random,335.1020000477,tap,b
54,random,335.7834123333,stimulus,
54,random,335.8079858829,tap,e
55,random,336.5335526195,stimulus,
55,random,336.6089518729,tap,e
56,random,337.2836729833,stimulus,
56,random,337.3012761439,tap,b
57,random,338.0338090436,stimulus,
57,random,338.1789242624,tap,b
57,random,338.7588487448,tap,e
58,random,338.7839269926,stimulus,
59,random,339.5340404139,stimulus,
59,random,339.6248359806,tap,b
60,random,340.2841408555,stimulus,
60,random,340.2917765286,tap,e
60,random,341.0257860931,tap,b
61,random,341.0342379767,stimulus,
62,random,341.7843598498,stimulus,
62,random,341.8067485876,tap,e
62,random,342.476733021,tap,e
63,random,342.5344741766,stimulus,
64,random,343.2845969553,stimulus,
64,random,343.3137604815,tap,b
64,random,343.9966790135,tap,b
65,random,344.0347007173,stimulus,
66,random,344.7848126293,stimulus,
66,random,344.8056788206,tap,b
66,random,345.5106803132,tap,e
67,random,345.5349342006,stimulus,
68,random,346.2850458107,stimulus,
68,random,346.540649485,tap,e
69,random,347.0351631561,stimulus,
69,random,347.0815845229,tap,e
70,random,347.7852832181,stimulus,
70,random,347.8286108937,tap,e
71,random,348.5354235043,stimulus,
71,random,348.5766167774,tap,e
72,random,349.2855393403,stimulus,
72,random,349.3044748799,tap,e
73,random,350.0356409893,stimulus,
73,random,350.109508037,tap,e
73,random,350.7774721684,tap,b
74,random,350.7861133138,stimulus,
74,random,351.4964708858,tap,b
75,random,351.5362143591,stimulus,
76,random,352.286322347,stimulus,
76,random,352.3014379371,tap,b
76,random,352.9873746971,tap,e
76,random,359.3239655272,probe,1
0,alternating,363.8419008769,stimulus,
0,alternating,364.0830334172,tap,e
1,alternating,364.5920161093,stimulus,
1,alternating,364.5970386411,tap,b
2,alternating,365.3421461325,stimulus,
2,alternating,365.3530463456,tap,e
2,alternating,366.0529552766,tap,b
3,alternating,366.0922680056,stimulus,
4,alternating,366.8423977269,stimulus,
4,alternating,366.8790088718,tap,e
4,alternating,367.5879347551,tap,b
5,alternating,367.5925205056,stimulus,
5,alternating,368.3409598502,tap,e
6,alternating,368.342607062,stimulus,
6,alternating,369.0648697157,tap,b
7,alternating,369.0927090128,stimulus,
7,alternating,369.8049199622,tap,e
8,alternating,369.84281036,stimulus,
