 'frameRate': 119.98754083679565, 'expName': 'FT-RNGT_MRI',,,
trial,block_type,time,stimulus,response
0,random,6.516955338,stimulus,
0,random,6.7895815725,tap,e
1,random,7.2671252807,stimulus,
1,random,7.4964997223,tap,b
2,random,8.0172321364,stimulus,
2,random,8.2354833257,tap,b
3,random,8.7674404144,stimulus,
3,random,8.8735185096,tap,e
4,random,9.5175795682,stimulus,
4,random,9.6004853783,tap,e
5,random,10.2677175147,stimulus,
6,random,11.0180918114,stimulus,
6,random,11.0963608703,tap,b
7,random,11.7682134578,stimulus,
7,random,11.8193656275,tap,b
8,random,12.5183393301,stimulus,
8,random,12.5203312526,tap,e
9,random,13.2684956896,stimulus,
9,random,13.3623113424,tap,e
10,random,14.0186206563,stimulus,
10,random,14.0503081911,tap,b
11,random,14.7687634324,stimulus,
11,random,14.824309966,tap,e
12,random,15.5188956437,stimulus,
12,random,15.5382413489,tap,b
13,random,16.2690187994,stimulus,
13,random,16.2775901934,tap,b
14,random,17.0191307865,stimulus,
14,random,17.0631918452,tap,b
15,random,17.7692572626,stimulus,
15,random,17.7831355195,tap,e
15,random,18.51211212,tap,b
16,random,18.5193629108,stimulus,
17,random,19.2694845572,stimulus,
17,random,19.2881187969,tap,b
18,random,20.0196170703,stimulus,
18,random,20.0540544783,tap,e
19,random,20.7697459612,stimulus,
19,random,20.8220521118,tap,e
20,random,21.5198857188,stimulus,
20,random,21.6340009297,tap,e
21,random,22.2700061578,stimulus,
21,random,22.2949989133,tap,b
22,random,23.0201115042,stimulus,
22,random,23.1119660235,tap,e
23,random,23.7702195673,stimulus,
23,random,23.8069311294,tap,b
24,random,24.5203354785,stimulus,
24,random,24.5679116056,tap,b
25,random,25.270444749,stimulus,
25,random,25.3698796817,tap,e
26,random,26.0205808843,stimulus,
26,random,26.1589152037,tap,e
27,random,26.7707179252,stimulus,
27,random,26.8608476612,tap,b
28,random,27.5208371568,stimulus,
28,random,27.5618371326,tap,b
28,random,28.2277791529,tap,b
29,random,28.2709437106,stimulus,
29,random,28.9917995822,tap,b
30,random,29.0210375866,stimulus,
30,random,29.7577696747,tap,e
31,random,29.7711254256,stimulus,
32,random,30.5212304702,stimulus,
32,random,30.5597039434,tap,e
32,random,31.2686789138,tap,b
33,random,31.2713418536,stimulus,
34,random,32.0214502185,stimulus,
34,random,32.0306410133,tap,b
35,random,32.7715573761,stimulus,
35,random,32.9726108401,tap,e
36,random,33.5216735891,stimulus,
36,random,33.5315812828,tap,b
37,random,34.2720681099,stimulus,
37,random,34.285547922,tap,e
38,random,35.0222021323,stimulus,
38,random,35.0455980899,tap,b
39,random,35.7723228731,stimulus,
39,random,35.8375464852,tap,e
40,random,36.522741844,stimulus,
40,random,36.5515451812,tap,b
40,random,37.2614703823,tap,b
41,random,37.2728474922,stimulus,
41,random,37.9594286542,tap,e
42,random,38.0229486127,stimulus,
42,random,38.7184455821,tap,b
43,random,38.7730482239,stimulus,
44,random,39.5233105334,stimulus,
44,random,39.5584162421,tap,e
45,random,40.273450291,stimulus,
45,random,40.3253993504,tap,e
45,random,40.9983244186,tap,b
46,random,41.0235746541,stimulus,
46,random,41.745285371,tap,b
47,random,41.7736673227,stimulus,
48,random,42.5237666321,stimulus,
48,random,42.5792823767,tap,b
49,random,43.2738716766,stimulus,
49,random,43.3112587839,tap,b
50,random,44.0239718915,stimulus,
50,random,44.09359681,tap,e
51,random,44.7740962546,stimulus,
51,random,44.8282560793,tap,b
52,random,45.5242172973,stimulus,
52,random,45.5431881022,tap,b
53,random,46.2743525271,stimulus,
53,random,46.2971979064,tap,b
54,random,47.0244862476,stimulus,
54,random,47.0881375118,tap,e
55,random,47.7746109126,stimulus,
55,random,47.8471158026,tap,e
56,random,48.5247262201,stimulus,
56,random,48.5960689793,tap,b
57,random,49.274861148,stimulus,
57,random,49.3440628698,tap,e
57,random,50.0220496969,tap,b
58,random,50.0249791722,stimulus,
58,random,50.703995919,tap,b
59,random,50.7750733501,stimulus,
59,random,51.508981913,tap,b
60,random,51.5251590761,stimulus,
61,random,52.275257178,stimulus,
61,random,52.3119246698,tap,b
62,random,53.0253619207,stimulus,
62,random,53.1089106759,tap,e
63,random,53.7754687764,stimulus,
63,random,53.8308652894,tap,e
64,random,54.5255747265,stimulus,
64,random,54.8359089372,tap,e
65,random,55.2757005989,stimulus,
65,random,55.3253003429,tap,b
65,random,56.0157805293,tap,e
66,random,56.0258198305,stimulus,
67,random,56.7759414769,stimulus,
67,random,56.7778081307,tap,b
68,random,57.5260631233,stimulus,
68,random,57.5277550047,tap,b
69,random,58.2761817512,stimulus,
69,random,58.3217221873,tap,e
70,random,59.0263052088,stimulus,
70,random,59.167725061,tap,e
71,random,59.7764350052,stimulus,
71,random,59.8106934148,tap,e
71,random,60.4676471831,tap,b
72,random,60.5265557461,stimulus,
73,random,61.2766463017,stimulus,
73,random,61.2856028591,tap,e
73,random,61.9515977035,tap,b
74,random,62.0267474222,stimulus,
74,random,62.7255650673,tap,b
75,random,62.776847939,stimulus,
75,random,63.503540424,tap,b
76,random,63.5269427205,stimulus,
77,random,64.2770522929,stimulus,
77,random,64.3724034677,tap,e
77,random,64.941520369,tap,b
78,random,65.02715613,stimulus,
78,random,65.7664781097,tap,b
79,random,65.7772472894,stimulus,
80,random,66.5273595784,stimulus,
80,random,66.5864887952,tap,b
81,random,67.2774833378,stimulus,
81,random,67.2954299582,tap,e
82,random,68.0276004564,stimulus,
82,random,68.0753755041,tap,e
83,random,68.7777214991,stimulus,
83,random,68.7933417449,tap,b
84,random,69.527848277,stimulus,
84,random,69.5695301369,tap,e
85,random,70.2779753568,stimulus,
85,random,70.3452582043,tap,e
85,random,77.7750618797,probe,1
0,alternating,82.2896467726,stimulus,
0,alternating,82.5349194658,tap,b
1,alternating,83.0397762672,stimulus,
1,alternating,83.1338563425,tap,e
2,alternating,83.7898882543,stimulus,
2,alternating,83.8798190698,tap,b
3,alternating,84.5400147304,stimulus,
3,alternating,84.5858220038,tap,e
4,alternating,85.2901466398,stimulus,
4,alternating,85.3168050156,tap,b
5,alternating,86.040283077,stimulus,
5,alternating,86.0807409263,tap,e
6,alternating,86.7904164956,stimulus,
6,alternating,86.8277628529,tap,b
6,alternating,87.5397168023,tap,e
7,alternating,87.5405333124,stimulus,
8,alternating,88.2906299051,stimulus,
8,alternating,88.3146579411,tap,b
9,alternating,89.0407527589,stimulus,
9,alternating,89.0846668156,tap,e
10,alternating,89.7908759146,stimulus,
10,alternating,89.7916151506,tap,b
10,alternating,90.5406214532,tap,e
11,alternating,90.5409830721,stimulus,
12,alternating,91.2910863056,stimulus,
12,alternating,91.308869624,tap,b
13,alternating,92.0412019149,stimulus,
13,alternating,92.0555404965,tap,e
14,alternating,92.7913090725,stimulus,
14,alternating,92.8564904252,tap,b
15,alternating,93.5414249837,stimulus,
15,alternating,93.6045087658,tap,e
16,alternating,94.2915683635,stimulus,
16,alternating,94.361470986,tap,b
17,alternating,95.0417044988,stimulus,
17,alternating,95.1374764555,tap,e
18,alternating,95.791838823,stimulus,
18,alternating,95.8574005095,tap,b
19,alternating,96.5419840139,stimulus,
19,alternating,96.6274428896,tap,e
20,alternating,97.2920950955,stimulus,
20,alternating,97.3573250465,tap,b
21,alternating,98.0421904808,stimulus,
21,alternating,98.1183031079,tap,e
22,alternating,98.7923100142,stimulus,
22,alternating,98.8302890536,tap,b
23,alternating,99.5424458477,stimulus,
23,alternating,99.5545072565,tap,e
24,alternating,100.2926191109,stimulus,
24,alternating,100.3383098694,tap,b
25,alternating,101.0427528314,stimulus,
25,alternating,101.050200128,tap,e
26,alternating,101.7928753834,stimulus,
26,alternating,101.8952219821,tap,b
27,alternating,102.543008802,stimulus,
27,alternating,102.5871646422,tap,e
28,alternating,103.2931153558,stimulus,
28,alternating,103.2971514211,tap,b
28,alternating,104.0321104296,tap,e
29,alternating,104.0432164763,stimulus,
30,alternating,104.7933200116,stimulus,
30,alternating,104.8270779503,tap,b
31,alternating,105.5434410543,stimulus,
31,alternating,105.5930791336,tap,e
32,alternating,106.2935578711,stimulus,
32,alternating,106.369013366,tap,b
33,alternating,107.043686762,stimulus,
33,alternating,107.202086704,tap,e
34,alternating,107.7938053899,stimulus,
34,alternating,107.8949638985,tap,b
35,alternating,108.54392764,stimulus,
35,alternating,108.5849861752,tap,e
36,alternating,109.2940598512,stimulus,
36,alternating,109.3479733646,tap,b
37,alternating,110.044207457,stimulus,
37,alternating,110.0939717104,tap,e
38,alternating,110.7943444978,stimulus,
38,alternating,110.8629078023,tap,b
39,alternating,111.5444679554,stimulus,
39,alternating,111.6318348386,tap,e
40,alternating,112.2945950351,stimulus,
40,alternating,112.3298746106,tap,b
41,alternating,113.0447221149,stimulus,
41,alternating,113.0787942817,tap,e
42,alternating,113.7948304798,stimulus,
42,alternating,113.8387701939,tap,b
43,alternating,114.5449433725,stimulus,
43,alternating,114.5737566709,tap,e
44,alternating,115.2950517375,stimulus,
44,alternating,115.3667075173,tap,b
45,alternating,116.0451821376,stimulus,
45,alternating,116.1297336457,tap,e
46,alternating,116.7953206877,stimulus,
46,alternating,116.8747078071,tap,b
47,alternating,117.5454492768,stimulus,
47,alternating,117.5856590036,tap,e
48,alternating,118.2955721306,stimulus,
48,alternating,118.3816181087,tap,b
49,alternating,119.0456871363,stimulus,
49,alternating,119.0875790853,tap,e
50,alternating,119.7958048586,stimulus,
50,alternating,119.8235713337,tap,b
51,alternating,120.5461513849,stimulus,
51,alternating,120.6165695709,tap,e
52,alternating,121.2964647074,stimulus,
52,alternating,121.2995556736,tap,b
53,alternating,122.046606578,stimulus,
53,alternating,122.0655049383,tap,e
54,alternating,122.7970756562,stimulus,
54,alternating,122.8247944387,tap,b
55,alternating,123.5471858323,stimulus,
55,alternating,123.6134562677,tap,e
56,alternating,124.2973083842,stimulus,
56,alternating,124.3594054116,tap,b
57,alternating,125.0476392142,stimulus,
57,alternating,125.1204133564,tap,e
57,alternating,125.7973482287,tap,b
58,alternating,125.7977379199,stimulus,
59,alternating,126.5478592644,stimulus,
59,alternating,126.5763356958,tap,e
60,alternating,127.2979941924,stimulus,
60,alternating,127.3103157977,tap,b
61,alternating,128.0481161406,stimulus,
61,alternating,128.0816244476,tap,e
62,alternating,128.7982329574,stimulus,
62,alternating,128.8232537852,tap,b
63,alternating,129.5483651687,stimulus,
63,alternating,129.6212045109,tap,e
64,alternating,130.2985130762,stimulus,
64,alternating,130.3066941755,tap,b
65,alternating,131.0486413634,stimulus,
65,alternating,131.075251141,tap,e
66,alternating,131.7987557654,stimulus,
66,alternating,131.8401493565,tap,b
67,alternating,132.548883147,stimulus,
67,alternating,132.6221339137,tap,e
68,alternating,133.2989924175,stimulus,
68,alternating,133.3210895052,tap,b
69,alternating,134.0491028954,stimulus,
69,alternating,134.0560636063,tap,e
70,alternating,134.7992227307,stimulus,
70,alternating,134.8513278477,tap,b
71,alternating,135.549350716,stimulus,
71,alternating,135.5670510251,tap,e
72,alternating,136.2994841346,stimulus,
72,alternating,136.3480165294,tap,b
73,alternating,137.0496190626,stimulus,
73,alternating,137.0804879742,tap,e
74,alternating,137.7997367849,stimulus,
74,alternating,137.855962184,tap,b
75,alternating,138.5498674869,stimulus,
75,alternating,138.6119301031,tap,e
76,alternating,139.299993963,stimulus,
76,alternating,139.3459156384,tap,b
77,alternating,140.0501340224,stimulus,
77,alternating,140.0648553524,tap,e
78,alternating,140.8002496317,stimulus,
78,alternating,140.8468408152,tap,b
79,alternating,141.5503712782,stimulus,
79,alternating,141.613857731,tap,e
80,alternating,142.3004883968,stimulus,
80,alternating,142.3577850692,tap,b
81,alternating,143.0505946488,stimulus,
81,alternating,143.1357700852,tap,e
81,alternating,150.4802670184,probe,3
0,random,154.9974744029,stimulus,
0,random,155.2763824829,tap,e
1,random,155.7475878994,stimulus,
1,random,155.8803059574,tap,e
2,random,156.4977086402,stimulus,
2,random,156.5592834633,tap,b
3,random,157.2478420589,stimulus,
3,random,157.3273028302,tap,b
4,random,157.9980183405,stimulus,
4,random,158.0262526865,tap,e
5,random,158.7481363647,stimulus,
5,random,158.7991916399,tap,b
6,random,159.4982513704,stimulus,
6,random,159.5461854942,tap,b
7,random,160.2483739224,stimulus,
7,random,160.255188235,tap,b
7,random,160.9571541982,tap,e
8,random,160.9984696095,stimulus,
8,random,161.6831515177,tap,b
9,random,161.7485710319,stimulus,
9,random,162.4581276714,tap,e
10,random,162.4986691338,stimulus,
10,random,163.2470581488,tap,e
11,random,163.2487548598,stimulus,
12,random,163.9988583951,stimulus,
12,random,164.0240017749,tap,e
12,random,164.7419855232,tap,b
13,random,164.748954686,stimulus,
14,random,165.499083275,stimulus,
14,random,165.5790131245,tap,b
15,random,166.2492182029,stimulus,
15,random,166.3069607109,tap,e
16,random,166.9993501123,stimulus,
16,random,167.1319634276,tap,e
17,random,167.7494768902,stimulus,
17,random,167.8448667021,tap,e
18,random,168.4995852551,stimulus,
18,random,168.6838723407,tap,e
19,random,169.2497020719,stimulus,
19,random,169.290836372,tap,b
20,random,169.9998300572,stimulus,
20,random,170.0898233561,tap,b
21,random,170.7499674,stimulus,
21,random,170.8338237425,tap,b
22,random,171.5000990075,stimulus,
22,random,171.5217864819,tap,b
22,random,172.2307662819,tap,e
23,random,172.2502212576,stimulus,
23,random,172.9896878245,tap,b
24,random,173.0003090966,stimulus,
25,random,173.750422593,stimulus,
25,random,173.756676668,tap,e
25,random,174.4346625897,tap,b
26,random,174.5005231098,stimulus,
26,random,175.1556177706,tap,b
27,random,175.2506272488,stimulus,
28,random,176.0007600638,stimulus,
28,random,176.0616204028,tap,e
29,random,176.7508895583,stimulus,
29,random,176.8045618918,tap,e
30,random,177.5010184492,stimulus,
30,random,177.5076021468,tap,b
30,random,178.2225299437,tap,b
31,random,178.2511253049,stimulus,
32,random,179.0012218976,stimulus,
32,random,179.0205238342,tap,b
33,random,179.7513474681,stimulus,
33,random,179.7784966555,tap,b
33,random,180.4334932144,tap,e
34,random,180.5014531163,stimulus,
35,random,181.2515666127,stimulus,
35,random,181.3544387361,tap,e
36,random,182.001686448,stimulus,
36,random,182.2504277245,tap,e
37,random,182.7518017556,stimulus,
37,random,182.8253622226,tap,e
38,random,183.5019080075,stimulus,
38,random,183.5353788848,tap,b
38,random,184.2443336312,tap,e
39,random,184.2520196928,stimulus,
39,random,184.9442940885,tap,b
40,random,185.0021187003,stimulus,
40,random,185.701237292,tap,b
41,random,185.752207143,stimulus,
42,random,186.5023293932,stimulus,
42,random,186.5742743474,tap,e
42,random,187.2501977132,tap,b
43,random,187.2524368525,stimulus,
43,random,187.983177477,tap,e
44,random,188.0025584989,stimulus,
45,random,188.7526671657,stimulus,
45,random,188.7671602956,tap,e
45,random,189.4871317404,tap,b
46,random,189.5027713047,stimulus,
46,random,190.2461160682,tap,b
47,random,190.2528624641,stimulus,
48,random,191.0029611697,stimulus,
48,random,191.027051991,tap,e
49,random,191.7530909662,stimulus,
49,random,191.7690764531,tap,e
50,random,192.5032274033,stimulus,
50,random,192.5100507715,tap,b
50,random,193.1909848832,tap,b
51,random,193.2533288257,stimulus,
51,random,193.9739764193,tap,e
52,random,194.0034202869,stimulus,
52,random,194.7249269518,tap,e
53,random,194.753515974,stimulus,
54,random,195.503644563,stimulus,
54,random,195.5589641037,tap,b
54,random,196.2268742001,tap,b
55,random,196.2537662095,stimulus,
55,random,196.9358760354,tap,e
56,random,197.003865217,stimulus,
56,random,197.7048685736,tap,b
57,random,197.7539675449,stimulus,
58,random,198.5040704764,stimulus,
58,random,198.5228182126,tap,b
59,random,199.2542044988,stimulus,
59,random,199.3538208447,tap,b
60,random,200.0044529231,stimulus,
60,random,200.0557351911,tap,b
61,random,200.7545854362,stimulus,
61,random,200.8007745527,tap,e
62,random,201.5047158364,stimulus,
62,random,201.5907434015,tap,e
63,random,202.2551176016,stimulus,
63,random,202.2826794209,tap,b
64,random,203.0052501147,stimulus,
64,random,203.0296877641,tap,b
64,random,203.7346233489,tap,e
65,random,203.7553705537,stimulus,
66,random,204.5054786168,stimulus,
66,random,204.5375941779,tap,e
66,random,205.2165481394,tap,b
67,random,205.2555712854,stimulus,
67,random,205.9985713337,tap,b
68,random,206.00566818,stimulus,
69,random,206.7557771486,stimulus,
69,random,206.791542706,tap,e
69,random,207.4675409312,tap,b
70,random,207.5058858154,stimulus,
71,random,208.2560107822,stimulus,
71,random,208.2904904494,tap,e
71,random,208.9424355847,tap,e
72,random,209.0061230712,stimulus,
72,random,209.7084331458,tap,e
73,random,209.7562178527,stimulus,
73,random,210.4743920697,tap,b
74,random,210.5063476492,stimulus,
74,random,211.2163947985,tap,b
75,random,211.2564529956,stimulus,
75,random,211.9883530342,tap,b
76,random,212.0065426457,stimulus,
77,random,212.7566661032,stimulus,
77,random,212.8233455483,tap,b
77,random,213.48427803,tap,e
78,random,213.5067880515,stimulus,
78,random,214.243268093,tap,b
79,random,214.2568749849,stimulus,
80,random,215.006989085,stimulus,
80,random,215.0232640482,tap,e
81,random,215.7571222018,stimulus,
81,random,215.8072562242,tap,b
82,random,216.5072453575,stimulus,
82,random,216.5784531888,tap,e
83,random,217.2573781725,stimulus,
83,random,217.2981837555,tap,e
83,random,224.2367658955,probe,0
0,random,228.7545060491,stimulus,
1,random,229.5046228659,stimulus,
1,random,229.518754075,tap,b
2,random,230.2547538697,stimulus,
2,random,230.2687263046,tap,b
2,random,230.9857217889,tap,e
3,random,231.0048691773,stimulus,
4,random,231.7549974644,stimulus,
4,random,231.7856656444,tap,b
5,random,232.5051176016,stimulus,
5,random,232.5179423945,tap,b
6,random,233.255239248,stimulus,
6,random,233.2686309193,tap,b
7,random,234.0053578759,stimulus,
7,random,234.067541233,tap,e
8,random,234.7554647316,stimulus,
8,random,234.7875344111,tap,b
9,random,235.505580341,stimulus,
9,random,235.5515213349,tap,b
10,random,236.2557095337,stimulus,
10,random,236.2705051194,tap,b
11,random,237.0058266523,stimulus,
11,random,237.0604682331,tap,b
11,random,237.7474143344,tap,e
12,random,237.7559413562,stimulus,
13,random,238.5060657193,stimulus,
13,random,238.5384281954,tap,e
13,random,239.2103885441,tap,b
14,random,239.2561692545,stimulus,
15,random,240.0062830528,stimulus,
15,random,240.0943834368,tap,e
15,random,240.754389836,tap,e
16,random,240.7563959455,stimulus,
17,random,241.5065058197,stimulus,
17,random,241.5593051967,tap,e
18,random,242.2566307865,stimulus,
18,random,242.3122714979,tap,b
19,random,243.0067376422,stimulus,
19,random,243.0665577987,tap,e
19,random,243.7442391514,tap,b
20,random,243.7568333293,stimulus,
21,random,244.5069416942,stimulus,
21,random,244.5782210645,tap,b
21,random,245.2551770665,tap,e
22,random,245.2570488518,stimulus,
22,random,245.9621969404,tap,b
23,random,246.0071545,stimulus,
24,random,246.7572547149,stimulus,
24,random,246.7583866605,tap,b
25,random,247.5074472966,stimulus,
25,random,247.5471411581,tap,e
26,random,248.2575831301,stimulus,
26,random,248.3030502161,tap,b
27,random,249.0077090024,stimulus,
27,random,249.0280520272,tap,e
28,random,249.7578330637,stimulus,
28,random,249.8130427302,tap,e
29,random,250.507955012,stimulus,
29,random,250.5360118688,tap,e
30,random,251.258079375,stimulus,
30,random,251.3660235203,tap,e
31,random,252.0081886455,stimulus,
31,random,252.1699237521,tap,e
32,random,252.7582879549,stimulus,
32,random,252.7799210958,tap,b
33,random,253.5084147328,stimulus,
33,random,253.5729238608,tap,e
34,random,254.2585478496,stimulus,
34,random,254.3498572239,tap,e
35,random,255.0086592331,stimulus,
35,random,255.014337676,tap,b
36,random,255.7587799739,stimulus,
36,random,255.760844039,tap,e
37,random,256.5089197315,stimulus,
37,random,256.5637647606,tap,e
37,random,257.2587585424,tap,b
38,random,257.259016626,stimulus,
