 'frameRate': 119.99909444216765, 'expName': 'FT-RNGT_MRI',,,
70,random,59.1143075858,tap,b
71,random,59.7768592671,stimulus,
71,random,59.827225251,tap,b
72,random,60.5269829521,stimulus,
72,random,60.5912571981,tap,e
73,random,61.2770897333,stimulus,
73,random,61.3251746004,tap,b
74,random,62.0272034571,stimulus,
74,random,62.0351706129,tap,e
74,random,62.6431852806,tap,b
75,random,62.7773235198,stimulus,
75,random,69.5502577689,probe,1
0,alternating,74.0669921466,stimulus,
0,alternating,74.401877718,tap,b
1,alternating,74.8171179446,stimulus,
1,alternating,74.857836347,tap,e
1,alternating,75.5558487237,tap,b
2,alternating,75.5672256313,stimulus,
3,alternating,76.317337544,stimulus,
3,alternating,76.3297981104,tap,e
3,alternating,77.0557945407,tap,b
4,alternating,77.0674413066,stimulus,
4,alternating,77.8007371898,tap,e
5,alternating,77.8175369191,stimulus,
6,alternating,78.5676476244,stimulus,
6,alternating,78.6507404046,tap,b
7,alternating,79.3177544055,stimulus,
7,alternating,79.3886878704,tap,e
8,alternating,80.06786662,stimulus,
8,alternating,80.1236747442,tap,b
9,alternating,80.8179752123,stimulus,
9,alternating,80.8636856895,tap,e
9,alternating,81.5626730571,tap,b
10,alternating,81.5680717304,stimulus,
11,alternating,82.3181872653,stimulus,
11,alternating,82.319861352,tap,e
12,alternating,83.0682982724,stimulus,
12,alternating,83.0776011357,tap,b
12,alternating,83.7286092855,tap,e
13,alternating,83.8184289001,stimulus,
14,alternating,84.5685682815,stimulus,
14,alternating,84.5946249922,tap,b
14,alternating,85.2655679353,tap,e
15,alternating,85.3186810998,stimulus,
16,alternating,86.0687948236,stimulus,
16,alternating,86.2395507676,tap,b
17,alternating,86.8189124715,stimulus,
17,alternating,86.9475391438,tap,e
18,alternating,87.5690376657,stimulus,
18,alternating,87.5815060804,tap,b
18,alternating,88.2504724782,tap,e
19,alternating,88.3191456543,stimulus,
20,alternating,89.0692744708,stimulus,
20,alternating,89.1665009987,tap,b
21,alternating,89.8194029855,stimulus,
21,alternating,89.8744576801,tap,e
22,alternating,90.5695408577,stimulus,
22,alternating,90.6564267454,tap,b
23,alternating,91.3196636372,stimulus,
23,alternating,91.497409633,tap,e
24,alternating,92.0697755498,stimulus,
24,alternating,92.3134122241,tap,b
25,alternating,92.8199152331,stimulus,
25,alternating,92.9253875287,tap,e
26,alternating,93.570062161,stimulus,
26,alternating,93.7603242645,tap,b
27,alternating,94.3201997313,stimulus,
27,alternating,94.3503550265,tap,e
28,alternating,95.0703394146,stimulus,
28,alternating,95.2293538104,tap,b
29,alternating,95.8204549495,stimulus,
29,alternating,95.8872659833,tap,e
30,alternating,96.5705725974,stimulus,
30,alternating,96.6432664795,tap,b
31,alternating,97.3206839064,stimulus,
31,alternating,97.4272386534,tap,e
32,alternating,98.0708284194,stimulus,
32,alternating,98.2522063322,tap,b
33,alternating,98.8210960891,stimulus,
33,alternating,98.9012533313,tap,e
34,alternating,99.571220076,stimulus,
34,alternating,99.6472237961,tap,b
35,alternating,100.3213428554,stimulus,
35,alternating,100.3781627969,tap,e
36,alternating,101.0715284207,stimulus,
36,alternating,101.1081147326,tap,b
36,alternating,101.7961314892,tap,e
37,alternating,101.8217375306,stimulus,
38,alternating,102.5718569896,stimulus,
38,alternating,102.6061178121,tap,b
39,alternating,103.3219855043,stimulus,
39,alternating,103.3800789713,tap,e
39,alternating,104.0091217504,tap,b
40,alternating,104.0720916818,stimulus,
41,alternating,104.8221933314,stimulus,
41,alternating,104.8430342928,tap,e
41,alternating,105.5280312939,tap,b
42,alternating,105.5723010181,stimulus,
43,alternating,106.3224081011,stimulus,
43,alternating,106.3839885947,tap,e
44,alternating,107.0725254471,stimulus,
44,alternating,107.1829940435,tap,b
45,alternating,107.8226524525,stimulus,
45,alternating,107.8629721047,tap,e
46,alternating,108.5727682893,stimulus,
46,alternating,108.6399530193,tap,b
46,alternating,109.2039862342,tap,e
47,alternating,109.3228880502,stimulus,
48,alternating,110.0730069055,stimulus,
48,alternating,110.1678880215,tap,b
49,alternating,110.8231227423,stimulus,
49,alternating,110.9098878881,tap,e
50,alternating,111.573238881,stimulus,
50,alternating,111.7448490741,tap,b
51,alternating,112.3233544159,stimulus,
51,alternating,112.7549038577,tap,e
52,alternating,113.0734593859,stimulus,
52,alternating,113.2898213653,tap,b
53,alternating,113.8235737134,stimulus,
53,alternating,113.9538382499,tap,e
54,alternating,114.5737013225,stimulus,
54,alternating,114.7838182279,tap,b
55,alternating,115.3238111222,stimulus,
55,alternating,115.3449533348,tap,e
55,alternating,116.0327382668,tap,b
56,alternating,116.0739160922,stimulus,
57,alternating,116.8240286086,stimulus,
57,alternating,117.0037496404,tap,e
58,alternating,117.5741613492,stimulus,
58,alternating,117.8937205446,tap,b
59,alternating,118.3242699415,stimulus,
59,alternating,118.4556878652,tap,e
60,alternating,119.0743900043,stimulus,
60,alternating,119.0857258597,tap,b
61,alternating,119.8245372339,stimulus,
61,alternating,119.8646899604,tap,e
62,alternating,120.5746681635,stimulus,
62,alternating,120.6435997272,tap,b
63,alternating,121.3248078468,stimulus,
63,alternating,121.4076189964,tap,e
64,alternating,122.0749460208,stimulus,
64,alternating,122.1126338009,tap,b
65,alternating,122.825088119,stimulus,
65,alternating,122.8336339304,tap,e
66,alternating,123.5752256893,stimulus,
66,alternating,123.7875769239,tap,b
67,alternating,124.3253342816,stimulus,
67,alternating,124.4205540786,tap,e
68,alternating,125.07547155,stimulus,
68,alternating,125.1505684983,tap,b
69,alternating,125.8256124408,stimulus,
69,alternating,126.1334669141,tap,b
70,alternating,126.5757373332,stimulus,
70,alternating,126.6484460062,tap,e
70,alternating,127.3194327182,tap,b
71,alternating,127.3258338513,stimulus,
72,alternating,128.0759342935,stimulus,
72,alternating,128.2054185353,tap,e
72,alternating,128.6543907347,tap,b
73,alternating,128.8260323208,stimulus,
73,alternating,129.4294289118,tap,e
74,alternating,129.5761315556,stimulus,
74,alternating,130.2654112726,tap,b
75,alternating,130.3262298848,stimulus,
76,alternating,131.0763439104,stimulus,
76,alternating,131.2373780167,tap,e
76,alternating,131.8083309512,tap,b
77,alternating,131.8264522008,stimulus,
77,alternating,132.5243236113,tap,e
78,alternating,132.5765722636,stimulus,
79,alternating,133.3266853837,stimulus,
79,alternating,133.7733043231,tap,b
80,alternating,134.0768138984,stimulus,
80,alternating,134.3383363755,tap,e
81,alternating,134.8269617318,stimulus,
81,alternating,134.8942907484,tap,b
81,alternating,141.7566407303,probe,3
0,random,146.2738411718,stimulus,
0,random,146.5429797477,tap,e
1,random,147.0239536882,stimulus,
1,random,147.0429294888,tap,e
2,random,147.774057149,stimulus,
2,random,147.8019038586,tap,b
3,random,148.5241799284,stimulus,
3,random,148.6159187359,tap,e
4,random,149.2743274599,stimulus,
4,random,149.3089477915,tap,b
4,random,150.0028730541,tap,b
5,random,150.0244529561,stimulus,
6,random,150.7745793578,stimulus,
6,random,150.8188717211,tap,b
6,random,151.5238427566,tap,e
7,random,151.5246924779,stimulus,
8,random,152.2747886941,stimulus,
8,random,152.3237815404,tap,b
9,random,153.0248936641,stimulus,
9,random,153.0951539927,tap,e
9,random,153.7477758583,tap,e
10,random,153.7749922952,stimulus,
11,random,154.5251253377,stimulus,
11,random,154.6997770199,tap,b
12,random,155.2752734729,stimulus,
12,random,155.3337545214,tap,e
13,random,156.0254155711,stimulus,
13,random,156.0876848974,tap,b
14,random,156.7755338227,stimulus,
14,random,156.7906751617,tap,e
14,random,157.4976767745,tap,b
15,random,157.5256291333,stimulus,
15,random,158.2756366042,tap,b
16,random,158.2758518267,stimulus,
17,random,159.0259534763,stimulus,
17,random,159.0466540753,tap,e
18,random,159.7760871225,stimulus,
18,random,159.8506235264,tap,b
19,random,160.5262231836,stimulus,
19,random,160.6376190779,tap,e
20,random,161.2767027554,stimulus,
20,random,161.3685837365,tap,b
21,random,162.0268339868,stimulus,
21,random,162.1535179216,tap,e
22,random,162.7769703497,stimulus,
22,random,162.8605581718,tap,b
23,random,163.527394984,stimulus,
23,random,163.5555079296,tap,b
24,random,164.2776789539,stimulus,
24,random,164.3055908642,tap,e
24,random,165.0264587813,tap,b
25,random,165.0278008277,stimulus,
25,random,165.7624414741,tap,b
26,random,165.7781584502,stimulus,
27,random,166.5282706648,stimulus,
27,random,166.6804350694,tap,e
27,random,167.2633879399,tap,b
28,random,167.278387709,stimulus,
28,random,167.9483942984,tap,e
29,random,168.0284860382,stimulus,
29,random,168.7224004339,tap,e
30,random,168.7785813488,stimulus,
30,random,169.3953522208,tap,b
31,random,169.5286751502,stimulus,
32,random,170.2787801202,stimulus,
32,random,170.3383188679,tap,e
33,random,171.0289010885,stimulus,
33,random,171.2262902859,tap,b
34,random,171.7790102845,stimulus,
34,random,172.1182802969,tap,b
35,random,172.5291285361,stimulus,
35,random,172.6852873854,tap,e
36,random,173.2792679176,stimulus,
36,random,173.3962562759,tap,b
37,random,174.0294082046,stimulus,
37,random,174.090226213,tap,e
38,random,174.7795270599,stimulus,
38,random,174.8101958102,tap,e
39,random,175.529658895,stimulus,
39,random,175.5532186627,tap,e
40,random,176.2797895227,stimulus,
40,random,176.3111697447,tap,b
41,random,177.0299252819,stimulus,
41,random,177.0361585836,tap,b
42,random,177.7800504762,stimulus,
42,random,177.8401156587,tap,e
43,random,178.5301563517,stimulus,
43,random,178.5561007724,tap,e
44,random,179.2802818479,stimulus,
44,random,179.3581341268,tap,b
44,random,179.8650684863,tap,b
45,random,180.0303910438,stimulus,
45,random,180.7660936154,tap,e
46,random,180.7804866564,stimulus,
47,random,181.5306088321,stimulus,
47,random,181.5390502018,tap,b
48,random,182.2807249707,stimulus,
48,random,182.2849913866,tap,b
49,random,183.0308504669,stimulus,
49,random,183.1400548953,tap,e
50,random,183.7809708315,stimulus,
50,random,183.8099549301,tap,e
50,random,184.4909982369,tap,b
51,random,184.5310803293,stimulus,
51,random,185.2009239172,tap,b
52,random,185.2811723196,stimulus,
52,random,186.0309413252,tap,e
53,random,186.0312760821,stimulus,
53,random,186.749896992,tap,b
54,random,186.7813674687,stimulus,
55,random,187.5314712313,stimulus,
55,random,187.584868743,tap,e
56,random,188.2815964256,stimulus,
56,random,188.2928658729,tap,b
57,random,189.0317065271,stimulus,
57,random,189.1588043048,tap,e
58,random,189.78184289,stimulus,
58,random,189.9238036966,tap,b
59,random,190.5319771399,stimulus,
59,random,190.6587812129,tap,e
59,random,191.2087857256,tap,b
60,random,191.2820932786,stimulus,
61,random,192.0322115302,stimulus,
61,random,192.2737463894,tap,e
62,random,192.7823355171,stimulus,
62,random,192.8817245327,tap,e
63,random,193.5324670503,stimulus,
63,random,193.5327242306,tap,b
64,random,194.2825919427,stimulus,
64,random,194.3097317084,tap,b
65,random,195.03271925,stimulus,
65,random,195.0496644733,tap,b
66,random,195.7828571222,stimulus,
66,random,195.8493711308,tap,e
67,random,196.532997711,stimulus,
67,random,196.5686537064,tap,b
68,random,197.2831250183,stimulus,
68,random,197.4476461513,tap,e
69,random,198.0332236494,stimulus,
69,random,198.0425935244,tap,b
70,random,198.7833289212,stimulus,
70,random,198.9005916656,tap,e
71,random,199.5334755472,stimulus,
71,random,199.7395961968,tap,e
71,random,200.2775271209,tap,b
72,random,200.2835916858,stimulus,
73,random,201.0336918262,stimulus,
73,random,201.1445407596,tap,e
73,random,201.7364692828,tap,b
73,random,207.9299724014,probe,3
0,random,212.4474719811,stimulus,
0,random,212.7672322118,tap,b
1,random,213.1976007976,stimulus,
1,random,213.2972515214,tap,b
2,random,213.9477513477,stimulus,
2,random,213.9621905724,tap,e
2,random,214.6452046893,tap,e
3,random,214.6978720142,stimulus,
4,random,215.4480053585,stimulus,
4,random,215.5251688048,tap,b
4,random,216.1581417335,tap,e
5,random,216.1981172712,stimulus,
5,random,216.8601494604,tap,e
6,random,216.9482140911,stimulus,
6,random,217.5700829889,tap,e
7,random,217.698323589,stimulus,
8,random,218.4484273515,stimulus,
8,random,218.4760847983,tap,b
8,random,219.1500227448,tap,e
9,random,219.1988242152,stimulus,
10,random,219.9489222425,stimulus,
10,random,220.0020015992,tap,b
10,random,220.6669980026,tap,e
11,random,220.6990305329,stimulus,
11,random,221.3679957233,tap,e
12,random,221.4491379178,stimulus,
12,random,222.1389974979,tap,b
13,random,222.1994384897,stimulus,
14,random,222.9495534209,stimulus,
14,random,223.0019653766,tap,b
14,random,223.669934748,tap,e
15,random,223.6996662391,stimulus,
16,random,224.4497796611,stimulus,
16,random,224.4729391693,tap,b
16,random,225.152847502,tap,b
17,random,225.1999003275,stimulus,
17,random,225.9068892625,tap,b
18,random,225.9499992605,stimulus,
18,random,226.6999074211,tap,e
19,random,226.7001380382,stimulus,
19,random,227.3688122406,tap,e
20,random,227.4502408952,stimulus,
20,random,228.113843635,tap,b
21,random,228.2003455634,stimulus,
22,random,228.950468041,stimulus,
22,random,228.9937742446,tap,b
23,random,229.7006053094,stimulus,
23,random,229.8038103736,tap,e
23,random,230.3517598588,tap,b
24,random,230.4507142036,stimulus,
25,random,231.2008209847,stimulus,
25,random,231.2047094783,tap,e
26,random,231.9509455753,stimulus,
26,random,231.9737458763,tap,e
27,random,232.7010912957,stimulus,
27,random,232.719714228,tap,e
28,random,233.4512318846,stimulus,
28,random,233.5067303057,tap,b
28,random,234.1946184721,tap,e
29,random,234.2013558714,stimulus,
30,random,234.9514735193,stimulus,
30,random,234.9876713441,tap,b
30,random,235.6886117124,tap,e
31,random,235.7015881487,stimulus,
32,random,236.4516988539,stimulus,
32,random,236.5566036625,tap,b
33,random,237.2018406502,stimulus,
33,random,237.3356000617,tap,b
34,random,237.9519610148,stimulus,
34,random,237.9845220929,tap,e
34,random,238.6815283875,tap,e
35,random,238.7020644756,stimulus,
36,random,239.4521591825,stimulus,
36,random,239.5115159118,tap,b
37,random,240.2023030918,stimulus,
37,random,240.2776702001,tap,b
38,random,240.9524421714,stimulus,
38,random,241.0934962061,tap,e
39,random,241.702577025,stimulus,
39,random,241.7654654556,tap,e
40,random,242.4527037286,stimulus,
40,random,242.6404577206,tap,b
41,random,243.2028165468,stimulus,
41,random,243.339451729,tap,e
42,random,243.9529302706,stimulus,
42,random,244.2223927366,tap,b
43,random,244.703065728,stimulus,
43,random,244.8063918359,tap,e
44,random,245.4532042039,stimulus,
44,random,245.527357554,tap,b
45,random,246.2033369445,stimulus,
45,random,246.3573496061,tap,e
46,random,246.9534702889,stimulus,
46,random,247.1583482022,tap,b
47,random,247.7035988036,stimulus,
47,random,247.9333290269,tap,b
48,random,248.4537206774,stimulus,
48,random,248.524247242,tap,b
49,random,249.2038389291,stimulus,
49,random,249.2992570448,tap,b
50,random,249.9539758957,stimulus,
50,random,250.0232865891,tap,b
51,random,250.7041192013,stimulus,
51,random,250.795244036,tap,b
52,random,251.4542513382,stimulus,
52,random,251.6062237632,tap,e
53,random,252.2043780418,stimulus,
53,random,252.2631718118,tap,b
54,random,252.9545204418,stimulus,
54,random,252.9751911571,tap,e
55,random,253.7046712937,stimulus,
55,random,253.7271935864,tap,b
55,random,254.4521884624,tap,e
56,random,254.4548127881,stimulus,
56,random,255.0160982187,tap,b
57,random,255.2049096081,stimulus,
58,random,255.9550239356,stimulus,
58,random,256.0571196833,tap,e
59,random,256.7051464132,stimulus,
59,random,256.7690626593,tap,b
60,random,257.4552664759,stimulus,
60,random,257.5990212056,tap,e
61,random,258.2053792941,stimulus,
61,random,258.2820108722,tap,b
62,random,258.955486679,stimulus,
62,random,258.9569899159,tap,b
63,random,259.705629079,stimulus,
63,random,260.2960051629,tap,e
64,random,260.4557385768,stimulus,
64,random,260.6789273046,tap,b
64,random,261.1459108786,tap,e
65,random,261.2058281522,stimulus,
66,random,261.955948215,stimulus,
66,random,262.0699702462,tap,b
66,random,262.3739347167,tap,e
67,random,262.7060679759,stimulus,
67,random,263.012862637,tap,e
68,random,263.4561983017,stimulus,
68,random,263.6299284212,tap,e
69,random,264.2063228923,stimulus,
69,random,264.2538686467,tap,e
70,random,264.9564598589,stimulus,
70,random,265.0768960029,tap,b
71,random,265.7065959199,stimulus,
71,random,265.7118059339,tap,e
71,random,266.4467665464,tap,b
72,random,266.4567051159,stimulus,
73,random,267.2068082748,stimulus,
73,random,267.2347790468,tap,e
74,random,267.9569491655,stimulus,
74,random,268.0587810922,tap,b
75,random,268.7070619838,stimulus,
75,random,268.7537272277,tap,b
76,random,269.4571802354,stimulus,
76,random,269.4587387118,tap,e
77,random,270.2073015056,stimulus,
77,random,270.2746990432,tap,b
77,random,270.8116830488,tap,e
78,random,270.9574010422,stimulus,
78,random,278.5702520276,probe,2
0,random,283.0877591537,stimulus,
0,random,283.6793906517,tap,b
1,random,283.83786352,stimulus,
1,random,283.852320856,tap,e
2,random,284.5879627547,stimulus,
2,random,284.6203116289,tap,b
3,random,285.3380819119,stimulus,
3,random,285.3483045268,tap,e
3,random,286.0563037698,tap,e
4,random,286.0882113322,stimulus,
4,random,286.7452710671,tap,b
5,random,286.8384768889,stimulus,
6,random,287.5885827645,stimulus,
6,random,287.5932563825,tap,e
6,random,288.2952013236,tap,b
7,random,288.3386889419,stimulus,
7,random,288.9921985625,tap,b
8,random,289.0887758007,stimulus,
9,random,289.8388774503,stimulus,
9,random,289.8891486517,tap,e
10,random,290.5890110965,stimulus,
10,random,290.6761810296,tap,b
11,random,291.3391396112,stimulus,
11,random,291.3591269272,tap,e
11,random,292.0601149886,tap,e
12,random,292.0892376385,stimulus,
13,random,292.839349853,stimulus,
13,random,292.9051276378,tap,b
14,random,293.5894825937,stimulus,
14,random,293.6611275303,tap,e
14,random,294.2670699648,tap,e
15,random,294.3395929971,stimulus,
16,random,295.0897254359,stimulus,
16,random,295.182119872,tap,b
17,random,295.8398608932,stimulus,
17,random,296.0280377838,tap,e
17,random,296.55403518,tap,b
18,random,296.5899734096,stimulus,
18,random,297.289992517,tap,b
19,random,297.3400753611,stimulus,
20,random,298.0901875756,stimulus,
20,random,298.1010277854,tap,e
20,random,298.8309501393,tap,b
21,random,298.8403012994,stimulus,
22,random,299.5904104954,stimulus,
22,random,299.7129656601,tap,b
23,random,300.3405492731,stimulus,
23,random,300.4869292341,tap,b
24,random,301.0906726563,stimulus,
24,random,301.1558998579,tap,b
25,random,301.8408078118,stimulus,
25,random,301.9010504849,tap,e
26,random,302.5909260634,stimulus,
26,random,302.6838230877,tap,b
27,random,303.3410412965,stimulus,
27,random,303.4058637107,tap,e
28,random,304.0911749427,stimulus,
28,random,304.2427754825,tap,e
28,random,304.8047660459,tap,e
29,random,304.8413191538,stimulus,
29,random,305.4617759748,tap,b
30,random,305.5914364999,stimulus,
31,random,306.3415583737,stimulus,
31,random,306.3927598917,tap,b
32,random,307.0916751161,stimulus,
32,random,307.1507272739,tap,e
33,random,307.8417834065,stimulus,
33,random,307.8826762809,tap,b
34,random,308.5919061859,stimulus,
34,random,308.6717120692,tap,b
35,random,309.3420226264,stimulus,
35,random,309.5326738208,tap,e
36,random,310.092161706,stimulus,
36,random,310.1807111156,tap,b
37,random,310.8422995782,stimulus,
37,random,310.9046769686,tap,e
38,random,311.5924377523,stimulus,
38,random,311.599602578,tap,b
38,random,312.3085834527,tap,b
39,random,312.3425451371,stimulus,
40,random,313.092650409,stimulus,
40,random,313.1045932944,tap,b
41,random,313.8428000535,stimulus,
41,random,313.8916145036,tap,e
42,random,314.5929318886,stimulus,
42,random,314.6925572566,tap,e
43,random,315.3430561773,stimulus,
43,random,315.3574896668,tap,b
43,random,316.0574991148,tap,e
44,random,316.0931686937,stimulus,
45,random,316.8432621932,stimulus,
45,random,316.9584481765,tap,b
46,random,317.5933774263,stimulus,
46,random,317.6624541822,tap,e
47,random,318.3434911501,stimulus,
47,random,318.3504310939,tap,e
48,random,319.0937310492,stimulus,
48,random,319.1067364635,tap,b
49,random,319.8438486971,stimulus,
49,random,319.9204591453,tap,e
50,random,320.5939591005,stimulus,
50,random,320.6273641646,tap,b
50,random,321.2813413582,tap,e
51,random,321.344056826,stimulus,
52,random,322.094166022,stimulus,
52,random,322.1473416704,tap,b
52,random,322.771316911,tap,e
53,random,322.8442767272,stimulus,
54,random,323.5944124864,stimulus,
54,random,323.7153074497,tap,b
55,random,324.3445452271,stimulus,
55,random,324.4212827562,tap,e
56,random,325.094673138,stimulus,
56,random,325.1082955436,tap,b
57,random,325.8448043694,stimulus,
57,random,325.9392239494,tap,e
57,random,326.5212437867,tap,b
58,random,326.5949020949,stimulus,
58,random,327.3351946707,tap,e
59,random,327.3449907648,stimulus,
60,random,328.0950927162,stimulus,
60,random,328.1721755672,tap,e
61,random,328.8453655175,stimulus,
61,random,328.9382012653,tap,b
62,random,329.5954904099,stimulus,
62,random,329.641122103,tap,e
63,random,330.3456074541,stimulus,
63,random,330.4481777176,tap,b
63,random,330.9253793787,tap,b
64,random,331.0958413161,stimulus,
65,random,331.8460766874,stimulus,
65,random,331.9831314478,tap,e
66,random,332.5962073151,stimulus,
66,random,332.7020530051,tap,b
67,random,333.3463240574,stimulus,
67,random,333.4270496922,tap,e
68,random,334.0964453276,stimulus,
68,random,334.1900640868,tap,e
68,random,334.8139898233,tap,b
69,random,334.8465632774,stimulus,
70,random,335.5966933013,stimulus,
70,random,335.8189954815,tap,b
71,random,336.3469126743,stimulus,
71,random,336.4469675817,tap,b
72,random,337.0970221721,stimulus,
72,random,337.2289396656,tap,b
73,random,337.847148272,stimulus,
73,random,338.3579104524,tap,b
74,random,338.5972562605,stimulus,
74,random,338.8799137057,tap,e
75,random,339.3473690788,stimulus,
75,random,339.4838829154,tap,b
76,random,340.097504838,stimulus,
76,random,340.1539030883,tap,e
77,random,340.84762641,stimulus,
77,random,340.8898329566,tap,e
78,random,341.5977597544,stimulus,
78,random,341.6308463616,tap,b
78,random,349.0027658956,probe,2
0,alternating,353.5175913435,stimulus,
0,alternating,353.9795387719,tap,e
1,alternating,354.2677289139,stimulus,
1,alternating,354.3815281762,tap,b
2,alternating,355.0178613527,stimulus,
2,alternating,355.1625195338,tap,e
3,alternating,355.767982321,stimulus,
3,alternating,355.8714726379,tap,b
4,alternating,356.5181008744,stimulus,
4,alternating,356.6184292623,tap,e
5,alternating,357.268221239,stimulus,
5,alternating,357.3744255326,tap,b
6,alternating,358.0183403962,stimulus,
6,alternating,358.1633994405,tap,e
7,alternating,358.7684526108,stimulus,
7,alternating,358.7833763124,tap,b
8,alternating,359.5185944071,stimulus,
8,alternating,359.5923701368,tap,e
9,alternating,360.2687458627,stimulus,
9,alternating,360.3403726881,tap,b
10,alternating,361.0188779996,stimulus,
10,alternating,361.0423257792,tap,e
11,alternating,361.7690074199,stimulus,
11,alternating,361.7993030776,tap,b
12,alternating,362.5191326142,stimulus,
12,alternating,362.5662817314,tap,e
13,alternating,363.2692544881,stimulus,
13,alternating,363.2952432814,tap,b
14,alternating,364.0193763619,stimulus,
14,alternating,364.1642666694,tap,e
15,alternating,364.7695187619,stimulus,
15,alternating,364.8382103511,tap,b
16,alternating,365.5196315802,stimulus,
16,alternating,365.5781512661,tap,e
17,alternating,366.2697371539,stimulus,
